,0
0,-13767.076623633038
1,2241.3704792535864
2,14183.496649304405
3,2049.3191192175727
4,-12299.34905386134
5,1628.4749289911706
6,16132.036929122172
7,-8447.835155166686
8,13202.669205972226
9,21102.89314691536
10,4674.857503066305
11,-38004.165333548095
12,-21287.490795255406
13,2845.2460550749674
14,-24985.20309476694
15,-2398.307478122646
16,-5468.994026532164
17,-27789.225017295685
18,11943.266758124344
19,17496.097802708624
20,-8509.635587425204
21,-22570.203290292528
22,-8910.49344601715
23,-1956.4546146274079
24,-8741.80945648672
25,-23521.44602669403
26,17204.4389407197
27,1675.05439790315
28,7185.560490774922
29,-25173.5347670638
30,-32469.89451336558
31,-8035.684644461144
32,27729.354434905574
33,2478.6736429252196
34,12992.89502635249
35,26143.209474760806
36,16772.351672009798
37,1070.5994055424817
38,-6393.290524344193
39,-5356.959800254088
40,7369.029916748637
41,989.2793999207206
42,-10511.856573019875
43,1151.2607057935093
44,-17638.57544321823
45,-47055.35627096286
46,-34946.39110795385
47,-7599.314162712544
48,6305.451144762104
49,-21323.726113343146
50,2627.1861148527823
51,14835.818401899887
52,2096.033299802104
53,3013.6953527848236
54,29184.071491373936
55,14557.26775109116
56,-2015.2704318016768
57,-20847.48229029635
58,-14438.446815364528
59,10926.442451017443
60,-9871.25760801835
61,13703.766673070844
