,0
0,1480391.9226351844
1,1477135.829021634
2,1479737.9867921644
3,1488125.5626136733
4,1486502.9291526282
5,1482066.7210898127
6,1485492.3577812267
7,1486871.9142124462
8,1491797.894455337
9,1495034.2711085244
10,1483917.5733181692
11,1480655.2646283214
12,1472570.2607522723
13,1474454.6603217402
14,1451110.1243869835
15,1450099.9018902685
16,1450817.200580503
17,1445569.5187971822
18,1442135.6428678045
19,1444703.5525772714
20,1461898.253949546
21,1469739.5333613937
22,1479345.3914084723
23,1468864.112527072
24,1470233.8118063062
25,1480623.9808958455
26,1488757.9242821916
27,1483082.07061253
28,1476729.5340292808
29,1470556.0130647803
30,1476365.5205283654
31,1470650.9569705331
32,1458025.4014212857
33,1415846.705718936
34,1396036.454857166
35,1375311.0406400212
36,1335842.9112738594
37,1278383.3333945377
38,1309354.16047099
39,1322224.3454743733
40,1326693.1016305839
41,1310790.640503469
42,1282682.4595981773
43,1214388.1802786132
44,1213173.8001831118
45,1207387.5499020913
46,1157693.0852691405
47,1170458.7322971276
48,1169671.6099258808
49,1169671.6099258808
50,1169671.6099258808
51,1169671.6099258808
52,1169671.6099258808
53,1156451.080066363
54,1156192.4070026556
55,1156192.4070026556
56,1156192.4070026556
57,1153872.50527493
58,1156195.4920279153
59,1165033.6279218188
60,1111784.5055168092
61,1109923.9054482086
62,1116027.2984133328
