,0
0,1116027.2984133328
1,1219058.6259721394
2,1214422.8555617637
3,1248687.5133723922
4,1230792.4466387609
5,1253312.1642390601
6,1228753.7427613789
7,1227123.493638601
8,1264221.4314404551
9,1257433.2435609817
10,1218241.6046750783
11,1235962.0973079193
12,1243690.3929794845
13,1239388.3795803182
14,1260683.093966403
15,1281660.9377786506
16,1295877.4573209288
17,1279042.7061409492
18,1254690.1508332882
19,1237877.5551540356
20,1258504.1193522508
21,1246973.8274994728
22,1253155.2975568618
23,1273441.4712841369
24,1268807.8721057859
25,1260958.0262432934
26,1219137.6096674558
27,1204220.496360619
28,1226029.9420102877
29,1281465.0747336245
30,1282105.7543448342
31,1291493.5354120445
32,1290817.5053791178
33,1282257.693169613
34,1314522.3212016954
35,1324944.6040658653
36,1338401.7936712755
37,1316971.8611398432
38,1324795.319163578
39,1335632.16807331
40,1363133.8409851291
41,1375771.2293014063
42,1422533.873272869
43,1436926.3704555482
44,1429389.56841349
45,1417503.6328070103
46,1342115.3192745845
47,1334657.8996848387
48,1328469.67981707
49,1374613.3421106052
50,1371443.9151483949
51,1360724.9481054717
52,1364817.0579438375
53,1347020.8741409234
54,1363095.6592207786
55,1329381.9735295295
56,1317104.736658537
57,1307006.8206264137
58,1313114.7177982987
59,1326444.4140287568
60,1340225.5009517814
61,1344565.1131919303
62,1352992.9039902315
