No,0
0,-49.313904
1,-43.59617
2,-48.78611
3,-43.513847
4,-51.168365
5,-44.65528
6,-44.40156
7,-42.841274
8,-54.34971
9,-50.518368
10,-63.666718
11,-47.117573
12,-45.315685
13,-50.092285
14,-50.77113
15,-44.704483
16,-53.753708
17,-54.248505
18,-48.42434
19,-46.52346
20,-47.742004
21,-41.509907
22,-48.64332
23,-42.86704
24,-46.406006
25,-43.18029
26,-50.78965
27,-43.147533
28,-46.883698
29,-52.05094
30,-48.815933
31,-49.24549
32,-52.33089
33,-50.70491
34,-59.676956
35,-46.164776
36,-49.929726
37,-53.171234
38,-43.89592
39,-48.873615
40,-43.93014
41,-49.461014
42,-46.489708
43,-49.00437
44,-60.801468
45,-53.570633
46,-52.895035
47,-51.27585
48,-48.427765
49,-42.53002
50,-55.3442
51,-49.183018
52,-43.811226
53,-56.706017
54,-41.556896
55,-59.1295
56,-49.553547
57,-48.62317
58,-50.46634
59,-46.30462
60,-51.417366
61,-56.327404
62,-49.80184
63,-54.965385
64,-52.127487
65,-55.953033
66,-52.155262
67,-49.676765
68,-54.212303
69,-48.557
70,-50.70752
71,-51.502296
72,-44.289497
73,-54.634903
74,-48.89483
75,-48.840782
76,-45.157833
77,-51.739532
78,-50.256317
79,-45.81362
80,-45.97364
81,-52.71365
82,-57.905365
83,-48.86084
84,-52.498024
85,-53.315807
86,-46.518463
87,-53.71017
88,-53.55001
89,-49.419037
90,-49.050186
91,-52.879425
92,-51.489082
93,-50.62191
94,-53.37876
95,-52.452023
96,-46.789192
97,-58.609562
98,-47.453766
99,-49.230057
100,-53.280613
101,-59.42562
102,-48.824463
103,-57.714153
104,-49.77926
105,-46.3222
106,-50.047745
107,-49.148724
108,-45.684002
109,-45.30416
110,-48.04883
111,-51.076294
112,-51.07051
113,-43.97529
114,-46.753067
115,-51.46071
116,-45.03317
117,-51.7019
118,-50.883545
119,-48.64449
120,-48.945217
121,-47.174698
122,-47.23561
123,-47.637733
124,-44.391468
125,-43.54193
126,-50.414078
127,-47.66118
128,-52.5203
129,-45.79386
130,-43.2599
131,-43.527546
132,-49.605278
133,-44.439762
134,-47.466457
135,-45.935333
136,-43.828888
137,-48.728905
138,-48.260384
139,-45.00114
140,-47.237915
141,-51.36743
142,-52.591267
143,-54.09433
144,-57.08206
145,-50.58838
146,-58.413605
147,-44.71019
148,-43.988132
149,-51.582104
150,-49.955982
151,-49.30234
152,-47.048023
153,-47.0566
154,-44.03676
155,-48.515163
156,-50.985043
157,-57.292877
158,-43.53051
159,-48.089024
160,-54.317413
161,-53.740997
162,-48.303173
163,-49.177906
164,-46.32303
165,-47.31597
166,-47.667126
167,-53.949936
168,-52.50376
169,-51.75604
170,-46.29773
171,-48.472286
172,-51.77637
173,-47.53313
174,-46.282608
175,-42.227806
176,-50.46358
177,-55.499943
