,0
0,47868.44859284512
1,-4635.77041037567
2,34264.657810628414
3,-17895.066733631305
4,22519.71760029928
5,-24558.42147768126
6,-1630.2491227779537
7,37097.93780185422
8,-6788.187879473437
9,-39191.638885903405
10,17720.492632840993
11,7728.295671565225
12,-4302.013399166288
13,21294.714386084815
14,20977.843812247505
15,14216.519542278256
16,-16834.75117997965
17,-24352.55530766095
18,-16812.59567925264
19,20626.56419821526
20,-11530.291852778057
21,6181.470057389
22,20286.173727275105
23,-4633.599178350996
24,-7849.845862492453
25,-41820.41657583765
26,-14917.11330683669
27,21809.445649668574
28,55435.13272333681
29,640.67961120978
30,9387.78106721025
31,-676.0300329267047
32,-8559.81220950489
33,32264.62803208246
34,10422.282864169916
35,13457.18960541021
36,-21429.93253143225
37,7823.458023734856
38,10836.848909731954
39,27501.67291181907
40,12637.388316277182
41,46762.643971462734
42,14392.49718267913
43,-7536.802042058203
44,-11885.935606479645
45,-75388.31353242579
46,-7457.419589745812
47,-6188.219867768697
48,46143.66229353519
49,-3169.426962210331
50,-10718.967042923206
51,4092.10983836581
52,-17796.183802914107
53,16074.785079855239
54,-33713.68569124909
55,-12277.236870992463
56,-10097.91603212338
57,6107.897171885008
58,13329.696230458096
59,13781.086923024617
60,4339.612240148941
61,8427.79079830111
