,0
0,1000000.0
1,999924.1536161309
2,1000357.4031542251
3,999796.0973668585
4,1000678.1914961343
5,1002396.7092739881
6,997551.7421910372
7,999512.6881204566
8,1003826.7271524674
9,998284.2117628488
10,1000951.2857116918
11,996312.9400273492
12,987360.2309998526
13,965566.734700724
14,959881.6521823852
15,956596.16572924
16,953597.9548733075
17,954798.9757489838
18,952964.3604023198
19,952277.1108836648
20,960009.1705583351
21,966452.0344744831
22,951033.3007016481
23,936063.3777877289
24,937988.622312775
25,945072.2031670205
26,944949.0004021951
27,949500.0042396503
28,947558.8110055557
29,962451.3264294252
30,971258.4213482512
31,973631.3269094678
32,978362.8311376744
33,980352.861443698
34,974307.8457435697
35,975013.6841004016
36,965709.7531799786
37,973588.7059264724
38,979286.3193169532
39,984276.1968118664
40,984172.2514991395
41,984578.6610677956
42,994547.0809657287
43,1001130.0999348752
44,1000528.4520831723
45,1001346.1584161428
46,1000204.5121563403
47,1006823.0152061365
48,1006048.8135799747
49,1010833.8006496832
50,1016983.4572756732
51,1019032.0200763015
52,1020084.3372198985
53,1018629.7101887775
54,1024721.4366375392
55,1025439.5297521955
56,1030889.0500309288
57,1028672.1144225387
58,1030114.3488268093
59,1032854.7813821884
60,1031573.0733620777
61,1036810.9493496196
62,1040137.1257610787
63,1042224.8381180291
64,1040812.3783475604
65,1039913.8717233915
66,1048716.7685743822
67,1054609.7094246845
68,1055201.857056131
69,1064005.9760686068
70,1069608.4257568377
71,1063955.2592834223
72,1060509.9408269972
73,1073401.9038740809
74,1073754.2749414917
75,1070317.9280627824
76,1077648.594362744
77,1084735.113617313
78,1073645.5806494697
79,1065040.743347027
80,1078792.921224142
81,1075581.5922590734
82,1077485.4842094053
83,1066056.234807191
84,1055890.343197174
85,1006378.7946686012
86,1009628.5591667879
87,1043997.2882004781
88,1047560.1358721249
89,1050085.7878593274
90,1048794.9053433274
91,1026715.8284215622
92,1019369.4809382303
93,1025713.7093584286
94,1005298.0400905359
95,981699.8208928521
96,967442.1766342315
97,979180.6827931476
98,957521.4211239674
99,974108.6118233845
100,982134.2218329347
101,981101.340871525
102,974041.1633913389
103,976248.7863999816
104,988674.0117281625
105,964600.5444997228
106,954854.2492628152
107,944586.0241114969
108,957642.3772550189
109,969918.4501314769
110,971518.6699650652
111,983432.6742866907
112,987558.9067131585
113,993106.8859220484
114,993726.5072395505
115,999362.449319567
116,1005423.3387649753
117,992799.8660423866
118,979253.6236972089
119,969794.9102337667
120,964436.0191520379
121,964883.5459835312
122,941086.2269308132
123,935665.0880791226
124,923842.3015545072
125,924319.2620558642
126,929713.4914876419
127,939414.9268608524
128,959198.8724102929
129,966258.4919698522
130,972682.2191532789
131,989235.7705770852
132,987500.7921418417
133,985351.7302083785
134,974470.0313950527
135,965853.227225391
136,967163.2253220495
137,973899.7127356298
138,983058.2404369828
139,987564.5380477906
140,999193.1899608271
141,1004093.8929499718
142,999631.4447490815
143,1000328.2291537268
144,993130.7706292237
145,1014597.2433940499
146,1016437.5810708441
147,1018907.8450095234
148,1018206.6686808338
149,1014232.5256641192
150,1025812.5222432577
151,1016964.8515302071
152,997842.4463337038
153,984886.406456294
154,986440.2281167419
155,982582.1126435802
156,995974.9804453779
157,996585.4637642385
158,987015.0613514447
159,981409.242858085
