,0
0,10494.4946353985
1,4123.398836896522
2,-4848.570575929945
3,2561.292498806026
4,-276.6678285994567
5,-7242.353323033545
6,-1094.7434787033126
7,4775.614546310389
8,1705.8680346801411
9,768.0441932207905
10,1490.8466522607487
11,2925.892044413835
12,10592.96131571196
13,5872.539675804554
14,42417.19130960642
15,6369.304902282078
16,3635.6248710958753
17,-10909.660736394348
18,-1301.060327399522
19,-279.52632611012086
20,1713.9273802125826
21,-1113.8716133446433
22,1749.0308882833924
23,769.1227363336366
24,365.7509655964095
25,298.42356067034416
26,-5976.688607370481
27,-676.1936314757913
28,1163.1574312790763
29,43.87071658135392
30,-3430.8703888382297
31,5311.13968977076
32,-1583.1725351575296
33,3752.466225815937
34,8439.350233342266
35,-554.2181111469399
36,-994.0414346514735
37,1552.1490883554798
38,7792.218171825632
39,11192.03034233977
40,12064.561024858383
41,1481.73361602542
42,16004.044239190873
43,-8352.69915784616
44,-3741.1107726872433
45,-3733.0762924468145
46,3598.931519684382
47,4968.043069986161
48,6747.498912637588
49,3039.9603269242216
50,5443.055960255675
51,3233.344011369394
52,5867.764242081437
53,-1378.1967723269481
54,-1805.8241831774358
55,1145.264815016184
56,-4017.674196412554
57,2999.067196618067
58,262.56146828387864
59,2237.705710003618
60,49.68267473438755
61,2949.902739620302
