,0
0,1813066.806773476
1,1821945.070302748
2,1807507.7771489832
3,1809842.218658071
4,1794152.0259813764
5,1800415.8043911485
6,1813673.3685159015
7,1810699.701724544
8,1780169.8615499374
9,1763292.58204526
10,1758858.8276548956
11,1740902.4363365648
12,1712409.9184499928
13,1670648.9007667147
14,1691552.2934673775
15,1711454.7684645613
16,1710430.5569396093
17,1690456.366517141
18,1721160.619158097
19,1740403.0501102763
20,1750342.005227454
21,1736483.9623317972
22,1729737.6451080937
23,1733302.4003098004
24,1738032.2331124952
25,1756366.9011801255
26,1751301.2987899664
27,1733051.589617162
28,1708430.8501572392
29,1725878.5454479677
30,1722550.907281954
31,1707322.276530828
32,1695849.738145602
33,1673525.1222227907
34,1656686.2945142349
35,1617080.0909378345
36,1666530.044931774
37,1665864.8362403598
38,1660190.599360895
39,1670585.9516040187
40,1679212.6451004187
41,1655259.923996228
42,1639803.9609066066
43,1633970.9679036948
44,1648952.999864425
45,1643400.8459358092
46,1655011.2961707225
47,1645791.9425852117
48,1654244.3621041512
49,1680484.6281640714
50,1693371.8281876142
51,1712212.3117267548
52,1716259.5962567753
53,1724186.9992741211
54,1709715.3754411787
55,1708903.3048622091
56,1719062.8410264186
57,1716019.34961024
58,1740569.368937613
59,1744278.5637145254
60,1732955.2896841546
61,1718424.4329282076
62,1723327.3531740804
