,0
0,2009535.2579173916
1,2003727.1521228054
2,2010584.795994759
3,2008168.5854571182
4,1985480.5427868008
5,2008857.9271329143
6,2015587.8616249426
7,2027050.1858959815
8,2017634.514850009
9,2006325.501828075
10,2005412.4376968318
11,2017068.1307541768
12,2008805.784457108
13,2033792.0064732982
14,2024443.4474426175
15,2034191.7745459727
16,2050754.3079837884
17,2043006.235068969
18,2056617.6297368612
19,2051272.9961798608
20,2070941.773155355
21,2084295.3391948047
22,2101720.0087627745
23,2134563.8221064718
24,2092434.8121461857
25,2073925.955457382
26,2063741.9616919132
27,2098487.4984836844
28,2104809.0950305276
29,2102428.452275223
30,2056201.1110169103
31,2068846.6501222646
32,2096818.2797837122
33,2102752.7672937764
34,2108202.764058291
35,2094597.2318542774
36,2114015.067249228
37,2114447.2514153942
38,2139467.031851418
39,2145287.5391899417
40,2148363.280672901
41,2159408.1431114427
42,2163792.783776412
43,2148667.182587305
44,2145938.1673633507
45,2152193.590574007
46,2141518.812917801
47,2131126.7745035253
48,2129075.828786346
49,2119967.829406147
50,2088976.7399523065
51,2049021.0868344023
52,2066944.5200256896
53,2077030.3028577869
54,2087080.4374594574
55,2100323.326133758
56,2111841.7638489557
57,2095902.5798054368
58,2102954.0774550317
59,2104757.877555607
60,2116817.0375350453
61,2111375.766092178
62,2097356.657931247
