,0
0,11071.003620536998
1,-335.1770825844724
2,16898.955928299343
3,-121.05730877048336
4,-858.7350283206906
5,4817.632967152866
6,-1808.9934936901554
7,9983.943202989176
8,2045.6418016448151
9,-16425.420594337396
10,-1815.8565645178314
11,-3447.65625762078
12,13039.676728928229
13,-28371.358319157967
14,1392.2498538705986
15,4664.9111081562005
16,-15879.466875938931
17,2173.5662967630196
18,968.0717474431731
19,13409.157218498643
20,24883.747493899893
21,21874.16035276861
22,-17152.766215951648
23,-3696.0217004730366
24,13405.454057978233
25,11659.963122482179
26,-9826.709215979557
27,-8852.321993279504
28,-13842.918663203483
29,4895.969583425438
30,-4956.593994375784
31,-19183.8846662899
32,-47441.27681330452
33,-36057.02413519821
34,-20524.29586062953
35,-56149.221911810106
36,-73983.81726050354
37,31531.430843977723
38,13159.707424020395
39,1040.6846998014953
40,-23863.52877843799
41,-39361.51146506076
42,-94075.82250208408
43,-1369.0275294510648
44,-6654.266753372969
45,-47022.9480690714
46,10890.1310110013
47,-721.1857113922015
48,0.0
49,0.0
50,0.0
51,0.0
52,-11022.471426642966
53,-209.23496669181623
54,0.0
55,0.0
56,-2543.9265587085392
57,939.9584789718501
58,7567.258358814754
59,-49046.791637987364
60,-4436.102663295576
61,3582.7464043253567
