,0
0,1775417.301988875
1,1779796.5205786221
2,1773814.98359448
3,1759578.451740019
4,1759517.9844030521
5,1727226.207909418
6,1676722.5212029114
7,1668685.0125844087
8,1669044.2179470675
9,1686089.9603604772
10,1686446.9371731542
11,1674383.5213730338
12,1671972.199404048
13,1669919.4760595458
14,1623129.754105064
15,1624147.560779601
16,1612863.7752448549
17,1602059.6401397
18,1587844.7407580183
19,1584466.99255481
20,1620214.4306703794
21,1625737.9834635933
22,1642963.632127505
23,1649394.151139461
24,1663378.5173813533
25,1681751.44666855
26,1699461.4370164755
27,1689818.0440523876
28,1661390.0818605337
29,1632476.5731758142
30,1630589.1011593137
31,1621299.4571431305
32,1635993.5142388297
33,1623755.9720525283
34,1580666.0045431878
35,1588623.41812117
36,1563585.133388038
37,1578989.6070702588
38,1581875.796113577
39,1615284.5837065435
40,1634624.4994205376
41,1636223.4887646749
42,1679199.7080338316
43,1638286.0237393565
44,1581186.1906397443
45,1593346.8110245347
46,1556645.550354237
47,1579183.7725025038
48,1588441.4077661454
49,1580354.87856704
50,1556119.4462435069
51,1527553.650648858
52,1528621.5140057132
53,1518750.2096865824
54,1477783.854389147
55,1454262.3659850757
56,1405125.10981584
57,1414363.3061594767
58,1449014.2439941296
59,1477667.763659494
60,1481348.668487548
61,1480649.1155435955
62,1472213.1567106566
