No,0
0,-43.714005
1,-36.70045
2,-42.563293
3,-42.866386
4,-45.976204
5,-42.64938
6,-47.24771
7,-44.822674
8,-47.446342
9,-44.444958
10,-49.529568
11,-44.20661
12,-45.435066
13,-41.59106
14,-45.664753
15,-41.235233
16,-39.657097
17,-39.941414
18,-45.94892
19,-38.533646
20,-48.052143
21,-40.980713
22,-43.771317
23,-39.986176
24,-47.0353
25,-42.86338
26,-39.9487
27,-45.417004
28,-43.28632
29,-47.03276
30,-50.018013
31,-41.105045
32,-43.123363
33,-41.97511
34,-39.31812
35,-44.88636
36,-46.137596
37,-45.76555
38,-45.823006
39,-42.03724
40,-43.053024
41,-40.925346
42,-41.248444
43,-43.387867
44,-42.074524
45,-46.397453
46,-40.818806
47,-51.614384
48,-44.691364
49,-40.05439
50,-43.54339
51,-49.073177
52,-40.434963
53,-46.05213
54,-52.455353
55,-39.58748
56,-42.019806
57,-43.208588
58,-51.061527
59,-43.39843
60,-42.035473
61,-43.209892
62,-43.9869
63,-55.45925
64,-47.812523
65,-55.47779
66,-61.867077
67,-61.26255
68,-52.53238
69,-53.06508
70,-59.353603
71,-55.363335
72,-50.536804
73,-49.66931
74,-48.01455
75,-48.637318
76,-58.771683
77,-54.74269
78,-50.60233
79,-50.486794
80,-48.95861
81,-53.283165
82,-55.661995
83,-57.93868
84,-49.322945
85,-54.006966
86,-53.558357
87,-49.95465
88,-50.64649
89,-53.144676
90,-53.394875
91,-54.891895
92,-50.803017
93,-49.610153
94,-47.195587
95,-52.861923
96,-49.969513
97,-59.137012
98,-54.460594
99,-50.878334
100,-58.369247
101,-58.66037
102,-55.681484
103,-53.820404
104,-54.01435
105,-52.286743
106,-44.829468
107,-47.084244
108,-52.778053
109,-52.978363
110,-48.320343
111,-54.217766
112,-58.944637
113,-51.930084
114,-55.776623
115,-52.421932
116,-56.57872
117,-49.497704
118,-54.482628
119,-47.81128
120,-51.984055
121,-59.138626
122,-54.503044
123,-56.80784
124,-58.79184
125,-58.01641
126,-50.55729
127,-49.63732
128,-51.271767
129,-46.616417
130,-47.62199
131,-54.44368
132,-51.95761
133,-54.018967
134,-49.566963
135,-52.313015
136,-58.48359
137,-60.970924
138,-52.92612
139,-58.008026
140,-54.57168
141,-52.86344
142,-50.14852
143,-54.69621
144,-53.902298
145,-58.53099
146,-53.167824
147,-45.788086
148,-51.0932
149,-59.47644
150,-48.520653
151,-52.076912
152,-54.48465
153,-54.205994
154,-51.357193
155,-50.274445
156,-54.22139
157,-52.67319
158,-49.758705
159,-56.750854
160,-51.33772
161,-46.69338
162,-55.22018
163,-55.201138
164,-52.078957
165,-54.371227
166,-59.54674
167,-53.803658
168,-52.5363
169,-47.401024
170,-53.942184
171,-52.08693
172,-52.336483
173,-57.817505
174,-51.18399
175,-50.19344
176,-48.487
177,-50.310177
178,-57.24624
179,-54.167656
180,-49.53556
181,-51.116905
182,-50.206043
183,-49.082333
184,-60.921967
185,-57.35876
186,-52.553444
187,-55.43084
188,-55.014427
189,-50.727726
190,-54.721283
191,-51.07721
192,-50.36199
193,-48.393414
194,-59.375107
195,-55.058174
196,-48.31131
197,-58.000916
198,-47.088623
199,-51.90625
200,-53.072075
201,-54.404243
202,-54.271793
203,-49.482803
204,-54.705475
205,-51.63256
206,-48.968555
207,-53.049286
208,-56.68898
209,-56.15624
210,-51.187878
211,-48.613266
212,-60.028976
213,-52.57891
214,-48.58491
215,-50.5312
216,-52.66182
217,-53.732487
218,-52.76105
219,-46.401176
220,-48.67577
221,-52.810047
222,-57.51918
223,-49.321697
224,-55.859047
225,-44.50277
226,-54.871105
227,-49.720108
228,-55.228134
229,-53.372215
230,-49.56691
231,-49.17118
232,-50.345573
233,-50.058044
234,-55.28739
235,-46.567833
236,-59.762146
237,-55.748478
238,-50.29447
239,-50.033157
240,-48.656994
241,-54.279007
242,-53.148586
243,-55.394234
244,-51.50435
245,-56.538338
246,-50.16172
247,-51.037376
248,-48.65149
249,-48.111225
250,-51.001175
251,-53.353127
252,-58.138767
253,-46.315975
254,-48.5784
255,-49.347305
256,-57.83514
257,-48.603386
258,-51.803993
259,-54.90394
260,-50.6084
261,-47.256195
262,-50.468063
263,-51.793415
264,-54.779762
265,-53.58851
266,-52.28591
267,-50.827393
268,-50.51116
269,-56.71288
270,-52.902626
271,-47.38124
272,-48.845963
273,-48.630573
274,-49.465363
275,-49.98478
276,-54.07953
277,-52.582916
278,-51.47464
279,-56.823383
280,-51.7901
281,-56.55661
282,-53.635742
283,-54.75392
284,-57.930763
285,-58.0576
286,-48.49475
287,-56.26227
288,-58.053986
289,-46.601364
290,-54.631714
291,-52.558502
292,-52.22292
293,-50.69804
294,-51.81044
295,-49.797623
296,-49.7539
297,-56.18492
298,-52.87506
299,-51.162052
300,-53.748665
301,-43.741833
302,-50.753548
303,-54.589252
304,-54.17177
305,-52.23622
306,-46.085594
307,-53.845863
308,-45.208206
309,-51.886246
310,-49.988495
311,-59.64246
312,-50.22088
313,-49.45897
314,-44.540916
315,-55.30423
316,-47.535557
317,-53.13945
318,-57.641808
319,-60.951538
320,-55.459446
321,-47.56158
322,-51.07509
323,-55.596165
324,-62.00322
325,-52.040237
326,-57.070427
327,-50.179817
328,-51.76635
329,-58.74707
330,-57.614555
331,-50.94748
332,-50.72373
333,-54.682217
334,-51.0744
335,-45.050484
336,-50.93461
337,-54.48022
338,-46.80139
339,-50.1136
340,-50.667862
341,-47.083294
342,-53.192383
343,-51.93365
344,-52.70884
345,-56.162857
346,-57.345875
347,-50.351807
348,-65.613754
349,-50.175613
350,-52.058792
351,-49.92901
352,-46.19107
353,-50.371384
354,-57.05022
355,-54.111786
356,-53.39814
357,-50.847805
358,-52.458214
359,-49.476196
360,-48.722546
361,-52.669014
362,-50.308537
363,-51.376152
364,-57.0682
365,-53.83791
366,-56.064335
367,-51.27783
368,-51.566868
369,-52.91741
370,-56.725277
371,-49.499893
372,-52.42895
373,-48.202297
374,-50.25731
375,-46.444435
376,-54.393806
377,-44.383465
378,-54.553215
379,-51.767136
380,-50.82434
381,-43.481346
382,-52.617332
383,-62.402992
384,-59.343937
385,-52.898758
386,-47.784035
387,-52.545296
388,-51.654312
389,-50.11233
390,-57.250034
391,-49.500614
392,-53.736553
393,-55.32863
394,-52.850975
395,-51.88446
396,-52.354385
397,-44.001266
398,-46.600708
399,-50.37838
400,-49.120323
401,-49.68651
402,-56.35396
403,-55.55077
404,-52.972076
405,-47.891384
406,-50.69791
407,-52.57081
408,-54.518063
409,-49.409103
410,-54.66091
411,-46.940712
412,-52.47511
413,-46.156326
414,-52.644897
415,-50.36589
416,-56.32976
417,-48.78142
418,-50.922546
419,-51.07887
420,-53.904324
421,-46.53575
422,-49.62017
423,-48.99297
424,-49.43699
425,-49.204544
426,-47.056355
427,-46.729397
428,-49.624527
429,-47.42002
430,-46.799076
431,-44.530502
432,-54.979156
433,-60.35704
434,-51.624016
435,-57.9105
436,-51.00507
437,-49.80488
438,-50.077972
439,-48.274445
440,-56.50936
441,-50.426685
442,-56.113956
443,-50.71276
444,-45.680645
445,-50.601856
446,-47.003952
447,-50.323563
448,-51.08031
449,-44.01834
450,-58.376465
451,-46.968773
452,-50.85627
453,-52.1089
454,-51.188396
455,-45.184967
456,-47.965843
457,-49.04147
458,-46.89541
459,-48.06346
460,-51.658054
461,-48.39499
462,-54.830303
463,-39.19194
464,-46.92238
465,-48.68839
466,-52.239166
467,-52.49699
468,-48.493313
469,-51.827877
470,-55.175827
471,-56.59964
472,-54.471107
473,-50.714714
474,-50.979767
475,-42.718296
476,-50.544327
477,-48.273197
478,-48.481155
479,-44.07063
480,-51.491962
481,-54.365185
482,-45.769314
483,-53.5856
484,-47.082832
485,-55.365845
486,-49.241367
487,-46.314262
488,-62.346928
489,-63.507862
490,-50.98608
491,-50.195858
492,-52.9691
493,-48.579197
494,-45.76184
495,-49.022194
496,-50.752594
497,-50.488632
498,-56.43286
499,-43.575188
500,-55.407944
501,-48.612576
502,-51.80579
503,-44.046623
504,-49.791534
505,-53.949715
506,-51.693672
507,-55.426033
508,-52.794662
509,-47.901726
510,-53.089054
511,-52.22294
512,-51.638893
513,-61.354576
514,-62.78476
515,-55.61322
516,-49.62693
517,-49.820282
518,-53.48876
519,-46.7778
520,-45.28501
521,-55.021484
522,-46.96951
523,-52.67499
524,-59.318775
525,-45.77513
526,-45.696243
527,-50.683968
528,-43.328537
529,-54.396866
530,-49.640537
531,-52.83172
532,-45.251823
533,-51.55672
534,-51.509415
535,-46.52041
536,-51.691586
537,-47.959045
538,-55.26638
539,-47.986824
540,-49.825962
541,-53.965195
542,-46.903202
543,-51.335236
544,-46.957676
545,-45.77944
546,-53.11033
547,-51.333336
548,-52.356087
549,-54.672897
550,-52.298275
551,-50.849556
552,-51.535416
553,-53.338146
554,-49.501
555,-48.10058
556,-47.594246
557,-51.518173
558,-50.141457
559,-51.67135
560,-48.042953
561,-50.285522
562,-50.016586
563,-53.66078
564,-51.04596
565,-50.971962
566,-51.457287
567,-48.019363
568,-51.114716
569,-54.721275
570,-51.850136
571,-45.043736
572,-52.339592
573,-51.68182
574,-44.508133
575,-52.340958
576,-47.97831
577,-58.735847
578,-48.509926
579,-45.341194
580,-47.309326
581,-52.931572
582,-50.396507
583,-48.606373
584,-48.489143
585,-49.460846
586,-47.296623
587,-50.098976
588,-50.975418
589,-44.39663
590,-50.48185
591,-48.625862
592,-48.191975
593,-47.688435
594,-55.986237
595,-55.4218
596,-43.544926
597,-61.972233
598,-49.57806
599,-49.40985
600,-55.060623
601,-46.69484
602,-49.974022
603,-47.855183
604,-48.49012
605,-46.241386
606,-48.804695
607,-47.21374
608,-44.168076
609,-48.914753
610,-46.32496
611,-46.50581
612,-45.447746
613,-48.621796
614,-53.781036
615,-52.115997
616,-54.566544
617,-43.159897
618,-49.525497
619,-51.15902
620,-50.81153
621,-50.230278
622,-48.132687
623,-45.862823
624,-45.57053
625,-57.206486
626,-50.829315
627,-56.251713
628,-45.98906
629,-50.844334
630,-48.08619
631,-44.39252
632,-45.726463
633,-49.87809
634,-53.223923
635,-52.594994
636,-53.342377
637,-51.741173
638,-51.835716
639,-56.1382
640,-54.303005
641,-46.873535
642,-50.020477
643,-46.411934
644,-56.96412
645,-54.17355
646,-46.4526
647,-52.33042
648,-50.1784
649,-48.87619
650,-50.617615
651,-48.274876
652,-51.673786
653,-52.303703
654,-50.288174
655,-50.887657
656,-57.909477
657,-49.530952
658,-48.796997
659,-47.869373
660,-49.77235
661,-56.617107
662,-55.619038
663,-52.397743
664,-48.530777
665,-44.12821
666,-57.001907
667,-52.286354
668,-53.09811
669,-44.64113
670,-49.165802
671,-54.83763
672,-47.728035
673,-47.42585
674,-50.670662
675,-45.87861
676,-50.65815
677,-51.691196
678,-51.98606
679,-49.37949
680,-53.608643
681,-48.123093
682,-53.783913
683,-54.595367
684,-47.978783
685,-45.70862
686,-49.85846
687,-51.891632
688,-48.815235
689,-45.07528
690,-48.856827
691,-51.521793
692,-52.50847
693,-48.395702
694,-51.3066
695,-50.96599
696,-49.041733
697,-50.02399
698,-56.190247
699,-49.924786
700,-51.03341
701,-49.43898
702,-52.720604
703,-50.674217
704,-52.128883
705,-49.76188
706,-47.98085
707,-53.486412
708,-47.267944
709,-47.643578
710,-52.570625
711,-47.31735
712,-52.48159
713,-52.20228
714,-46.74211
715,-49.9637
716,-49.14803
717,-48.46802
718,-51.30669
719,-42.532227
720,-55.27754
721,-47.920197
722,-50.496475
723,-48.711704
724,-49.59031
725,-49.24451
726,-52.567764
727,-47.369087
728,-48.00772
729,-54.34417
730,-44.492973
731,-52.32905
732,-54.212193
733,-50.619347
734,-45.90808
735,-48.86592
736,-48.556458
737,-48.842438
738,-56.44023
739,-50.77632
740,-48.76259
741,-51.60102
742,-46.632965
743,-43.63794
744,-55.48609
745,-49.805378
746,-55.48453
747,-54.326473
748,-51.187836
749,-44.668716
750,-54.017345
751,-55.43873
752,-55.536713
753,-63.365868
754,-48.903027
755,-48.648773
756,-49.428818
757,-57.173653
758,-52.334602
759,-44.090553
760,-55.511597
761,-49.10113
762,-56.129982
763,-52.030804
764,-52.81947
765,-44.67963
766,-47.820137
767,-58.86619
768,-51.57615
769,-51.461113
770,-53.43927
771,-47.95749
772,-46.51609
773,-48.221268
774,-53.422947
775,-54.635803
776,-50.726685
777,-48.841713
778,-52.0293
779,-49.23099
780,-43.49393
781,-48.254692
782,-47.745804
783,-47.403732
784,-55.76222
785,-49.85688
786,-55.429913
787,-52.070194
788,-49.716923
789,-48.211685
790,-56.160854
791,-47.83617
792,-55.638947
793,-51.833042
794,-48.289276
795,-51.017426
796,-55.88006
797,-45.48314
798,-50.987427
799,-47.200527
800,-53.824303
801,-55.423927
802,-51.5468
803,-46.720802
804,-52.90526
805,-49.594727
806,-49.98272
807,-50.512077
808,-47.97873
809,-45.467354
810,-56.740185
811,-54.491238
812,-43.985306
813,-51.8291
814,-51.05201
815,-50.13191
816,-56.51997
817,-46.52636
818,-46.830105
819,-54.30574
820,-47.093834
821,-51.08496
822,-60.49472
823,-59.343647
824,-50.06023
825,-43.916145
826,-51.925697
827,-46.146225
828,-44.64724
829,-53.21186
830,-57.45125
831,-54.216568
832,-46.436813
833,-48.84829
834,-48.62153
835,-51.591347
836,-50.28163
837,-46.478928
838,-52.56215
839,-50.074528
840,-52.22124
841,-48.73059
842,-51.361816
843,-48.55522
844,-46.20729
845,-56.678154
846,-51.634846
847,-53.804913
848,-58.87395
849,-47.052753
850,-53.059982
851,-56.43959
852,-55.671043
853,-51.035507
854,-49.20886
855,-45.6137
856,-42.994377
857,-45.915028
858,-47.895943
859,-52.234222
860,-55.78365
861,-45.02101
862,-43.171295
863,-48.885246
864,-52.15941
865,-51.326073
866,-51.326546
867,-47.71277
868,-53.87381
869,-49.951912
870,-49.224243
871,-45.688324
872,-53.368366
873,-43.100098
874,-50.511757
875,-46.01071
876,-48.1232
877,-50.443993
878,-54.572136
879,-51.238968
880,-46.22326
881,-54.377922
882,-49.408474
883,-45.57809
884,-48.424732
885,-51.115566
886,-55.17173
887,-43.877182
888,-50.35809
889,-46.89061
890,-50.843765
891,-45.978874
892,-45.48674
893,-48.11023
894,-55.606834
895,-49.125576
896,-51.854034
897,-48.22241
898,-46.98823
899,-42.56345
900,-45.3404
901,-56.30558
902,-51.316444
903,-53.25223
904,-46.97759
905,-51.046402
906,-53.586033
907,-52.60949
908,-51.61969
909,-49.795372
910,-48.11325
911,-48.6141
912,-46.644093
913,-45.20616
914,-46.686913
915,-46.96783
916,-53.55979
917,-50.283207
918,-48.11638
919,-50.42399
920,-55.16073
921,-54.341698
922,-47.200623
923,-53.865852
924,-53.04515
925,-50.509605
926,-52.338074
927,-56.75753
928,-50.961605
929,-46.781334
930,-56.17791
931,-42.306976
932,-46.4105
933,-59.27835
934,-48.744137
935,-55.813824
936,-48.574677
937,-45.181835
938,-48.607193
939,-45.449677
940,-49.21225
941,-48.38681
942,-46.31608
943,-50.60277
944,-51.3948
945,-48.85003
946,-51.713715
