,0
0,1322538.80889094
1,1333174.1679280156
2,1324992.8481308734
3,1324969.1936852993
4,1327859.9259880786
5,1321218.2984778958
6,1319169.6402598687
7,1310867.8787318512
8,1311044.4126289035
9,1301951.8577936941
10,1299868.0954600035
11,1310044.3729597686
12,1315779.3305134305
13,1332635.537610623
14,1343478.8499482817
15,1342892.5107714187
16,1340414.135164171
17,1343165.873104381
18,1335731.0359691898
19,1337342.7407723966
20,1339555.6736043796
21,1341614.2510976389
22,1342804.2743123937
23,1346600.5240350422
24,1346174.1577300362
25,1333932.0336630193
26,1333580.4988824143
27,1332540.9116640717
28,1337866.7720261249
29,1338337.456759297
30,1317536.7738272625
31,1299642.8157308234
32,1307975.2218551668
33,1323139.8926727525
34,1325868.8875355283
35,1333081.112957968
36,1341936.856449572
37,1340714.72845906
38,1337470.5066976987
39,1329432.819124567
40,1329642.9572382187
41,1340349.0515442148
42,1343463.7333701204
43,1338146.463889496
44,1339926.055707744
45,1349314.2730073384
46,1360437.061533325
47,1365744.040165555
48,1372900.132647852
49,1376215.83785581
50,1379928.5815672686
51,1389213.782588006
52,1399088.0927082042
53,1402371.5004743524
54,1395523.3528162574
55,1392162.2952897495
56,1391149.5376619287
57,1398110.1390470979
58,1392534.637419494
59,1396312.6513978764
60,1395205.318591357
61,1392035.869102467
62,1401159.15804196
