,0
0,-4068.055251108017
1,11456.738460659515
2,2978.485017111525
3,12262.420046033803
4,3069.958783271024
5,4789.11949222954
6,-1159.2907497275155
7,-2275.0320926567074
8,14257.90409952309
9,-1551.3369571703952
10,6945.21540026553
11,-879.462194976164
12,-9906.197272534948
13,-10024.390934918076
14,-88.67636890034191
15,-5042.060899041127
16,-3921.3914376338944
17,-14163.422051122412
18,-20917.81651308108
19,-35772.77503475989
20,-1302.197599828476
21,-12889.370899336645
22,24708.593975690426
23,5538.722499222262
24,-15711.548047093675
25,5831.14883284783
26,-31847.6282447204
27,-16989.292967606103
28,19432.001207509078
29,22946.155114088673
30,-13837.00403370778
31,11378.820797376102
32,10760.887097295374
33,-12082.323043345707
34,-8079.42170277494
35,2522.7541046231054
36,-4816.943948510801
37,29205.53502983274
38,6442.044647544855
39,-27793.03698300058
40,12968.143490103772
41,30876.724110229872
42,1092.8267668655608
43,6045.915399057325
44,14771.773555736989
45,14315.912024027202
46,12368.233628222952
47,4349.155962974066
48,-10170.412137123058
49,-5937.301999693969
50,1609.2744148748461
51,11560.115876730997
52,-8088.514292823616
53,-12035.96232583304
54,1680.1109258176293
55,2497.4509999668226
56,-1953.95390757313
57,-2893.085082919337
58,-1365.411188665079
59,-10664.993679007282
60,-41580.70843112399
61,-17238.15687862225
