,0
0,2097356.657931247
1,2074568.2627975463
2,2108730.2054650798
3,2122561.26247994
4,2123144.3885426596
5,2117454.25276218
6,2104311.0884346156
7,2089372.5180165987
8,2018815.5006398133
9,2052273.2435395354
10,2093357.7259894244
11,2091740.022638829
12,2113248.294111879
13,2115502.358388974
14,2106407.974710857
15,2120702.40292123
16,2126498.242057985
17,2118613.631245851
18,2125566.269475088
19,2111745.0876140315
20,2117531.477737654
21,2120960.5731889135
22,2147143.913199912
23,2146332.0141493594
24,2161506.894922662
25,2179534.190682352
26,2188660.001209384
27,2182034.5449037026
28,2161282.3159847185
29,2154437.5070222956
30,2139129.6705541946
31,2098719.4565293742
32,2096707.9909524834
33,2122472.334738418
34,2131660.718130843
35,2141583.7162565878
36,2146528.167041232
37,2151168.3012063513
38,2151971.2875933023
39,2140197.791798459
40,2139946.7409719317
41,2146180.235858186
42,2137117.678661501
43,2120719.38517658
44,2103272.4164734012
45,2098745.3811357724
46,2093406.3925912494
47,2093594.6969214496
48,2094122.289024429
49,2075294.5152932957
50,2084424.5464477472
51,2066008.3387081658
52,2020233.6872831213
53,2032361.1245898395
54,2056751.7432080805
55,2087475.739043603
56,2096441.5642498
57,2122765.532170505
58,2108214.004301573
59,2096764.7911826319
60,2075069.1920952385
61,2066843.681133072
62,2077343.1040221418
