,0
0,1401159.15804196
1,1405237.3572860796
2,1403562.8352827881
3,1406546.1427358836
4,1410016.0649114437
5,1422168.4121608324
6,1421224.2516675985
7,1423519.3144697512
8,1428885.3072739767
9,1423104.5937934504
10,1423333.3150566714
11,1425518.4332890126
12,1420365.9373781753
13,1417463.9606288862
14,1416592.7829972843
15,1452043.6046749055
16,1472327.4173837723
17,1479598.4929344933
18,1496063.976074041
19,1500006.3944381985
20,1496392.3872484032
21,1492325.8194733455
22,1498288.6107972355
23,1506651.8385218477
24,1511192.7706027785
25,1499167.7406927752
26,1488158.634477873
27,1479255.8184058513
28,1492466.3554151321
29,1497991.5711254692
30,1498069.0354347231
31,1483920.5888458027
32,1475631.20732591
33,1470252.780579225
34,1480315.2914507615
35,1479351.9060282675
36,1480057.31466813
37,1482291.3630054188
38,1474847.2563007318
39,1473317.918393756
40,1484397.5303512989
41,1488507.4154547646
42,1495552.728317217
43,1480439.0750529515
44,1478030.8743783298
45,1475819.1277094723
46,1479452.294915578
47,1498887.0961051409
48,1509588.2210408873
49,1512945.6006491946
50,1526167.705187149
51,1533572.815410824
52,1546821.6410389633
53,1558182.1535512023
54,1560532.347209439
55,1562510.864234796
56,1566900.4910286777
57,1560986.032649268
58,1565314.1932011133
59,1571406.1624773515
60,1567213.5285922452
61,1570296.4509993421
62,1578045.561493085
