,0
0,1718955.2236578474
1,1735420.051865119
2,1745822.3910821427
3,1751676.1461855504
4,1761434.771512214
5,1764179.5948783846
6,1774197.7835306062
7,1795223.1962927496
8,1809263.6068202043
9,1816985.8237667126
10,1817252.5162382922
11,1803892.7392660384
12,1806931.2330024915
13,1808716.0917971851
14,1816934.2958938894
15,1829076.7947680054
16,1846245.3610962497
17,1849640.1139692836
18,1821778.5132639147
19,1837653.6501217212
20,1829988.5934476869
21,1809324.9073634841
22,1719581.4538976136
23,1700248.3877436589
24,1753441.2724658162
25,1706700.4325670828
26,1667065.2664146286
27,1717289.948394516
28,1720874.2691721334
29,1728752.6220804888
30,1754518.730640779
31,1770656.3663482901
32,1763677.362862662
33,1765261.5699255164
34,1758578.1277203881
35,1769000.0419278585
36,1799247.3926111509
37,1809702.943703772
38,1789945.3747187036
39,1749010.8915944032
40,1707906.710833444
41,1730425.796132786
42,1749918.4344610057
43,1736633.261107316
44,1751715.0476594442
45,1775311.782332346
46,1785575.178132165
47,1771040.6675481014
48,1742253.1368477126
49,1737555.727594544
50,1742956.5658919755
51,1727206.0816062507
52,1732481.625170718
53,1742326.1013460404
54,1695479.135351202
55,1666839.8924490556
56,1673725.6883767168
57,1677382.0551027092
58,1658954.1915447477
59,1676496.542664542
60,1654788.5170977646
61,1659760.9183962203
62,1656981.8920580565
