,0
0,1522000.7738201958
1,1492344.8785253156
2,1475843.164607878
3,1477019.6214770183
4,1512100.445881204
5,1516533.252178416
6,1560890.1823046692
7,1550852.9416164292
8,1548181.1423472574
9,1534113.8609849354
10,1552690.9278918724
11,1548823.3628129335
12,1548669.5334411582
13,1539849.8445518566
14,1538309.996407759
15,1537915.7353760633
16,1537677.660708254
17,1526916.738957799
18,1519756.451665991
19,1518591.3251495804
20,1519032.6658762982
21,1529348.0724973825
22,1535546.5278597055
23,1538186.7196860076
24,1554309.454539522
25,1576079.066020006
26,1571034.5640044254
27,1566106.5362255576
28,1564540.4432806992
29,1564468.6732829066
30,1562417.2715615332
31,1562238.4745104993
32,1553623.0050094486
33,1555928.064400472
34,1569304.034000605
35,1588417.2782213937
36,1606099.7846036141
37,1604493.689407363
38,1605165.5395100492
39,1602369.1209836998
40,1599122.7012876906
41,1598053.0841869293
42,1597837.3960201864
43,1587422.8619107716
44,1574659.8747040094
45,1584247.2537331686
46,1580690.8114445636
47,1569298.8424733845
48,1587786.0435862252
49,1594733.7000901853
50,1596704.3433572687
51,1581016.830005339
52,1579064.277650157
53,1531696.2480439197
54,1538318.533403426
55,1532613.2583835134
56,1531080.6501314745
57,1532044.0987404115
58,1549058.5268874352
59,1543924.3029305409
60,1556046.5041837166
61,1558780.8392457392
62,1549819.665219844
