,0
0,1000000.0
1,1000141.8546389698
2,997528.658298892
3,992804.369141733
4,990722.6563543893
5,988707.5298203289
6,990891.2926286904
7,988205.575889348
8,984880.5640554202
9,977560.7372573435
10,981367.0715965563
11,970630.8307877771
12,974775.734693303
13,979270.7442251211
14,976297.8497054849
15,980821.5847899906
16,975939.1270614887
17,973316.8093760714
18,986013.899933683
19,992086.8251007702
20,979727.2425253752
21,978742.2987501724
22,988624.1411020318
23,981361.3226929703
24,956095.2612026065
25,957603.6460918293
26,961513.0831369774
27,931890.3408801646
28,943884.1301448196
29,962005.6816111362
30,978841.6373643848
31,983252.3252278509
32,975783.4133858602
33,989177.6633029573
34,986186.2169312139
35,972509.4865043891
36,992085.9013828496
37,1001915.1063531376
38,996052.0689580224
39,1005672.8476848257
40,1013219.7223971991
41,1014962.4292406299
42,1023392.7459634991
43,1024387.309612508
44,1025013.5469521028
45,1027499.5110293137
46,1026716.4831512453
47,1039432.8381954764
48,1041331.3581875032
49,1037238.759009359
50,1043417.3862831354
51,1051898.6416713602
52,1066032.0356223406
53,1070834.8433786556
54,1068280.469595729
55,1063662.1400853351
56,1052585.4063487018
57,1059087.9445139475
58,1055146.0102694784
59,1068623.1715013222
60,1065170.2645750607
61,1063993.1600160208
62,1069381.1891878694
