,0
0,1069381.1891878694
1,1058942.3705425914
2,1054299.9122541945
3,1057486.4672265663
4,1058402.0209763758
5,1058565.7444651271
6,1074860.1006392383
7,1081011.7842911961
8,1079684.2790925226
9,1080744.8413811952
10,1086657.3461318251
11,1088404.0029115337
12,1092794.7665404866
13,1088267.85563665
14,1083606.1393374484
15,1086875.6521798437
16,1092214.5641792072
17,1090597.025574803
18,1079016.877868223
19,1085823.357237098
20,1077250.385787213
21,1070625.9181507207
22,1071869.1196489383
23,1070463.5907065342
24,1074097.1836523423
25,1082013.2882874578
26,1081111.9393582123
27,1077509.3712313853
28,1072235.3560190888
29,1068553.8071835632
30,1065130.8160320853
31,1059771.052376634
32,1051418.6751108158
33,1052741.155415712
34,1051101.3759584294
35,1060954.9017481583
36,1073047.1806499728
37,1073072.589062298
38,1072053.9713188556
39,1070521.0905696466
40,1061910.1539985456
41,1064941.3425382152
42,1060179.7289817883
43,1068612.7241765046
44,1074518.9504667947
45,1074503.1561588678
46,1069640.0707343468
47,1060768.1905467373
48,1057086.5504774866
49,1044129.8757307068
50,1046161.1816860634
51,1037423.2000554656
52,1044411.6263989625
53,1059777.1528660976
54,1056122.2948477282
55,1057740.638753011
56,1066532.1112002647
57,1036063.26084917
58,1011790.4848541863
59,1018982.8630401725
60,1036493.9670913136
61,1049833.4289581943
62,1060617.0118261888
