date,account_value
2016-11-17,1052869.2348186057
2016-11-18,1053374.0954456122
2016-11-21,1060124.3364891456
2016-11-22,1058593.3571049117
2016-11-23,1061533.9162103294
2016-11-25,1059491.9101377805
2016-11-28,1050455.4149895585
2016-11-29,1048637.5223427452
2016-11-30,1051125.636970139
2016-12-01,1049199.3803144677
2016-12-02,1057460.9489138804
2016-12-05,1067462.7802658686
2016-12-06,1070725.9658372323
2016-12-07,1076607.231767611
2016-12-08,1086387.509877478
2016-12-09,1086378.1929529794
2016-12-12,1082886.6135484187
2016-12-13,1079418.588673941
2016-12-14,1086187.2005581474
2016-12-15,1087350.940582368
2016-12-16,1083284.039931338
2016-12-19,1081019.9705482111
2016-12-20,1080572.2220828007
2016-12-21,1084169.7596744734
2016-12-22,1078185.941535802
2016-12-23,1075264.897714323
2016-12-27,1070063.064287617
2016-12-28,1079349.335588247
2016-12-29,1080996.227817509
2016-12-30,1083422.0445971338
2017-01-03,1086053.903357745
2017-01-04,1083198.67979954
2017-01-05,1086178.9257216372
2017-01-06,1086160.7983419455
2017-01-09,1087944.797431841
2017-01-10,1082402.4688263815
2017-01-11,1081353.690145729
2017-01-12,1081251.0083002597
2017-01-13,1085018.6061279578
2017-01-17,1082950.7927741865
2017-01-18,1084002.4012742322
2017-01-19,1088674.671693599
2017-01-20,1088274.4551807186
2017-01-23,1097003.2701966024
2017-01-24,1095690.785999315
2017-01-25,1092168.5293488228
2017-01-26,1091799.7399135176
2017-01-27,1087853.696886624
2017-01-30,1094122.544833935
2017-01-31,1097685.5016520417
2017-02-01,1099873.8367728884
2017-02-02,1098480.180338889
2017-02-03,1103504.518398874
2017-02-06,1108055.073838845
2017-02-07,1115855.3525242263
2017-02-08,1119350.9167989132
2017-02-09,1122314.5444067651
2017-02-10,1123980.7206392975
2017-02-13,1118991.047872721
2017-02-14,1124447.468546775
2017-02-15,1123338.313271465
2017-02-16,1128159.472229275
2017-02-17,1128000.292334608
2017-02-21,1129502.3976735636
2017-02-22,1130851.6332336564
2017-02-23,1141491.7056382308
2017-02-24,1141638.0826974995
2017-02-27,1138027.1778955024
2017-02-28,1138264.1687372336
2017-03-01,1139326.7241471664
2017-03-02,1141093.1986110075
2017-03-03,1142314.429113401
2017-03-06,1145813.611303706
2017-03-07,1143599.3611983466
2017-03-08,1133484.6707407166
2017-03-09,1141991.733072305
2017-03-10,1142311.5997919631
2017-03-13,1143135.873359335
2017-03-14,1140897.912057574
2017-03-15,1137443.236325293
2017-03-16,1130128.5167055738
2017-03-17,1131179.395410874
2017-03-20,1129201.3096553944
2017-03-21,1121059.8963224103
2017-03-22,1126273.5530836517
2017-03-23,1129388.7687228853
2017-03-24,1132413.5056778586
2017-03-27,1131783.3678145902
2017-03-28,1127957.8317329986
2017-03-29,1131558.9335455492
2017-03-30,1127690.0129303418
2017-03-31,1127336.0814543362
2017-04-03,1129694.1375675872
2017-04-04,1124041.6887009458
2017-04-05,1124031.1440561642
2017-04-06,1120817.1313320885
2017-04-07,1120404.313696516
2017-04-10,1124298.8035261468
2017-04-11,1125043.1532570438
2017-04-12,1128738.2930506386
2017-04-13,1146356.276786237
2017-04-17,1163122.2282662522
2017-04-18,1169142.6655702784
2017-04-19,1170513.7385008885
2017-04-20,1170793.3500454389
2017-04-21,1184328.9207795635
2017-04-24,1179855.6066440584
2017-04-25,1180524.6620300896
2017-04-26,1178131.19571006
2017-04-27,1179493.9859061674
2017-04-28,1181046.3687227594
2017-05-01,1181447.281556919
2017-05-02,1183030.277484847
2017-05-03,1183399.0538682598
2017-05-04,1181952.9575309902
2017-05-05,1179173.1987818014
2017-05-08,1176571.2904124956
2017-05-09,1179190.6491239786
2017-05-10,1170427.6114978257
2017-05-11,1168084.3921680562
2017-05-12,1174661.7980822742
2017-05-15,1180465.187645369
2017-05-16,1184399.3860238648
2017-05-17,1188428.5844458223
2017-05-18,1197096.1756709393
2017-05-19,1201801.3652548385
2017-05-22,1199177.073913657
2017-05-23,1201217.453281071
2017-05-24,1201471.434117437
2017-05-25,1210997.2149896882
2017-05-26,1215572.758779884
2017-05-30,1212623.3279963592
2017-05-31,1211819.4458701927
2017-06-01,1208723.6793417458
2017-06-02,1204201.35251912
2017-06-05,1197384.512630019
2017-06-06,1203512.1203690623
2017-06-07,1206290.3442696638
2017-06-08,1201031.9403709362
2017-06-09,1204611.9974266193
2017-06-12,1212637.520726325
2017-06-13,1213427.3608212557
2017-06-14,1213931.3930894649
2017-06-15,1216325.0982079145
2017-06-16,1216536.694642307
2017-06-19,1220465.8071107296
2017-06-20,1211552.528396906
2017-06-21,1210348.666725802
2017-06-22,1200155.5484921394
2017-06-23,1203035.4843483015
2017-06-26,1205529.3783640882
2017-06-27,1200696.3290390973
2017-06-28,1205244.344252796
2017-06-29,1208979.070978205
2017-06-30,1207136.251803333
2017-07-03,1214090.203680476
2017-07-05,1217013.2373710126
2017-07-06,1223886.880562206
2017-07-07,1225484.2526474006
2017-07-10,1221344.8989194965
2017-07-11,1229865.5657299648
2017-07-12,1231607.8031686896
2017-07-13,1230878.9860224442
2017-07-14,1237142.0822492929
2017-07-17,1238860.6096613288
2017-07-18,1239996.1904160164
2017-07-19,1239532.8623864313
2017-07-20,1234038.6471031767
2017-07-21,1236802.3541239467
2017-07-24,1234558.10407009
2017-07-25,1237156.233226828
2017-07-26,1241966.5873603378
2017-07-27,1248063.368881083
2017-07-28,1244006.002720708
2017-07-31,1242567.8150934505
2017-08-01,1240458.7116057666
2017-08-02,1232590.6844072908
2017-08-03,1230850.6542677311
2017-08-04,1240931.5296361437
2017-08-07,1241937.8211601493
2017-08-08,1242290.9325039063
2017-08-09,1234157.8753565922
2017-08-10,1220434.6422981117
2017-08-11,1218466.6080163806
2017-08-14,1230335.946542557
2017-08-15,1231443.2868204247
2017-08-16,1230813.7657431995
2017-08-17,1237038.498349672
2017-08-18,1236135.7255027434
2017-08-21,1233600.2768997848
2017-08-22,1241651.20741518
2017-08-23,1248889.1111483334
2017-08-24,1249697.3335337786
2017-08-25,1239778.533984583
2017-08-28,1240215.4331942238
2017-08-29,1242402.438700261
2017-08-30,1245096.8612717213
2017-08-31,1258688.1308063266
2017-09-01,1258724.7170530192
2017-09-05,1256224.0321832867
2017-09-06,1251757.5558705528
2017-09-07,1258889.371201852
2017-09-08,1260590.997481431
2017-09-11,1255962.9262075757
2017-09-12,1256598.068709346
2017-09-13,1264098.0127861376
2017-09-14,1266626.7188372554
2017-09-15,1263295.674364983
2017-09-18,1260730.317062868
2017-09-19,1256773.0303585983
2017-09-20,1255675.333964927
2017-09-21,1259070.6081923842
2017-09-22,1270923.849190879
2017-09-25,1271879.5442278048
2017-09-26,1280135.957352949
2017-09-27,1281741.6493078335
2017-09-28,1289035.5757290954
2017-09-29,1278402.5977678024
2017-10-02,1281245.3096775236
2017-10-03,1282672.8626429634
2017-10-04,1289673.175168231
2017-10-05,1287431.9153791398
2017-10-06,1285576.5561278684
2017-10-09,1289483.709314554
2017-10-10,1287141.047270021
2017-10-11,1298422.0059869518
2017-10-12,1306849.8091271007
2017-10-13,1305669.579240149
2017-10-16,1301533.1467825656
2017-10-17,1302134.949910612
2017-10-18,1316989.7464878303
2017-10-19,1315673.27138784
2017-10-20,1315567.864116368
2017-10-23,1316012.4812766986
2017-10-24,1315224.8581630453
2017-10-25,1316389.2228746717
2017-10-26,1317157.402786837
2017-10-27,1317475.0385560945
2017-10-30,1317797.4766706568
2017-10-31,1314754.6574345324
2017-11-01,1314630.275710389
2017-11-02,1315710.4612316068
2017-11-03,1315892.6333421108
2017-11-06,1313306.9049878288
2017-11-07,1315239.1611761646
2017-11-08,1313575.7685336017
2017-11-09,1313497.562832174
2017-11-10,1322111.3616419304
2017-11-13,1322614.865272056
2017-11-14,1323449.9211697257
2017-11-15,1326374.9179861275
2017-11-16,1333610.7045805017
2017-11-17,1342521.8510336624
2017-11-20,1355810.9755165516
2017-11-21,1353832.4405719065
2017-11-22,1358509.9608056454
2017-11-24,1342578.1275855228
2017-11-27,1338343.798108396
2017-11-28,1339403.668839098
2017-11-29,1350157.3966007913
2017-11-30,1356843.618832678
2017-12-01,1360420.7182765843
2017-12-04,1367055.4667324391
2017-12-05,1366597.280279243
2017-12-06,1363918.5218033092
2017-12-07,1373111.2841833134
2017-12-08,1367302.8558422264
2017-12-11,1367141.2621408247
2017-12-12,1366389.0152668706
2017-12-13,1358595.0501290094
2017-12-14,1356031.5414494283
2017-12-15,1357645.2105013945
2017-12-18,1362234.6444593172
2017-12-19,1363064.5582719534
2017-12-20,1360191.3644649528
2017-12-21,1372947.2886316865
2017-12-22,1384741.9459753584
2017-12-26,1385685.277042178
2017-12-27,1383965.1891117191
2017-12-28,1380149.4272687435
2017-12-29,1387623.0531914153
2018-01-02,1403064.848173081
2018-01-03,1422034.411024378
2018-01-04,1426529.187671194
2018-01-05,1437474.3902563246
2018-01-08,1439103.221475455
2018-01-09,1440928.229710897
2018-01-10,1452551.037279618
2018-01-11,1454604.74877196
2018-01-12,1454749.1206224752
2018-01-16,1467430.2796480258
2018-01-17,1474106.7170017848
2018-01-18,1436577.5041588177
2018-01-19,1444334.584127532
2018-01-22,1435745.802127175
2018-01-23,1417226.8723133055
2018-01-24,1366084.901634191
2018-01-25,1341110.7245651877
2018-01-26,1370646.6959070386
2018-01-29,1338831.885426287
2018-01-30,1316809.9049022095
2018-01-31,1351072.212523107
2018-02-01,1351846.6496903943
2018-02-02,1358129.5660707655
2018-02-05,1378723.6254305306
2018-02-06,1395164.744237359
2018-02-07,1388747.8215312967
2018-02-08,1391514.9602626397
2018-02-09,1385035.9661110996
2018-02-12,1392743.295552449
2018-02-13,1413088.7493241292
2018-02-14,1415894.2412225108
2018-02-15,1400188.5041378115
2018-02-16,1373418.7075458537
2018-02-20,1360547.966634033
2018-02-21,1370794.100143967
2018-02-22,1377099.877212249
2018-02-23,1372696.109288802
2018-02-26,1384021.6990508856
2018-02-27,1395110.4043398737
2018-02-28,1402325.897425081
2018-03-01,1397689.828050567
2018-03-02,1390113.3470388378
2018-03-05,1389036.5775892918
2018-03-06,1395983.849424792
2018-03-07,1378090.6981805635
2018-03-08,1380338.2760504056
2018-03-09,1378748.0556512263
2018-03-12,1350316.7462882772
2018-03-13,1327665.1691781303
2018-03-14,1338901.032911762
2018-03-15,1344200.2206951198
2018-03-16,1331830.8471529505
2018-03-19,1338214.0626921598
2018-03-20,1322383.0331729709
2018-03-21,1328284.678799768
2018-03-22,1339401.8893535703
2018-03-23,1343385.520464397
2018-03-26,1351888.0831158855
2018-03-27,1363896.2788002957
2018-03-28,1356852.5796543397
2018-03-29,1367459.412767382
2018-04-02,1370122.1194922128
2018-04-03,1384482.0652134907
2018-04-04,1409573.036542743
2018-04-05,1411779.4467855776
2018-04-06,1403427.3323891042
2018-04-09,1397642.3619402263
2018-04-10,1397253.5646133458
2018-04-11,1387455.0799548496
2018-04-12,1371769.8223930136
2018-04-13,1384177.1198098536
2018-04-16,1388270.464762471
2018-04-17,1386234.891648455
2018-04-18,1369328.6179979076
2018-04-19,1375821.8930793083
2018-04-20,1362549.5373785126
2018-04-23,1376657.1420663227
2018-04-24,1390894.1743063368
2018-04-25,1380919.4018864566
2018-04-26,1388475.641333619
2018-04-27,1402937.6539029588
2018-04-30,1413187.1038126342
2018-05-01,1423363.4459242823
2018-05-02,1414901.629395961
2018-05-03,1416431.47026922
2018-05-04,1416883.7702639815
2018-05-07,1417136.190083118
2018-05-08,1432687.555893693
2018-05-09,1436376.7440661262
2018-05-10,1430456.4061762642
2018-05-11,1434242.5962178772
2018-05-14,1435761.9579965768
2018-05-15,1424013.5258596863
2018-05-16,1433135.93046514
2018-05-17,1433063.5586030406
2018-05-18,1440047.592592741
2018-05-21,1455081.590772097
2018-05-22,1457344.1736633969
2018-05-23,1459495.1164526914
2018-05-24,1466905.7526366322
2018-05-25,1467144.792159682
2018-05-29,1470114.224532613
2018-05-30,1469851.1225185187
2018-05-31,1473231.462067971
2018-06-01,1467919.4655269056
2018-06-04,1457317.3682797332
2018-06-05,1450637.5653105783
2018-06-06,1441100.962014746
2018-06-07,1445350.3853089197
2018-06-08,1436983.4129736298
2018-06-11,1433633.539513693
2018-06-12,1419477.9655501666
2018-06-13,1426461.2946763178
2018-06-14,1423460.7419854114
2018-06-15,1413470.3397175227
2018-06-18,1422948.1028810125
2018-06-19,1418895.920914669
2018-06-20,1430928.694233556
2018-06-21,1440061.0418390688
2018-06-22,1454191.0001242582
2018-06-25,1461331.9926548009
2018-06-26,1447871.3683134378
2018-06-27,1460763.1531238984
2018-06-28,1469950.4736020477
2018-06-29,1467715.105586514
2018-07-02,1466188.3122540964
2018-07-03,1473981.9498632115
2018-07-05,1469334.690217464
2018-07-06,1485950.68665604
2018-07-09,1490101.516718261
2018-07-10,1504641.948993733
2018-07-11,1518296.4685571827
2018-07-12,1536036.9040994595
2018-07-13,1521858.8484600484
2018-07-16,1512771.613503429
2018-07-17,1520000.4088750554
2018-07-18,1533452.0359800002
2018-07-19,1530640.8888308604
2018-07-20,1538316.761878409
2018-07-23,1542651.9522743989
2018-07-24,1550494.224963104
2018-07-25,1550081.860441367
2018-07-26,1550178.515983863
2018-07-27,1540623.7833543285
2018-07-30,1542107.5931711458
2018-07-31,1545960.129416771
2018-08-01,1540278.0513224753
2018-08-02,1555685.8371050165
2018-08-03,1564081.442805805
2018-08-06,1572395.0475478708
2018-08-07,1572581.9411115404
2018-08-08,1566410.6126249663
2018-08-09,1576851.4503815998
2018-08-10,1578747.301115422
2018-08-13,1587303.8484223927
2018-08-14,1595577.11085963
2018-08-15,1603392.0923338714
2018-08-16,1610215.0198465153
2018-08-17,1610488.9488756724
2018-08-20,1606631.9897911404
2018-08-21,1608894.3059981298
2018-08-22,1611527.274689971
2018-08-23,1608065.8875395416
2018-08-24,1610075.929863492
2018-08-27,1610160.4325643403
2018-08-28,1619959.828852399
2018-08-29,1638942.9960837034
2018-08-30,1638542.1210625672
2018-08-31,1630079.5375705988
2018-09-04,1630683.8123413585
2018-09-05,1627527.0514631446
2018-09-06,1635972.24012213
2018-09-07,1645277.2257447646
2018-09-10,1638494.7085152145
2018-09-11,1642627.891255579
2018-09-12,1642433.9409182267
2018-09-13,1648140.3290114563
2018-09-14,1648818.7734807867
2018-09-17,1667542.6686798802
2018-09-18,1667543.902286223
2018-09-19,1655287.5078267818
2018-09-20,1645016.7263976303
2018-09-21,1637051.9710550257
2018-09-24,1641270.084875779
2018-09-25,1610131.6017103402
2018-09-26,1572965.1483301022
2018-09-27,1587093.5798225054
2018-09-28,1587987.8310523063
2018-10-01,1604089.1993679106
2018-10-02,1613820.620542958
2018-10-03,1592057.3037494984
2018-10-04,1597867.416429321
2018-10-05,1593293.9707121197
2018-10-08,1568329.948322534
2018-10-09,1555063.4295128875
2018-10-10,1547820.458529189
2018-10-11,1542520.4613592443
2018-10-12,1542471.0536157067
2018-10-15,1531153.0246178196
2018-10-16,1574449.255485152
2018-10-17,1571942.4940365308
2018-10-18,1551993.0898131405
2018-10-19,1542012.8228550686
2018-10-22,1558637.2168807476
2018-10-23,1587210.5490777
2018-10-24,1595533.3656187751
2018-10-25,1581543.9140548564
2018-10-26,1557531.191499072
2018-10-29,1550211.2545151524
2018-10-30,1533517.0005572925
2018-10-31,1523918.555390358
2018-11-01,1544460.6762740156
2018-11-02,1536085.2328942502
2018-11-05,1490813.1594669025
2018-11-06,1491643.6592599084
2018-11-07,1476418.7875884476
2018-11-08,1483714.3570170032
2018-11-09,1487634.6628642732
2018-11-12,1514587.5123683845
2018-11-13,1531806.389509839
2018-11-14,1535810.4048302586
2018-11-15,1564752.3529829434
2018-11-16,1538863.1428419647
2018-11-19,1484516.845301906
2018-11-20,1485633.6590715516
2018-11-21,1460805.1271408554
2018-11-23,1481052.2845224775
2018-11-26,1494347.2611237457
2018-11-27,1493877.89781436
2018-11-28,1466534.3366390702
2018-11-29,1441389.1636299917
2018-11-30,1435919.485632202
2018-12-03,1427083.2951203648
2018-12-04,1396220.541288796
2018-12-06,1381227.5063494907
2018-12-07,1338968.7511014652
2018-12-10,1350365.348133454
2018-12-11,1373406.4895052677
2018-12-12,1402267.7124154014
2018-12-13,1407605.714848614
2018-12-14,1395890.2923066416
2018-12-17,1363831.808290785
2018-12-18,1396911.0306860232
2018-12-19,1407570.9096006162
2018-12-20,1416051.3368791628
2018-12-21,1408712.0710497955
2018-12-24,1409685.1618587016
2018-12-26,1400119.1177138658
2018-12-27,1410050.7619701778
2018-12-28,1427161.723369999
2018-12-31,1431526.1928177464
2019-01-02,1449741.2460329982
2019-01-03,1436954.138292713
2019-01-04,1433344.482771299
2019-01-07,1428514.433750084
2019-01-08,1436278.7044653357
2019-01-09,1419208.9995930966
2019-01-10,1422284.550146842
2019-01-11,1449347.6901074634
2019-01-14,1459530.622233411
2019-01-15,1478551.758001109
2019-01-16,1483700.9447607943
2019-01-17,1510584.0870274806
2019-01-18,1510132.1618554343
2019-01-22,1496181.5244260193
2019-01-23,1492066.2648427212
2019-01-24,1498349.3680183936
2019-01-25,1506266.8546214004
2019-01-28,1519366.8733380258
2019-01-29,1512630.8053197607
2019-01-30,1525042.214034188
2019-01-31,1526938.8355232931
2019-02-01,1527270.770364704
2019-02-04,1527342.2979247535
2019-02-05,1540755.3909099316
2019-02-06,1555431.6858468798
2019-02-07,1555135.4212606803
2019-02-08,1552849.1062434255
2019-02-11,1557290.6254100478
2019-02-12,1562778.6495988828
2019-02-13,1565074.360431439
2019-02-14,1561045.2874433042
2019-02-15,1556422.757145944
2019-02-19,1541361.5960444757
2019-02-20,1525165.6536813867
2019-02-21,1551686.053280746
2019-02-22,1572520.208465185
2019-02-25,1583061.5913298808
2019-02-26,1586353.0239289417
2019-02-27,1595777.7815988334
2019-02-28,1604503.241105402
2019-03-01,1612488.234096266
2019-03-04,1611835.9690648587
2019-03-05,1633728.990261698
2019-03-06,1633481.5753157695
2019-03-07,1614961.8038399229
2019-03-08,1621301.1527367537
2019-03-11,1614858.9375745065
2019-03-12,1617437.2641982078
2019-03-13,1625884.438390772
2019-03-14,1637574.6479550975
2019-03-15,1645600.62517653
2019-03-18,1653078.9967291048
2019-03-19,1646533.4863760597
2019-03-20,1653072.524210513
2019-03-21,1657187.9627092218
2019-03-22,1655106.4974839669
2019-03-25,1654015.0390487148
2019-03-26,1652615.381875961
2019-03-27,1653027.5792562354
2019-03-28,1652766.738640695
2019-03-29,1646502.514893238
2019-04-01,1653798.6244178475
2019-04-02,1658861.748211987
2019-04-03,1676647.149855615
2019-04-04,1687460.0452110458
2019-04-05,1699726.6911542912
2019-04-08,1698026.9877724738
2019-04-09,1698756.367135122
2019-04-10,1698298.7754698177
2019-04-11,1697175.8782026125
2019-04-12,1693329.694039686
2019-04-15,1696369.547071086
2019-04-16,1692831.554314057
2019-04-17,1688553.7731106177
2019-04-18,1687772.1447479948
2019-04-22,1681944.87310965
2019-04-23,1683848.088153781
2019-04-24,1672638.928659224
2019-04-25,1678006.5717476425
2019-04-26,1677905.5162507962
2019-04-29,1693517.3343265313
2019-04-30,1691962.578290938
2019-05-01,1685976.6908280216
2019-05-02,1695621.4803608991
2019-05-03,1697533.895129561
2019-05-06,1680888.0755709198
2019-05-07,1688957.1145336863
2019-05-08,1683792.5866355733
2019-05-09,1657734.1665765252
2019-05-10,1666406.2465336851
2019-05-13,1653942.0844066406
2019-05-14,1651422.1330854006
2019-05-15,1663495.211836407
2019-05-16,1691562.6713487783
2019-05-17,1700897.7560795343
2019-05-20,1725213.468983945
2019-05-21,1740457.0131018655
2019-05-22,1741050.252948071
2019-05-23,1735287.4235039814
2019-05-24,1737790.2951555487
2019-05-28,1732528.0194578895
2019-05-29,1735974.4608093726
2019-05-30,1752461.1046588123
2019-05-31,1759349.678400826
2019-06-03,1775467.0800745962
2019-06-04,1772704.8423556564
2019-06-05,1776385.7425335816
2019-06-06,1763753.311026738
2019-06-07,1753583.0645403217
2019-06-10,1752855.5603248896
2019-06-11,1749425.14639924
2019-06-12,1769483.8729411946
2019-06-13,1769257.7762227291
2019-06-14,1786040.9746570757
2019-06-17,1781103.1737247063
2019-06-18,1773660.1185031512
2019-06-19,1786329.1493696957
2019-06-20,1786324.0509383425
2019-06-21,1796043.293903158
2019-06-24,1804865.7982229176
2019-06-25,1799492.307542683
2019-06-26,1791181.778713431
2019-06-27,1783379.598858627
2019-06-28,1794094.31731915
2019-07-01,1787869.1673097631
2019-07-02,1798910.8625393216
2019-07-03,1798826.4351475027
2019-07-05,1799354.5064147457
2019-07-08,1801068.36599228
2019-07-09,1805945.7968480291
2019-07-10,1800268.016923756
2019-07-11,1790138.3533047563
2019-07-12,1779951.9214281477
2019-07-15,1749947.0551515596
2019-07-16,1703256.890171462
2019-07-17,1714072.621971623
2019-07-18,1707553.5393598878
2019-07-19,1739777.0363323365
2019-07-22,1744605.5032758473
2019-07-23,1730695.8484842558
