,0
0,1733017.7810762825
1,1780697.2569087043
2,1762577.4936443644
3,1770073.7649190822
4,1781235.0950490767
5,1808381.093271847
6,1806262.6194138078
7,1817102.2473398682
8,1810037.6730608735
9,1817499.5553599708
10,1810663.0644947262
11,1819805.1148372893
12,1817765.2017665314
13,1813503.2919656662
14,1828465.0583693944
15,1836989.488317962
16,1862119.0519238927
17,1864755.4074027932
18,1865133.3999570939
19,1866526.8288518218
20,1887941.818036227
21,1899447.8906823406
22,1895411.4430546032
23,1890703.0194635475
24,1898526.1706145685
25,1896371.7375510558
26,1902760.9158213637
27,1915517.1507894918
28,1917114.6968846337
29,1920745.213612474
30,1934499.4710783646
31,1939448.0074240828
32,1946883.2418199903
33,1934574.833566015
34,1928784.545009121
35,1933678.378339877
36,1947573.1078329438
37,1955908.894719144
38,1964280.0430282634
39,1963634.420173012
40,1951807.4333525011
41,1916348.8483312537
42,1938509.6848292574
43,1947109.635380808
44,1969905.4673664677
45,1966624.9797190474
46,1966758.9404911734
47,1971633.9730125067
48,1979607.0841822387
49,1993389.4652684422
50,2018195.8948963257
51,2018832.6348736917
52,2018257.71746006
53,2018292.5745552469
54,2038785.8463150498
55,2045711.3866429527
56,2046957.724151913
57,2058579.9133587915
58,2073445.0175374756
59,2061316.4289201263
60,2062421.9895894998
61,2092415.2370498779
62,2089652.091627168
