,0
0,1270923.8491908787
1,1271879.5442278048
2,1280135.957352949
3,1281741.6493078335
4,1289035.5757290954
5,1278402.5977678024
6,1281245.3096775236
7,1282672.8626429634
8,1289673.1751682307
9,1287431.9153791398
10,1285576.5561278684
11,1289483.709314554
12,1287141.047270021
13,1298422.0059869518
14,1306849.8091271007
15,1305669.5792401487
16,1301533.1467825656
17,1302134.949910612
18,1316989.7464878305
19,1315673.27138784
20,1315567.864116368
21,1316012.4812766986
22,1315224.8581630453
23,1316389.2228746715
24,1317157.402786837
25,1317475.0385560943
26,1317797.4766706568
27,1314754.6574345324
28,1314630.275710389
29,1315710.4612316068
30,1315892.6333421108
31,1313306.9049878288
32,1315239.1611761646
33,1313575.7685336017
34,1313497.5628321741
35,1322111.3616419304
36,1322614.865272056
37,1323449.9211697257
38,1326374.9179861275
39,1333610.7045805017
40,1342521.8510336624
41,1355810.9755165516
42,1353832.4405719063
43,1358509.9608056454
44,1342578.1275855228
45,1338343.798108396
46,1339403.668839098
47,1350157.3966007913
48,1356843.618832678
49,1360420.7182765845
50,1367055.4667324391
51,1366597.280279243
52,1363918.5218033092
53,1373111.2841833134
54,1367302.8558422264
55,1367141.2621408247
56,1366389.0152668706
57,1358595.0501290094
58,1356031.5414494285
59,1357645.2105013945
60,1362234.6444593172
61,1363064.5582719534
62,1360191.3644649528
