,0
0,3061658.292396754
1,2988948.2555761053
2,2982508.9598055743
3,2978939.163835347
4,2922698.2569709537
5,2908093.4237967497
6,2905639.1212096107
7,2912115.190485428
8,2874137.4836679096
9,2881282.490075462
10,2916219.824142273
11,2921051.7552701877
12,2842131.7960948832
13,2794459.646129198
14,2780901.3943087263
15,2817777.721334401
16,2866345.887293271
17,2852311.1396625647
18,2782061.6178947934
19,2807161.595641505
20,2843099.6790789976
21,2803335.1278351834
22,2750731.4019007524
23,2694184.741893091
24,2707243.7272795737
25,2668197.421910556
26,2574922.504658759
27,2625973.6486780755
28,2635988.7257593176
29,2680011.3456752053
30,2619871.8208053512
31,2562598.4047744265
32,2550115.0510406685
33,2609523.3121480965
34,2599622.627836765
35,2617280.366847036
36,2648592.7155838846
37,2721762.485146345
38,2729416.9269384444
39,2742767.0695724855
40,2717815.576795846
41,2713709.0332936263
42,2721330.1553847776
43,2713618.8354938678
44,2740493.7981359903
45,2691547.251596996
46,2577429.591109098
47,2470636.1081138696
48,2455238.116256582
49,2500913.9464002326
50,2438751.1014525145
51,2446885.711875718
52,2504129.189721862
53,2518668.1774773295
54,2546466.3874631007
55,2622416.4909016425
56,2645652.1058372795
57,2608738.4338513077
58,2579946.2113162633
59,2554032.904925827
60,2566703.875712068
61,2582283.82145842
62,2641636.8927901457
