No,0
0,-75.58806
1,-71.69331
2,-80.96227
3,-71.99222
4,-72.28244
5,-80.77995
6,-79.1196
7,-77.35785
8,-82.93022
9,-76.32641
10,-80.10281
11,-72.426155
12,-81.918655
13,-76.00839
14,-77.69588
15,-70.39562
16,-74.71489
17,-71.45593
18,-75.16911
19,-78.68469
20,-77.96443
21,-74.935295
22,-74.958084
23,-70.62358
24,-72.914734
25,-84.03035
26,-70.8321
27,-74.3383
28,-79.42409
29,-76.10626
30,-76.33248
31,-74.314316
32,-79.602585
33,-74.47575
34,-83.11487
35,-69.37189
36,-68.57421
37,-79.71264
38,-76.72781
39,-74.83151
40,-87.35574
41,-71.27701
42,-76.4792
43,-76.25905
44,-74.999985
45,-75.72085
46,-75.27993
47,-77.66838
48,-77.277954
49,-85.114845
50,-75.13359
51,-72.71029
52,-73.50743
53,-72.103935
54,-69.73381
55,-75.85068
56,-73.99775
57,-86.30273
58,-82.68438
59,-78.7536
60,-68.87632
61,-82.61578
62,-76.95562
63,-75.55799
64,-75.07388
65,-76.60124
66,-82.8828
67,-80.636086
68,-81.12259
69,-78.08597
70,-76.4934
71,-72.32944
72,-84.175186
73,-80.13245
74,-84.21739
75,-85.85496
76,-76.45797
77,-81.21651
78,-87.97006
79,-72.69813
80,-83.0505
81,-75.83631
82,-75.95308
83,-76.10258
84,-78.68013
85,-80.4992
86,-78.48277
87,-73.84009
88,-69.98102
89,-74.40538
90,-79.28768
91,-73.877594
92,-87.79596
93,-81.21338
94,-77.040985
95,-77.99139
96,-73.366455
97,-81.92735
98,-81.218506
99,-77.14049
100,-74.75694
101,-73.47097
102,-79.94966
103,-71.29927
104,-78.68548
105,-76.62677
106,-70.788666
107,-73.36714
108,-76.85051
109,-72.97592
110,-78.73204
111,-84.354095
112,-78.68384
113,-78.917
114,-78.199844
115,-71.02819
116,-77.80098
117,-71.10587
118,-70.49979
119,-81.66611
120,-76.68556
121,-80.90034
122,-70.32539
123,-76.622536
124,-85.712845
125,-75.64093
126,-75.016884
127,-75.58451
128,-78.418625
129,-76.27571
130,-82.9809
131,-74.48037
132,-81.71625
133,-73.056656
134,-74.58927
135,-82.52384
136,-80.06714
137,-76.73076
138,-77.476364
139,-79.00433
140,-74.78652
141,-70.989876
142,-75.21431
143,-87.305885
144,-80.14634
145,-75.18002
146,-76.30386
147,-72.169205
148,-85.48366
149,-72.715546
150,-75.853096
151,-73.71451
152,-74.37893
153,-74.87573
154,-74.68914
155,-75.91333
156,-74.992004
157,-74.43413
158,-73.746216
159,-74.0318
160,-77.465775
161,-81.97993
162,-78.37895
163,-72.08985
164,-81.868866
165,-76.272156
166,-72.118416
167,-83.89282
168,-73.93937
169,-73.24542
170,-72.461464
171,-78.00213
172,-71.419495
173,-76.06122
174,-72.09451
175,-76.40079
176,-84.14483
177,-72.88369
178,-77.712524
179,-71.30034
180,-73.424446
181,-86.39925
182,-76.775314
183,-72.43607
184,-71.92885
185,-76.854614
186,-77.57166
187,-76.37433
188,-76.29584
189,-72.34343
190,-83.644844
191,-81.10796
192,-81.33813
193,-77.623825
