,0
0,1000000.0
1,999920.347542684
2,999772.262880824
3,999238.1424903853
4,999423.3695755911
5,1000200.141532457
6,998621.8838893239
7,999595.2729270812
8,1001469.8038276045
9,1000653.4459225943
10,1001888.190498099
11,1001090.3633351175
12,998910.251570675
13,991797.1615179342
14,989298.5763345322
15,987859.5495167288
16,988209.6583301183
17,988185.064221934
18,986585.7409842537
19,985820.5513722122
20,988424.3346107868
21,988105.9534514209
22,983247.7943876423
23,977243.4116732432
24,979226.1655342117
25,981658.5039571603
26,981245.9622296689
27,982591.5306519696
28,982166.3175387247
29,988236.8055352754
30,991196.3640270247
31,993833.2009469756
32,995765.4201521553
33,996971.0532978172
34,992768.9062592426
35,994904.0197972266
36,990743.7129854753
37,995862.8544259534
38,1000899.8160036744
39,1004072.4239706502
40,1002568.4979584713
41,1000347.3939764206
42,1005986.9304227128
43,1011963.1488015994
44,1013435.3328883862
45,1014995.2188590743
46,1014937.4259091193
47,1018731.5749214473
48,1016240.37644273
49,1022089.9274777314
50,1026819.7303763621
51,1030758.4341639131
52,1030530.0209903661
53,1030169.6847613502
54,1038060.9177856401
55,1037426.0259066664
56,1041186.0997795206
57,1036869.2135499336
58,1037522.5002123887
59,1039284.6280771755
60,1035038.6855627297
61,1036257.4234643485
62,1039580.91355115
63,1040972.605381259
64,1040258.744707751
65,1037063.8607861692
66,1046530.3901782179
67,1053617.5037383467
68,1051199.1581640893
69,1064143.90553589
70,1070712.212870752
71,1067785.4615506604
72,1060065.2104995046
73,1071191.6709645854
74,1072491.298991778
75,1072788.6973651594
76,1083801.1403904245
77,1088603.612965492
78,1073119.9011077818
79,1062957.2402464678
80,1075080.7635758817
81,1069383.040486789
82,1068000.7259553717
83,1060583.9530105395
84,1044066.4574896495
85,992121.0182282071
86,989733.9662284348
87,1036534.4785196368
88,1041151.3248129076
89,1052392.8475139304
90,1047488.248017125
91,1010893.6751852208
92,1001287.9139946342
93,1000614.2732799317
94,979749.6576898594
95,957602.4716020478
96,946129.4088006141
97,965232.0147349541
98,943748.7245962677
99,963753.7658116322
100,973367.1461864818
101,972871.5756673489
102,967914.9370317393
103,969487.3016204799
104,993741.3766555688
105,977509.4703014548
106,960933.2543521965
107,946591.9390951124
108,959753.8984963864
109,966435.9188011907
110,976221.2859646308
111,987769.1304344449
112,991665.7240173409
113,998750.4983982374
114,1005036.6221936257
115,1008982.2617699528
116,1011550.0523903824
117,997314.782688424
118,981344.5383483358
119,969218.159235047
120,958483.8592967399
121,961372.7731627142
122,929556.8045165401
123,919608.1381421128
124,910076.4079538201
125,917217.5123934861
126,924359.536776399
127,936339.1384531377
128,956886.808321664
129,960267.7253091148
130,964882.6792974513
131,976875.219803496
132,986514.7651234149
133,983558.8100756016
134,970268.8100898339
135,959041.709731602
136,954544.4849649429
137,969054.3467499462
138,980865.5190087926
139,990182.2597936537
140,1004360.6167691781
141,1007213.0092665582
142,1004190.7142798532
143,1005802.2664197974
144,987957.5278114792
145,1007491.4357818128
146,1013014.6801018843
147,1018631.4444075116
148,1016533.4255679225
149,1008626.5513617677
150,1026387.3798370472
151,1017408.958239789
152,992272.0208025414
153,962080.7899718081
154,964372.026749814
155,962499.0274830722
156,980926.7586370436
157,980614.1488909228
158,971679.7618882239
159,995026.0605012919
160,1000928.0597580565
161,985212.8716009688
162,982985.4191916378
163,986070.324899496
164,974326.7772096037
165,978302.1279215434
166,965694.9933539878
167,989822.9880807127
168,1004495.1647704637
169,1022921.5861841362
170,1018797.8526766492
171,1018077.5414802849
172,1018988.4113218324
173,1011461.8025977741
174,1022928.8047195491
175,1029188.3130665533
176,1030533.599731365
177,1034726.404800733
178,1039248.6920853683
179,1051586.9765299663
180,1056224.2752360618
181,1049006.5400301376
182,1045079.7628690152
183,1063596.4452979914
184,1057982.8894306319
185,1047458.1570485156
186,1043688.4146955354
187,1047724.6436794113
188,1041028.9340052697
189,1030708.8960215243
190,1045122.3884651501
191,1029559.4875888136
192,1027391.6468158601
193,1030427.0427488013
194,1029561.2447780003
195,1029925.036114566
196,1054429.4805026571
197,1051163.3686818758
198,1059860.8722181264
199,1059682.9813582653
200,1039668.786481276
201,1048958.6144394875
202,1058964.2461343394
203,1060230.2867419273
204,1080354.686870551
205,1075267.1284897598
206,1076365.174938592
207,1077266.2747867769
208,1078259.4335713927
209,1079216.5819500273
210,1082234.0869532055
211,1087557.6067728482
212,1103289.1130978058
213,1096784.2754891887
214,1100208.5770307833
215,1096909.3085635633
216,1099138.716018919
217,1061729.4542982557
218,1058791.444650037
219,1049423.920263547
220,1026868.6166403998
221,1023691.8385146485
222,1041743.6291390827
223,1094772.137807965
224,1110767.8929511732
225,1113004.4676699634
226,1127546.8244705591
227,1132306.4342536721
228,1124967.2258176336
229,1115804.6206323775
230,1131320.3231391308
231,1134388.0880306982
232,1130636.6461519971
233,1138777.1110185657
234,1152320.9935872268
235,1150157.9010345617
236,1157681.5451423447
237,1157874.0944874885
238,1162223.234629475
239,1140514.3497355846
240,1124483.1787447534
241,1121546.4701232011
242,1121156.5464928749
243,1113191.8442845496
244,1127149.0410875923
245,1118219.728704979
246,1110779.5832040373
247,1113264.416658756
248,1119145.4106627905
249,1117603.8449816045
250,1111916.6087473521
251,1104895.5703226952
252,1126722.969457755
253,1127727.2020020818
254,1139799.9808788155
255,1155695.5413003522
256,1149423.1925337669
257,1153078.123864215
258,1156067.3495884014
259,1158908.0498232408
260,1161843.7203906928
261,1166681.5764727122
262,1165263.676399338
263,1154981.2108957262
264,1118429.7087024301
265,1123731.1763564083
266,1111027.745769124
267,1108236.3260732256
268,1122206.8175179209
269,1124646.234084572
270,1124835.806659917
271,1115390.3445109513
272,1132009.416122423
273,1146739.733691072
274,1149942.9713831935
275,1162252.0270651982
276,1173030.806607267
277,1167806.0447691977
278,1166182.6979189068
279,1136754.6438341376
280,1142650.5552871034
281,1154128.447852341
282,1156385.555607018
283,1155608.0251534027
284,1150806.5773054033
285,1158221.1097722498
286,1136841.3319037037
287,1119690.88704209
288,1116333.8742510749
289,1149572.3574659447
290,1127386.4208405388
291,1120016.6829656116
292,1114407.6417582035
293,1126027.6135871648
294,1127191.0686193428
295,1115256.4356159102
296,1112481.44574433
297,1107244.401353701
298,1097705.3434184075
299,1096982.057205966
300,1098041.9075661104
301,1075544.7035255767
302,1077099.342593114
303,1073104.905788023
304,1053985.3759032257
305,1061648.4078614658
306,1053099.67745218
307,1053273.1830740522
308,1077020.2616969612
309,1085358.2234266496
310,1080687.4033751294
311,1078774.0795032054
312,1094848.336246249
313,1096037.787125919
314,1100592.822334174
315,1096137.8872314484
316,1097236.6751022418
317,1102978.382350804
318,1105600.0721966175
319,1108814.6437406845
320,1108718.7965611706
321,1097119.0198845775
322,1103424.436239049
323,1099400.8878988032
324,1097111.9267293161
325,1082915.0194345214
326,1083218.958958824
327,1117254.4599082991
328,1121596.0068769993
329,1119964.874174344
330,1123697.5295325432
331,1120861.331877303
332,1125108.4872535088
333,1132301.6820652725
334,1134989.7119578137
335,1117881.7172998744
336,1110231.7115252847
337,1111773.303925966
338,1116393.672958538
339,1114461.748683278
340,1127566.3698375204
341,1127975.339643941
342,1114533.5708116072
343,1126054.4758079245
344,1107468.1874707525
345,1097823.8932839546
346,1109976.6301031066
347,1122863.1145519032
348,1149953.742762279
349,1134717.2872242064
350,1150765.1174035263
351,1149259.536592167
352,1156567.5927379907
353,1163183.7675089927
354,1168623.1479211159
355,1160433.14735758
356,1147841.508592401
357,1135133.1409905876
358,1127188.3428444127
359,1119730.6397571487
360,1105654.2862331546
361,1107644.3934648826
362,1099944.5276329955
363,1091265.2983537004
364,1100833.1901137638
365,1089541.1904960535
366,1081146.4259995942
367,1090419.3343423267
368,1088032.764470061
369,1107181.501729748
370,1111933.7265890592
371,1107565.3544116959
372,1107907.4282079388
373,1104855.5177949532
374,1130058.1555935317
375,1139649.1588015545
376,1151682.8569268584
377,1160300.9785867732
378,1172925.5291396105
379,1183151.982878738
380,1201308.0617146383
381,1187532.841357537
382,1177111.6144192917
383,1171006.920555154
384,1178363.8686961667
385,1173084.3440611018
386,1173400.6323895757
387,1170123.4277397327
388,1189776.4197543494
389,1197231.6764450104
390,1184549.8457221715
391,1187230.9174013531
392,1185367.3146734312
393,1187501.4925057718
394,1167531.3394961103
395,1163354.7895711947
396,1152071.2811301427
397,1156791.9057918065
398,1143448.4128158416
399,1116356.3182824154
400,1098751.5552091682
401,1073139.6915858905
402,1036208.2691433335
403,1025871.3463202454
404,1041656.3805766454
405,1075952.5397057277
406,1095590.0462036843
407,1103657.5044211582
408,1097734.2402582774
409,1081263.348649082
410,1021942.0655181841
411,1016356.4926710903
412,1002690.2465797422
413,1016193.0278578463
414,1035466.9667273937
415,1026020.9799957224
416,1026100.6948157108
417,1074210.8395666743
418,1073775.9217410663
419,1091697.0326067987
420,1092700.665855467
421,1063602.1725843113
422,1037551.2873293406
423,1074521.9400430617
424,1086971.604592621
425,1067361.3971540371
426,1053720.1258937193
427,1076381.4125247533
428,1097875.7854518218
429,1110054.718866785
430,1127146.3590488466
431,1121993.2524570697
432,1124487.1204861498
433,1104928.5862804526
434,1040856.4110746766
435,1056895.567547033
436,1056140.3188440327
437,1095340.6682342147
438,1081694.242139088
439,1064502.1822119332
440,1041272.1920879944
441,1020919.9185982305
442,1012191.05307245
443,1038359.2012004474
444,1065644.5803398392
445,1078780.0873094604
446,1100707.7717655685
447,1112244.7163614219
448,1129333.6668800456
449,1126423.19843408
450,1146589.3127332767
451,1136427.9203478883
452,1127078.0296286512
453,1130496.9245859962
454,1116406.6660348205
455,1130660.3405412827
456,1143241.9082681325
457,1144425.6746008482
458,1126172.4638701573
459,1165845.3261246565
460,1180771.431079731
461,1178836.464344327
462,1144152.732301975
463,1149790.0747337164
464,1157070.0565844532
465,1158364.1683255895
466,1161492.7392852276
467,1171423.0594287568
468,1146944.8219412665
469,1150667.2495818634
470,1165516.7348117766
471,1175837.8935280787
472,1180469.9987820443
473,1173119.0926160458
474,1143262.2106145928
475,1100528.5205917438
476,1068153.8690377583
477,1068677.7794709243
478,1047268.1796177739
479,1040027.7215145534
480,1077574.9923245513
481,1082638.9750738028
482,1114200.2065555926
483,1121047.9996344524
484,1133553.2457083638
485,1153570.9505111766
486,1152404.8053497607
487,1144359.367915692
488,1144794.6659816592
489,1147158.6361282472
490,1127733.712399435
491,1126123.382390999
492,1097339.0487439414
493,1091190.0081312195
494,1094768.511601911
495,1080164.6736891025
496,1087954.9017968825
497,1070480.5149939265
498,1076318.6671744143
499,1084271.6737932716
500,1094934.0546414154
501,1089846.1429890646
502,1090997.9685063343
503,1094642.2931335587
504,1110510.255159577
505,1093937.2752677945
506,1094275.0422590564
507,1103460.4147904266
508,1110905.5299883261
509,1121179.6350699714
510,1129077.452324577
511,1128341.4929444692
512,1121071.2484712054
513,1129873.0082223117
514,1138364.6547099538
515,1169845.8682832352
516,1170809.1838828789
517,1175628.4183027353
518,1173850.2747613285
519,1188945.2208020084
520,1191771.8289061561
521,1181578.866847798
522,1180455.1392055156
523,1188838.1635074343
524,1197158.67081168
525,1195785.3960436552
526,1210177.6939538114
527,1214543.168805184
528,1216536.5422842219
529,1222583.6211835877
530,1238224.7601692248
531,1243334.4073441296
532,1258865.0941062227
533,1263963.9299445115
534,1267772.6631381048
535,1257583.435513176
536,1265317.8416114706
537,1260245.1765736162
538,1259773.2962193594
539,1260797.0767636383
540,1306312.9043304862
541,1302813.3181898452
542,1308163.914519368
543,1316736.126283986
544,1318853.457409884
545,1322047.5740494765
546,1308823.2249809525
547,1293155.2472747045
548,1303794.9919510696
549,1320056.5681071468
550,1331283.1356177055
551,1332172.8615605033
552,1356262.3256852964
553,1372016.6071493437
554,1375199.660701533
555,1372268.6953415598
556,1373140.0697960877
557,1376194.3281274983
558,1393125.9759941811
559,1383742.5888693898
560,1382242.773791558
561,1396432.6914343066
562,1405464.6299939733
563,1398077.5364602383
564,1400896.747546495
565,1403947.5396034184
566,1409948.2053763529
567,1419261.0647968713
568,1402535.6307743664
569,1405193.9038192616
570,1400647.2174321618
571,1398442.5754962943
572,1393158.3287180676
573,1400779.5400015395
574,1400859.214127688
575,1386662.1104739434
576,1382958.1241438985
577,1400152.575755099
578,1406195.0882345296
579,1395108.8071215695
580,1364803.155617561
581,1353996.3365946847
582,1371184.52547102
583,1386048.2339590478
584,1400558.6661113554
585,1395717.282662968
586,1397646.5663789362
587,1395577.440380115
588,1406798.1967645765
589,1372901.9390146807
590,1359009.580546849
591,1329036.9496831428
592,1329936.7561862764
593,1298592.155948497
594,1278854.4493221745
595,1270111.5616184904
596,1273315.5490005042
597,1265574.0349226892
598,1253981.9905216482
599,1280585.88234034
600,1284150.4637790504
601,1309305.7544014018
602,1300320.0782081059
603,1299053.3927586472
604,1298842.0754909434
605,1300823.7973442152
606,1283903.4218932404
607,1270963.014590357
608,1237917.6813756772
609,1221577.5187627
610,1235778.3429405715
611,1256995.2174911792
612,1270949.360047622
613,1261495.43039558
614,1267870.0290071412
615,1247605.0618718904
616,1241801.4131420567
617,1234124.018055621
618,1252131.9446635526
619,1262218.7921723917
620,1286251.2954250318
621,1282301.100183149
622,1268743.4792723968
623,1261701.5681370255
624,1248578.1673133718
625,1252017.146688325
626,1256082.85619791
627,1235567.4575282251
628,1243131.8102526516
629,1253859.4153979558
630,1267448.8634863365
631,1276384.6707037706
632,1255070.9944474113
633,1245578.7165902904
634,1237775.2843089208
635,1220087.3982259606
636,1212775.8677856359
637,1230484.648699802
638,1232283.0839639807
639,1229805.717815609
640,1253671.5643653427
641,1277585.9927739468
642,1268110.796901466
643,1234354.316003407
644,1220232.9341127644
645,1204838.6033921456
646,1214012.7236658924
647,1225908.0484375686
648,1233075.2871878366
649,1232443.0130998294
650,1226864.5044529925
651,1212622.9251940334
652,1235188.7478336587
653,1264710.0792005912
654,1284873.272945249
655,1282193.45605828
656,1294596.2536430387
657,1296888.1350882447
658,1314551.6513487338
659,1314676.7779783015
660,1313959.4412931947
661,1340789.9286826781
662,1356699.5699163
663,1355329.2734879698
664,1368193.5795737884
665,1359848.6733469819
666,1365429.5818962308
667,1358161.3673241118
668,1380634.8689807765
669,1369036.524752239
670,1368492.170345845
671,1356184.094490218
672,1359531.2044931503
673,1357552.3267657624
674,1359752.5504899258
675,1381193.453279657
