,0
0,-19058.290528804762
1,-14903.52111395495
2,-17762.16452797572
3,5266.314749555895
4,-39665.01890153857
5,-44954.5661066412
6,25677.332709930837
7,-4945.1487703968305
8,12618.004627590533
9,12579.6302398548
10,-14559.766053370666
11,-863.6347539660055
12,-1110.3146677594632
13,-18127.680257165805
14,-9600.361053851666
15,-9478.950145332608
16,-12492.374548457097
17,-2621.5469617312774
18,-6559.540875103092
19,45011.95632877271
20,5572.914995384635
21,-12916.377091444796
22,-20488.709807337495
23,8377.70936140255
24,29081.89672140684
25,14815.47213452286
26,-21524.95125117153
27,-32242.92820930318
28,-16342.346389823593
29,-9615.716227662517
30,-12581.245331183774
31,19163.659974422073
32,-23469.674010525458
33,-49998.73663709196
34,11907.868803356541
35,-12655.06874470273
36,11658.144016963663
37,3897.3266898416914
38,51861.972972344374
39,24106.14069714304
40,3044.815429701004
41,36026.903428025544
42,-19540.603669880657
43,-45896.92772375676
44,550.193212230457
45,-29597.47687498131
46,21455.05739742238
47,19008.679836128606
48,-3492.148078331491
49,-30896.31935003912
50,-34827.05415679957
51,-7167.634573906194
52,-11400.251356300665
53,-39329.7469164643
54,6202.045765201328
55,-42349.279455621494
56,21577.983134282054
57,30370.645257753087
58,30853.057005618
59,11011.220845461357
60,-13214.630166626535
61,-39655.97804552782
