,0
0,1073124.1145133749
1,1071786.9416433726
2,1068078.1678079255
3,1068711.7192079464
4,1066386.418665758
5,1074626.6365844514
6,1060922.5014294363
7,1057513.6826783323
8,1052650.4335141894
9,1061139.2784816457
10,1055954.6745752587
11,1057767.1979898738
12,1057132.7788127456
13,1055211.1973161947
14,1052811.7664987787
15,1061583.8836905234
16,1056154.651768605
17,1055825.2950175777
18,1059933.179486168
19,1046963.7275250515
20,1042780.8930651996
21,1038015.7964377728
22,1031089.1099108537
23,1026018.6738823697
24,1023189.1449851764
25,1039384.8135079187
26,1045812.4130066944
27,1056727.321055189
28,1069943.2694531602
29,1066318.6920897614
30,1061775.3932366245
31,1056896.2147280448
32,1057612.1678549217
33,1062797.0983724976
34,1070602.9177177832
35,1067320.2451232811
36,1067681.9494205853
37,1064620.3704127034
38,1069434.645129304
39,1066404.056647227
40,1065199.4561731976
41,1061741.5318799631
42,1049969.1862734691
43,1045643.803325694
44,1054826.9100167553
45,1054198.009452711
46,1057285.6876023852
47,1064093.0185825261
48,1070071.6570035953
49,1074408.7617025399
50,1084887.9142174495
51,1086212.1441137837
52,1085543.5448083363
53,1084591.6828458693
54,1082877.076133013
55,1083559.3692910224
56,1083021.8306331655
57,1078427.509154296
58,1080189.8013910032
59,1084241.470320087
60,1080449.371915349
61,1078750.0246881659
62,1074126.4871443969
