date,account_value
2016-05-19,1039791.9603097376
2016-05-20,1038710.726702988
2016-05-23,1048954.8469055186
2016-05-24,1061988.440195073
2016-05-25,1061836.9584706044
2016-05-26,1061368.8189369163
2016-05-27,1064090.2685858614
2016-05-31,1057789.8281708474
2016-06-01,1062853.1260755998
2016-06-02,1053202.0311049402
2016-06-03,1062049.1261407223
2016-06-06,1062379.3815669962
2016-06-07,1059207.339270985
2016-06-08,1054720.9974227406
2016-06-09,1045775.3635111096
2016-06-10,1043282.8651514788
2016-06-13,1032070.3324580168
2016-06-14,1033825.8807462058
2016-06-15,1024992.3239243416
2016-06-16,1029680.8596429544
2016-06-17,1041103.9290614952
2016-06-20,1036772.0105943552
2016-06-21,1039664.589365016
2016-06-22,1050044.1925831928
2016-06-23,1016588.3157521132
2016-06-24,996151.3390097906
2016-06-27,1006078.071372928
2016-06-28,1026024.7252636842
2016-06-29,1040770.2008991396
2016-06-30,1050765.8164613657
2016-07-01,1033866.9269310662
2016-07-05,1041428.0033943116
2016-07-06,1053555.940465558
2016-07-07,1065148.4808317432
2016-07-08,1076605.676126537
2016-07-11,1081933.002691273
2016-07-12,1097281.4588644176
2016-07-13,1097782.9054450877
2016-07-14,1099056.7162415665
2016-07-15,1096034.1999043047
2016-07-18,1095160.0442172468
2016-07-19,1092009.845471752
2016-07-20,1091899.9441057965
2016-07-21,1091882.504582316
2016-07-22,1091291.9368830398
2016-07-25,1092081.3633032206
2016-07-26,1087421.0521164658
2016-07-27,1087799.054953424
2016-07-28,1087694.4861683073
2016-07-29,1081564.5538815102
2016-08-01,1081775.93485968
2016-08-02,1084285.3170642687
2016-08-03,1094318.614387511
2016-08-04,1100632.125859214
2016-08-05,1102337.6516154143
2016-08-08,1099155.65546454
2016-08-09,1102312.692955305
2016-08-10,1101300.9056931247
2016-08-11,1106321.9890943198
2016-08-12,1104864.1711026758
2016-08-15,1100962.1129231306
2016-08-16,1103813.3579557396
2016-08-17,1102575.933021077
2016-08-18,1102305.471557154
2016-08-19,1106548.641687216
2016-08-22,1099806.6142657413
2016-08-23,1095646.9790942592
2016-08-24,1097739.256457714
2016-08-25,1098902.1530272467
2016-08-26,1100738.1464377686
2016-08-29,1101420.0464003196
2016-08-30,1100443.763343857
2016-08-31,1104711.471785003
2016-09-01,1104301.7102140917
2016-09-02,1105706.261286476
2016-09-06,1106799.578139567
2016-09-07,1100295.0907403775
2016-09-08,1094704.7087742686
2016-09-09,1091801.1190008812
2016-09-12,1085140.7070108606
2016-09-13,1088273.7857958977
2016-09-14,1089930.864301159
2016-09-15,1093334.595873329
2016-09-16,1093967.6267432738
2016-09-19,1093274.8753461037
2016-09-20,1103304.5180587634
2016-09-21,1096154.4691334057
2016-09-22,1078732.2911096374
2016-09-23,1077906.1790888358
2016-09-26,1083599.8770409848
2016-09-27,1078111.1297618751
2016-09-28,1076157.497466889
2016-09-29,1080250.2317031336
2016-09-30,1085399.2632373134
2016-10-03,1084495.940077195
2016-10-04,1085766.2449897495
2016-10-05,1096918.653758092
2016-10-06,1085820.0794379425
2016-10-07,1082930.467394591
2016-10-10,1073390.4493661155
2016-10-11,1090580.2737876868
2016-10-12,1083985.429740813
2016-10-13,1096546.1578768338
2016-10-14,1107235.3370283782
2016-10-17,1110170.9712498595
2016-10-18,1104193.5247220667
2016-10-19,1111978.6602384762
2016-10-20,1111529.956151724
2016-10-21,1112437.7619234058
2016-10-24,1119745.9484077634
2016-10-25,1114574.4984401444
2016-10-26,1116115.9250735275
2016-10-27,1114261.4513548275
2016-10-28,1108857.254727434
2016-10-31,1107653.8517433598
2016-11-01,1102765.77248489
2016-11-02,1123906.7758206648
2016-11-03,1128441.6413585544
2016-11-04,1153460.413115289
2016-11-07,1199354.137802696
2016-11-08,1209394.8626979725
2016-11-09,1235184.1099164968
2016-11-10,1238715.7918244882
2016-11-11,1231996.1296301626
2016-11-14,1231717.6883718318
2016-11-15,1241285.2839108463
2016-11-16,1238324.0352390227
2016-11-17,1245050.4986728088
2016-11-18,1248236.2103726957
2016-11-21,1253670.1941426692
2016-11-22,1245370.241589586
2016-11-23,1256238.4312020666
2016-11-25,1279371.9196104314
2016-11-28,1300080.2705022828
2016-11-29,1302043.8252332527
2016-11-30,1309074.3211459802
2016-12-01,1316588.106186532
2016-12-02,1330114.1744550124
2016-12-05,1354363.302622097
2016-12-06,1358234.5028013517
2016-12-07,1356736.902676556
2016-12-08,1357504.560638955
2016-12-09,1360490.6897897392
2016-12-12,1374091.6472903583
2016-12-13,1367384.774935176
2016-12-14,1358121.2339781532
2016-12-15,1372053.4121098144
2016-12-16,1367371.904674939
2016-12-19,1365893.914235166
2016-12-20,1364263.6848733737
2016-12-21,1370834.8353537235
2016-12-22,1371558.5266709735
2016-12-23,1357194.6978924854
2016-12-27,1355534.82106346
2016-12-28,1367188.652193145
2016-12-29,1363471.3893320065
2016-12-30,1375659.481276192
2017-01-03,1372976.2053582352
2017-01-04,1367545.7501463324
2017-01-05,1375386.4798559712
2017-01-06,1373466.683665246
2017-01-09,1379608.6654216684
2017-01-10,1357967.641957899
2017-01-11,1339961.1058185927
2017-01-12,1335498.039283614
2017-01-13,1332796.0627517356
2017-01-17,1331535.1327439044
2017-01-18,1340136.933702035
2017-01-19,1353173.2772831973
2017-01-20,1364772.0199297771
2017-01-23,1360441.0130187818
2017-01-24,1348399.380846079
2017-01-25,1337717.6338697672
2017-01-26,1342376.5978737564
2017-01-27,1335401.4642630415
2017-01-30,1357117.514420434
2017-01-31,1366609.0074343493
2017-02-01,1365208.157714099
2017-02-02,1356626.1679078946
2017-02-03,1365532.985197625
2017-02-06,1373229.7974073226
2017-02-07,1384782.778616452
2017-02-08,1392071.6369126732
2017-02-09,1403087.0234028653
2017-02-10,1404326.041815289
2017-02-13,1391626.5562755968
2017-02-14,1405711.4191864035
2017-02-15,1408999.4913659764
2017-02-16,1411690.776445453
2017-02-17,1407394.371876601
2017-02-21,1415635.1173711116
2017-02-22,1418549.8380144725
2017-02-23,1440114.0041044203
2017-02-24,1439253.2004551245
2017-02-27,1437066.2026994328
2017-02-28,1434296.931661002
2017-03-01,1435528.9358230268
2017-03-02,1434353.9317678956
2017-03-03,1433368.694820611
2017-03-06,1432166.9193436024
2017-03-07,1432002.3510867397
2017-03-08,1426797.4939186228
2017-03-09,1432958.4374074072
2017-03-10,1436457.3001263803
2017-03-13,1430940.1594976129
2017-03-14,1421826.0229742385
2017-03-15,1407140.5043178366
2017-03-16,1389915.631685238
2017-03-17,1389755.777172694
2017-03-20,1384920.9307089576
2017-03-21,1366346.7855367458
2017-03-22,1376592.3960880295
2017-03-23,1377470.437860623
2017-03-24,1383905.0578148572
2017-03-27,1381493.0007813491
2017-03-28,1378876.7031554207
2017-03-29,1388056.0155892067
2017-03-30,1379855.975756506
2017-03-31,1380333.604059548
2017-04-03,1384579.033758178
2017-04-04,1378030.127583436
2017-04-05,1377683.5532289285
2017-04-06,1373311.0382369298
2017-04-07,1377706.2573783195
2017-04-10,1380352.8023147858
2017-04-11,1383647.593802847
2017-04-12,1387104.6162084877
2017-04-13,1394843.989006818
2017-04-17,1408588.4633456122
2017-04-18,1421722.391185288
2017-04-19,1423353.3907571756
2017-04-20,1424093.9681413844
2017-04-21,1423762.40718254
2017-04-24,1422796.1299794589
2017-04-25,1415400.0057456803
2017-04-26,1416046.151100183
2017-04-27,1417469.4776706763
2017-04-28,1422138.835780337
2017-05-01,1425159.5101277386
2017-05-02,1424844.8877052804
2017-05-03,1410242.9501155748
2017-05-04,1411481.5519750242
2017-05-05,1409875.5982396784
2017-05-08,1406123.834057094
2017-05-09,1397071.1556401723
2017-05-10,1384985.0003528865
2017-05-11,1382507.2151039203
2017-05-12,1391523.2082306675
2017-05-15,1410616.1295265155
2017-05-16,1413939.0668713138
2017-05-17,1419913.6644689736
2017-05-18,1433806.2278380329
2017-05-19,1437169.8625370378
2017-05-22,1433080.1299093682
2017-05-23,1429541.9635605735
2017-05-24,1432515.1162236116
2017-05-25,1449303.5013000476
2017-05-26,1452089.412456309
2017-05-30,1446119.7217954532
2017-05-31,1452995.5786525812
2017-06-01,1461208.186625415
2017-06-02,1459529.0544926503
2017-06-05,1446078.8339717214
2017-06-06,1454325.840595347
2017-06-07,1466231.3426669454
2017-06-08,1468366.2702868197
2017-06-09,1474850.869004253
2017-06-12,1481729.3217615834
2017-06-13,1490042.451220141
2017-06-14,1490857.7009776456
2017-06-15,1506329.4042099502
2017-06-16,1501055.279945499
2017-06-19,1503332.4705785315
2017-06-20,1500227.1435618454
2017-06-21,1501842.910473959
2017-06-22,1493337.649390412
2017-06-23,1496305.9731807872
2017-06-26,1501861.4148565538
2017-06-27,1512229.0722029058
2017-06-28,1516675.55504318
2017-06-29,1516240.539191584
2017-06-30,1518417.704827752
2017-07-03,1527330.7504017788
2017-07-05,1521389.8724842365
2017-07-06,1524391.897795549
2017-07-07,1530910.3003931628
2017-07-10,1523908.083857487
2017-07-11,1542715.0173156138
2017-07-12,1554465.2953703466
2017-07-13,1561757.8731019837
2017-07-14,1562871.6210469732
2017-07-17,1565524.0650770871
2017-07-18,1600423.0114246416
2017-07-19,1624084.563562784
2017-07-20,1625885.3723614884
2017-07-21,1648054.8843450143
2017-07-24,1645462.6777156382
2017-07-25,1643017.6151986546
2017-07-26,1644438.3250415183
2017-07-27,1651608.8114024356
2017-07-28,1651595.408136954
2017-07-31,1651997.1462369105
2017-08-01,1644803.698244912
2017-08-02,1631788.766760466
2017-08-03,1630428.9031146069
2017-08-04,1640058.9595936236
2017-08-07,1645879.319910867
2017-08-08,1646121.057751703
2017-08-09,1636702.6183159207
2017-08-10,1626912.4338620435
2017-08-11,1624461.5449216955
2017-08-14,1638767.9895372682
2017-08-15,1643681.1736985606
2017-08-16,1645042.287522243
2017-08-17,1645317.0459514922
2017-08-18,1643434.7977130609
2017-08-21,1652489.078940357
2017-08-22,1658423.9864651128
2017-08-23,1667501.700289951
2017-08-24,1676858.0669792695
2017-08-25,1672718.7542455434
2017-08-28,1663970.06300696
2017-08-29,1659688.4009449948
2017-08-30,1662029.1698356243
2017-08-31,1679156.3094817717
2017-09-01,1671726.2318293122
2017-09-05,1677406.7419469047
2017-09-06,1678941.8751719997
2017-09-07,1692821.8481356325
2017-09-08,1699792.917365203
2017-09-11,1690993.4522650514
2017-09-12,1690553.7777565063
2017-09-13,1696639.2517210343
2017-09-14,1683556.529112589
2017-09-15,1683071.9245729493
2017-09-18,1683055.582040296
2017-09-19,1688964.9757134551
2017-09-20,1689196.5543911983
2017-09-21,1691984.758819927
2017-09-22,1704471.223604201
2017-09-25,1720107.3545195062
2017-09-26,1716386.204894201
2017-09-27,1721786.4108311755
2017-09-28,1713223.5204129594
2017-09-29,1704885.2651829475
2017-10-02,1705873.4774516872
2017-10-03,1704087.394353524
2017-10-04,1680565.8788037575
2017-10-05,1694072.7348156977
2017-10-06,1737518.3446511638
2017-10-09,1763669.384325114
2017-10-10,1753170.2619014394
2017-10-11,1772513.500355981
2017-10-12,1783768.7154137408
2017-10-13,1786134.011408472
2017-10-16,1782504.82776375
2017-10-17,1790200.4973625212
2017-10-18,1796004.159175184
2017-10-19,1794208.1244281137
2017-10-20,1794036.8504742668
2017-10-23,1795172.2696500248
2017-10-24,1794862.668408126
2017-10-25,1796681.9911113875
2017-10-26,1797488.4556406303
2017-10-27,1797561.55903158
2017-10-30,1797817.5533425207
2017-10-31,1791367.837663548
2017-11-01,1791840.5413496452
2017-11-02,1791846.3840767876
2017-11-03,1789869.8808388282
2017-11-06,1786392.5118548037
2017-11-07,1796661.5936934708
2017-11-08,1792844.49807142
2017-11-09,1795690.9221649845
2017-11-10,1809027.2635479271
2017-11-13,1807811.1380324904
2017-11-14,1807815.599051708
2017-11-15,1811842.5180231945
2017-11-16,1822448.226971434
2017-11-17,1836086.726759388
2017-11-20,1858004.8966462277
2017-11-21,1856918.9661040024
2017-11-22,1875689.292849819
2017-11-24,1856021.9047901677
2017-11-27,1849581.67745024
2017-11-28,1856251.148787929
2017-11-29,1872989.7238451068
2017-11-30,1873638.351012673
2017-12-01,1886410.1502648247
2017-12-04,1896513.7106704777
2017-12-05,1900838.2049539029
2017-12-06,1899898.5079324453
2017-12-07,1913895.4209504768
2017-12-08,1912112.767782461
2017-12-11,1919498.8855891288
2017-12-12,1917581.529557826
2017-12-13,1907107.937332142
2017-12-14,1908660.026390673
2017-12-15,1911632.3623167817
2017-12-18,1914683.2597814477
2017-12-19,1915466.978652235
2017-12-20,1913771.5789005423
2017-12-21,1922152.798706872
2017-12-22,1945080.547540438
2017-12-26,1957498.983542988
2017-12-27,1967361.8586511395
2017-12-28,1967623.275671614
2017-12-29,1983359.9705413813
2018-01-02,2016735.722214068
2018-01-03,2037115.036068874
2018-01-04,2053740.389305242
2018-01-05,2068780.3577337507
2018-01-08,2065315.4618829004
2018-01-09,2067707.292700116
2018-01-10,2082142.7512102665
2018-01-11,2084393.3528118844
2018-01-12,2088577.3598090431
2018-01-16,2112100.909364009
2018-01-17,2119855.9402031223
2018-01-18,2061813.136502711
2018-01-19,2107605.029268817
2018-01-22,2090975.97865819
2018-01-23,2062448.256502469
2018-01-24,1972150.1335084948
2018-01-25,1938453.457624124
2018-01-26,2009000.0717999288
2018-01-29,1960184.10708037
2018-01-30,1917957.3105776885
2018-01-31,1977767.4504639008
2018-02-01,1977351.361897505
2018-02-02,1987756.7517953168
2018-02-05,2016429.3340063407
2018-02-06,2037190.7313337408
2018-02-07,2033955.270441906
2018-02-08,2034745.0282058164
2018-02-09,2027012.373602791
2018-02-12,2040766.4384507437
2018-02-13,2074514.4723222847
2018-02-14,2089103.405499056
2018-02-15,2070338.4821047136
2018-02-16,2022396.1232840377
2018-02-20,1985659.4780050856
2018-02-21,2007469.5687562483
2018-02-22,2026964.0518288687
2018-02-23,2010393.3831600288
2018-02-26,2023402.0656726372
2018-02-27,2036570.5755929968
2018-02-28,2037079.437738455
2018-03-01,2030580.6151543
2018-03-02,2010554.0197513225
2018-03-05,2007492.8668256933
2018-03-06,2013258.8973415296
2018-03-07,1993756.5814465887
2018-03-08,2005726.2659614848
2018-03-09,2010047.1068200544
2018-03-12,1959682.4299616504
2018-03-13,1933185.2692031472
2018-03-14,1953812.6013688932
2018-03-15,1963165.813800996
2018-03-16,1931156.01377102
2018-03-19,1952347.338575728
2018-03-20,1933776.643200633
2018-03-21,1946964.5215787892
2018-03-22,1948241.6663008772
2018-03-23,1965810.224509833
2018-03-26,1966365.17848442
2018-03-27,1983333.625259309
2018-03-28,1975634.9769195889
2018-03-29,1990704.799625442
2018-04-02,1990579.766424792
2018-04-03,2003035.3303575371
2018-04-04,2052762.683301984
2018-04-05,2060380.7123263932
2018-04-06,2045873.0267478223
2018-04-09,2032554.364254564
2018-04-10,2028986.0880717065
2018-04-11,2026968.8802534328
2018-04-12,2010646.4771654096
2018-04-13,2044211.073349494
2018-04-16,2062881.3887978145
2018-04-17,2052152.196015628
2018-04-18,2027934.2776495623
2018-04-19,2030518.904125723
2018-04-20,2011024.8953362703
2018-04-23,2031627.7447285512
2018-04-24,2054646.035576193
2018-04-25,2043950.7365941335
2018-04-26,2049233.263577732
2018-04-27,2066089.1883877744
2018-04-30,2081794.2724572872
2018-05-01,2106102.890896558
2018-05-02,2089447.4178277708
2018-05-03,2090739.656737232
2018-05-04,2096953.258776094
2018-05-07,2102825.0267852293
2018-05-08,2135424.464955522
2018-05-09,2130680.5405874634
2018-05-10,2114381.386700074
2018-05-11,2119317.335807679
2018-05-14,2124507.513565966
2018-05-15,2110559.899782401
2018-05-16,2124304.627232491
2018-05-17,2114889.673132492
2018-05-18,2124875.6627761703
2018-05-21,2144509.730228556
2018-05-22,2142537.781572593
2018-05-23,2162812.038886328
2018-05-24,2174733.250159749
2018-05-25,2167663.532415909
2018-05-29,2180354.034905981
2018-05-30,2177696.3749760827
2018-05-31,2190421.5772023746
2018-06-01,2188482.96142419
2018-06-04,2175784.539133572
2018-06-05,2160460.051601518
2018-06-06,2138242.2899907227
2018-06-07,2149249.9725062936
2018-06-08,2142028.902585589
2018-06-11,2140216.6123813125
2018-06-12,2110896.551497568
2018-06-13,2106032.869502525
2018-06-14,2100592.9495737585
2018-06-15,2072907.505210521
2018-06-18,2088803.2533482804
2018-06-19,2080339.6321443045
2018-06-20,2096453.7143308856
2018-06-21,2113733.951741298
2018-06-22,2135154.296922195
2018-06-25,2157315.7484696363
2018-06-26,2148846.0945594576
2018-06-27,2163899.873299639
2018-06-28,2173852.469219812
2018-06-29,2177340.853635198
2018-07-02,2139249.3501678985
2018-07-03,2162004.3486333257
2018-07-05,2163212.379159681
2018-07-06,2157794.1096152384
2018-07-09,2163921.374734845
2018-07-10,2172448.569936213
2018-07-11,2168349.4343333603
2018-07-12,2192291.7913734377
2018-07-13,2162774.7747204304
2018-07-16,2138325.9667713614
2018-07-17,2139098.770275024
2018-07-18,2147493.174581879
2018-07-19,2149078.9239666155
2018-07-20,2165170.832718332
2018-07-23,2164482.250261698
2018-07-24,2180254.2197223613
2018-07-25,2184781.627821848
2018-07-26,2198884.1261632093
2018-07-27,2180824.463276013
2018-07-30,2188357.6148849893
2018-07-31,2189731.2854085118
2018-08-01,2172902.293699626
2018-08-02,2189645.827235024
2018-08-03,2189061.9703382966
2018-08-06,2188996.758420132
2018-08-07,2187076.0807630327
2018-08-08,2183307.380819352
2018-08-09,2184377.686036671
2018-08-10,2201647.675375626
2018-08-13,2223395.403008677
2018-08-14,2242184.284676354
2018-08-15,2246716.0540419486
2018-08-16,2253977.1233176454
2018-08-17,2249470.939482203
2018-08-20,2245702.242344424
2018-08-21,2238662.945257127
2018-08-22,2234643.181235383
2018-08-23,2233198.431906438
2018-08-24,2196232.5200912
2018-08-27,2175470.864800511
2018-08-28,2190188.6672558687
2018-08-29,2213741.9024086944
2018-08-30,2217233.8139872635
2018-08-31,2211819.5967866927
2018-09-04,2204618.9013151177
2018-09-05,2211841.2658926547
2018-09-06,2234498.0917274235
2018-09-07,2236273.1115731928
2018-09-10,2237536.9687050213
2018-09-11,2223369.4688119423
2018-09-12,2216387.8848988004
2018-09-13,2220566.4609085987
2018-09-14,2229006.9971559136
2018-09-17,2252842.4869251475
2018-09-18,2266803.425587953
2018-09-19,2263584.401909848
2018-09-20,2251042.0112979426
2018-09-21,2230773.5847763265
2018-09-24,2248171.9912164365
2018-09-25,2208323.9181909706
2018-09-26,2154645.972219653
2018-09-27,2160612.242550869
2018-09-28,2167787.063426997
2018-10-01,2219244.4169445
2018-10-02,2223036.777521729
2018-10-03,2197988.7921416988
2018-10-04,2195199.4759040903
2018-10-05,2184371.434969973
2018-10-08,2169737.121491692
2018-10-09,2148733.330344374
2018-10-10,2149753.390410698
2018-10-11,2159696.005750729
2018-10-12,2143829.2814602824
2018-10-15,2140465.380566205
2018-10-16,2191178.7077432806
2018-10-17,2193392.395903986
2018-10-18,2189608.387399711
2018-10-19,2177922.8543220977
2018-10-22,2184601.393382667
2018-10-23,2250697.132967931
2018-10-24,2283461.3164007994
2018-10-25,2273299.6775225624
2018-10-26,2247949.06510866
2018-10-29,2226122.266087884
2018-10-30,2199116.102288427
2018-10-31,2179029.193569294
2018-11-01,2217434.6924569625
2018-11-02,2209903.5490601994
2018-11-05,2161809.2810013657
2018-11-06,2158726.5265475875
2018-11-07,2139044.326889444
2018-11-08,2173419.041029242
2018-11-09,2189421.5590360155
2018-11-12,2257722.547531362
2018-11-13,2287804.1544364938
2018-11-14,2282042.9007966365
2018-11-15,2320747.6176520246
2018-11-16,2291011.1723901764
2018-11-19,2208423.8844738044
2018-11-20,2209883.80193868
2018-11-21,2160465.440564957
2018-11-23,2197431.1866812888
2018-11-26,2222899.869007192
2018-11-27,2217678.1703695743
2018-11-28,2187991.895581292
2018-11-29,2134362.668414533
2018-11-30,2106004.910504617
2018-12-03,2081402.134228743
2018-12-04,2024512.852760925
2018-12-06,2007786.7929296028
2018-12-07,1946848.096575023
2018-12-10,1969196.3798088967
2018-12-11,1995468.6737090133
2018-12-12,2050876.7205648476
2018-12-13,2059371.499348726
2018-12-14,2028037.2039930008
2018-12-17,1982202.7920420284
2018-12-18,2009739.5017443583
2018-12-19,2025419.0681251
2018-12-20,2046572.7441905013
2018-12-21,2038139.8952668696
2018-12-24,2056294.6396933051
2018-12-26,2066968.554676831
2018-12-27,2092899.1884434647
2018-12-28,2140340.85840273
2018-12-31,2138001.974662965
2019-01-02,2165916.60281391
2019-01-03,2170660.594799904
2019-01-04,2172793.283883515
2019-01-07,2180811.715499993
2019-01-08,2170504.7942857184
2019-01-09,2152736.882373354
2019-01-10,2161118.334655426
2019-01-11,2188210.498556992
2019-01-14,2189479.859520711
2019-01-15,2188775.551593304
2019-01-16,2191467.027078262
2019-01-17,2221390.28748844
2019-01-18,2215747.529889821
2019-01-22,2211576.577100357
2019-01-23,2178320.5790825426
2019-01-24,2153165.63778124
2019-01-25,2170249.922635849
2019-01-28,2201297.2901383755
2019-01-29,2204893.3911446976
2019-01-30,2234463.598764822
2019-01-31,2247450.710053666
2019-02-01,2238658.230267702
2019-02-04,2229499.074467866
2019-02-05,2239700.9731692863
2019-02-06,2245658.411901467
2019-02-07,2232860.6666768114
2019-02-08,2182702.672658225
2019-02-11,2131407.435835278
2019-02-12,2135642.0285056205
2019-02-13,2116692.694194566
2019-02-14,2101890.597434251
2019-02-15,2100944.370048148
2019-02-19,2087404.9681806944
2019-02-20,2071737.5054849507
2019-02-21,2106008.385776032
2019-02-22,2144429.624677061
2019-02-25,2175021.2877033497
2019-02-26,2195066.779427306
2019-02-27,2193387.032605827
2019-02-28,2198415.841374516
2019-03-01,2224519.672674295
2019-03-04,2202416.706399841
2019-03-05,2196064.5428897254
2019-03-06,2181878.9503187444
2019-03-07,2139703.706221416
2019-03-08,2148595.5238390425
2019-03-11,2131788.9487208626
2019-03-12,2123748.429139215
2019-03-13,2153024.4778818698
2019-03-14,2170838.954826782
2019-03-15,2164003.7013361445
2019-03-18,2183393.5487545514
2019-03-19,2189941.0121480064
2019-03-20,2196595.3343879925
2019-03-21,2195319.375613598
2019-03-22,2197792.631778843
2019-03-25,2158139.233169487
2019-03-26,2100856.3548032427
2019-03-27,2096964.134509718
2019-03-28,2099394.107944371
2019-03-29,2062195.1033465664
2019-04-01,2073650.6225666148
2019-04-02,2104833.8714559944
2019-04-03,2135639.582026153
2019-04-04,2141338.2435842394
2019-04-05,2136818.3098200904
2019-04-08,2134680.8471175865
2019-04-09,2135111.289247073
2019-04-10,2134031.177042268
2019-04-11,2131616.935441527
2019-04-12,2125702.638991535
2019-04-15,2128605.163646895
2019-04-16,2122235.172025157
2019-04-17,2117248.593142929
2019-04-18,2113475.8214596245
2019-04-22,2100294.8566808766
2019-04-23,2101760.486285158
2019-04-24,2085199.68667226
2019-04-25,2092550.266246503
2019-04-26,2090189.6819792676
2019-04-29,2117736.2177795754
2019-04-30,2115581.05996096
2019-05-01,2109135.5156310275
2019-05-02,2121134.956488597
2019-05-03,2122645.134463021
2019-05-06,2101758.356936678
2019-05-07,2117055.271205932
2019-05-08,2116186.981240467
2019-05-09,2076426.4210629603
2019-05-10,2087028.1037277495
2019-05-13,2066153.463824904
2019-05-14,2059462.4223209687
2019-05-15,2075245.2975939908
2019-05-16,2112630.2978487136
2019-05-17,2126581.648736434
2019-05-20,2152914.343848858
2019-05-21,2165808.2044647518
2019-05-22,2165807.5518741333
2019-05-23,2155070.794536812
2019-05-24,2161780.6141389622
2019-05-28,2160308.7479624595
2019-05-29,2165734.373234466
2019-05-30,2184429.553564867
2019-05-31,2189189.370591823
2019-06-03,2214394.231878973
2019-06-04,2218832.453790961
2019-06-05,2215490.042460032
2019-06-06,2199021.91561448
2019-06-07,2188002.7771932
2019-06-10,2187446.1054595658
2019-06-11,2180556.7575836675
2019-06-12,2201355.63876444
2019-06-13,2197472.2193700126
2019-06-14,2221828.1826253743
2019-06-17,2218487.0207270994
2019-06-18,2211543.7945247763
2019-06-19,2231537.429310434
2019-06-20,2250446.70325455
2019-06-21,2273832.968843641
2019-06-24,2285233.1922069187
2019-06-25,2278168.7008650373
2019-06-26,2274463.376252156
2019-06-27,2259523.3858015416
2019-06-28,2264675.99527702
2019-07-01,2253855.3959023044
2019-07-02,2257371.727158863
2019-07-03,2251806.434107044
2019-07-05,2258701.505663097
2019-07-08,2261981.910639167
2019-07-09,2270408.665944041
2019-07-10,2257189.646101391
2019-07-11,2242187.3966989038
2019-07-12,2229919.605511591
2019-07-15,2187404.069810728
2019-07-16,2128844.477855525
2019-07-17,2137880.672819665
2019-07-18,2129777.024069242
2019-07-19,2168014.548850448
2019-07-22,2173912.7472335105
2019-07-23,2150005.716944601
2019-07-24,2158887.954619564
2019-07-25,2139482.403274664
2019-07-26,2114181.9939291007
2019-07-29,2137315.1511022104
2019-07-30,2161896.6488706707
