,0
0,1000000.0
1,999996.0302091084
2,999993.0415683343
3,999836.1818627632
4,1000128.4879559154
5,1000986.363295967
6,998948.4261368113
7,999593.944118907
8,1001557.523541593
9,1000977.0641647155
10,1002404.580664784
11,1001554.9720534759
12,999150.9600559046
13,991510.5235730594
14,988957.01137164
15,987135.274203071
16,987598.1854656133
17,988124.0456160042
18,985700.9125345321
19,983379.470006336
20,987548.3185058848
21,987338.5061249267
22,980493.1844503899
23,971235.3826490953
24,973939.6188694251
25,977306.0235684105
26,976791.2651300717
27,979368.4939799723
28,977405.6080857547
29,984505.5294568865
30,990219.8941595143
31,993976.3705932354
32,996731.8119850509
33,998854.4138669468
34,994035.7383626613
35,997065.1714516457
36,993313.3477767686
37,1000547.7066408312
38,1005975.0501700726
39,1008848.4093908044
40,1006971.7832964937
41,1004058.9564891759
42,1011619.2231439749
43,1017791.8712104518
44,1018241.3189480365
45,1020498.5399097792
46,1019646.7403065761
47,1024494.4596323421
48,1019601.3644662354
49,1025612.6813870093
50,1031930.4860811234
51,1035262.7457323963
52,1040411.5766509541
53,1039382.2266973945
54,1044315.7862881932
55,1045578.1016030876
56,1050285.9591804428
57,1045436.7033017685
58,1045590.5846103858
59,1048261.4906874802
60,1043864.1693347257
61,1042912.6268190483
62,1045447.0709622594
63,1048698.246121734
64,1046533.6702617505
65,1043126.6878850696
66,1050445.6247260992
67,1055483.580581398
68,1054315.0098875866
69,1062937.8414754837
70,1065322.339495955
71,1061912.517172329
72,1059074.0807308648
73,1068365.0858155973
74,1067346.1242674375
75,1062229.9557815734
76,1072075.4190532805
77,1075209.4896833282
78,1061842.7981461873
79,1055153.661214382
80,1070873.133716762
81,1064249.9425268434
82,1061398.6929268874
83,1049032.6362571258
84,1038185.8155592246
85,992060.064921639
86,989288.3183485835
87,1029097.9936751266
88,1033860.1097719877
89,1041904.6119326518
90,1037777.0938282802
91,1014073.7023683373
92,1008293.8684177584
93,1009991.0419802146
94,992369.215860664
95,967241.6246033147
96,950086.0673969166
97,958203.1492698566
98,940577.7443860113
99,955207.8955492675
100,962796.3988428494
101,963135.6451684156
102,961463.3297060643
103,962569.7604105856
104,978350.5923572504
105,964539.7155327235
106,948179.9575491468
107,937548.8872850288
108,945040.5032548856
109,946112.3520414957
110,952456.3887203714
111,965333.013888411
112,972952.0788749953
113,981238.7283627284
114,981243.2629674647
115,984338.5865778866
116,984009.6569655901
117,972768.3032077459
118,957715.3409442656
119,944358.7558363873
120,933778.7830669652
121,932397.2555829304
122,906689.6592703336
123,897716.6231110657
124,882563.5271948881
125,886564.5572030616
126,898826.6861249713
127,909918.8262595378
128,927437.2925139739
129,929291.539460118
130,936729.3232138052
131,949978.4603996964
132,955622.1401891122
133,954954.2484656805
134,951002.0112032436
135,944598.2058944018
136,943840.0311127414
137,952096.722109201
138,960809.5220548635
139,960317.6312434683
140,969514.4815917232
141,975083.4940465887
142,969798.5247526799
143,972890.6103699286
144,954794.2142579423
145,974315.3024701067
146,988271.1330338767
147,993127.6100987499
148,990199.3424068528
149,987212.59794517
150,998342.4498408227
151,988135.8599243739
152,966891.3472909281
153,943045.9993469473
154,943893.484784115
155,942126.5050043603
156,958217.9066079418
157,959133.3213957311
158,947970.2501690878
159,942337.4408391137
160,944218.4613239651
161,925209.24540108
162,924045.0029641651
163,928907.335713338
164,920909.4548772691
165,923350.4754328153
166,912651.472194173
167,926936.313039529
168,933033.2218396832
169,950526.66286179
170,948041.9931778811
171,946089.9988430777
172,955408.7198348787
173,953069.5257942976
174,973688.659781987
175,980368.9978920402
176,980999.3535908438
177,983735.3348361606
178,988593.929666495
179,991498.4117651524
180,995676.5529620945
181,991066.2174284998
182,990863.7794345004
183,1001812.387391257
184,1001701.1985207296
185,993628.463981243
186,993452.0543870921
187,996518.7127941037
188,994638.5402513752
189,978627.0161791545
190,986557.6759310614
191,990808.9810193593
192,993831.9579784595
193,995434.6635295002
194,1000673.2842553873
195,1002958.7080766793
196,1020134.3887600946
197,1020915.5352664406
198,1028424.1333551564
199,1034065.5920880834
200,1016255.5782932531
201,1027048.3679670678
202,1033373.7821246285
203,1035258.5792545534
204,1044200.4130808591
205,1041175.14823346
206,1034907.3946398287
207,1038007.0080727907
208,1043123.4477434054
209,1047470.7251421072
210,1053930.8406151396
211,1056288.661913116
212,1063379.0237371554
213,1060965.84144345
214,1069956.8469479827
215,1062453.9146760989
216,1054393.061544695
217,1029162.2770565747
218,1025895.4807654785
219,1017998.2905837541
220,998390.477225072
221,994211.3307361973
222,1001571.8882196478
223,1004960.2988865162
224,1006242.2611156603
225,998731.7451340943
226,1005259.2639062796
227,1002279.7578699447
228,997725.0412967172
229,999814.4769924559
230,1018689.4352894186
231,1029141.848485494
232,1029978.4228856032
233,1034228.2633930896
234,1033528.4274665215
235,1029352.9153967574
236,1032454.6232739146
237,1033682.8982835971
238,1042638.8397290013
239,1038304.6434622565
240,1032926.1193015288
241,1030459.3572288227
242,1030786.1172797809
243,1029202.2279514683
244,1034226.1432851725
245,1037406.9417757522
246,1040598.4738636527
247,1039134.720822986
248,1043418.5886039858
249,1045733.911230504
250,1042572.8379230341
251,1040992.0497630717
252,1054467.9840523077
253,1059726.3237314562
254,1065091.5783424433
255,1073670.040894272
256,1076428.3182129476
257,1076976.7959379884
258,1080998.444974673
259,1088842.580473434
260,1090005.8884813453
261,1095253.1523372377
262,1099698.5214372308
263,1099008.9553753547
264,1086142.821367432
265,1089280.6242888556
266,1091821.0911963615
267,1100928.5589969568
268,1110599.9066228964
269,1116775.7861078742
270,1107011.722702249
271,1092903.2034157822
272,1112934.8553490993
273,1118763.6138317243
274,1119287.3334583899
275,1126335.4119217356
276,1127080.6638251136
277,1126011.6070454929
278,1126802.9998943903
279,1106016.432884717
280,1101920.5033395283
281,1097873.3264052963
282,1098055.823737334
283,1100545.3012570632
284,1104830.737504948
285,1109029.8720225296
286,1100540.3675197149
287,1090341.7393578633
288,1089060.7775334988
289,1093374.1173814896
290,1097440.7257792675
291,1097213.5375256694
292,1094446.5206708233
293,1112629.945005931
294,1111696.7240006595
295,1101972.9047335887
296,1097581.0449528187
297,1099004.6063344434
298,1090304.1259491474
299,1088068.159232418
300,1090412.0186711077
301,1071690.0391924907
302,1059853.9780400863
303,1063458.2964704405
304,1071408.6195261101
305,1081068.034191092
306,1080401.534752535
307,1075690.564765245
308,1089329.669144407
309,1097462.0169004134
310,1096051.642647926
311,1092878.5184989995
312,1105200.668923357
313,1103821.9723295455
314,1101308.452815841
315,1102186.033046107
316,1101503.5406803386
317,1105692.272400791
318,1114811.8607051487
319,1104148.0652788803
320,1099600.7093695586
321,1096471.5356343077
322,1095829.7328584273
323,1088143.969205467
324,1090858.5265897568
325,1076118.4562919838
326,1078169.6596469057
327,1104401.374707549
328,1121651.599820679
329,1121106.9151367727
330,1134140.8962666066
331,1138993.5239965154
332,1151955.2945722414
333,1153969.9681164355
334,1158286.1578071578
335,1150698.3325682303
336,1152132.184808789
337,1154276.8994679712
338,1157487.3581619472
339,1157061.0420709967
340,1160766.4422462725
341,1156574.2259556388
342,1148042.0425639462
343,1154142.421322696
344,1145377.3070441803
345,1141945.610365001
346,1145542.1616865476
347,1149764.2263161512
348,1142612.8865235145
349,1120209.0602500176
350,1117030.80992793
351,1113655.234232481
352,1116486.5832689288
353,1122218.895272426
354,1136917.6617783625
355,1134897.9860984576
356,1128487.297310475
357,1119439.7509239495
358,1114945.3152975626
359,1113536.8517864174
360,1104276.489519746
361,1113578.9194967106
362,1105798.3158158488
363,1103851.2529789764
364,1113983.0301125092
365,1100357.109977387
366,1097839.0416218787
367,1106128.4953011489
368,1108060.8666652099
369,1124287.9304997788
370,1130108.525844438
371,1120575.9228789976
372,1117132.1289397853
373,1117223.736420381
374,1134095.3677361119
375,1137925.7035023964
376,1146378.7102273807
377,1157242.9833674957
378,1163719.6970304775
379,1168863.1614950066
380,1172383.1515144256
381,1164097.0365309888
382,1154147.2041241617
383,1153793.451615558
384,1161345.693192134
385,1158935.6799825807
386,1158132.7941559055
387,1152081.8775446145
388,1161504.4880076528
389,1173162.7102165974
390,1177996.907962091
391,1185256.3477252994
392,1186520.3661620966
393,1186704.5418331302
394,1164398.2679076842
395,1164891.8529423643
396,1150900.7663059419
397,1140685.4434067325
398,1125579.7563106366
399,1103399.5394030642
400,1086842.3984932827
401,1064195.5905643557
402,1032952.4426837348
403,1028963.897236737
404,1032754.8633908178
405,1047602.3486088559
406,1068659.674553054
407,1083586.6783216065
408,1081537.4283046813
409,1086905.2798125518
410,1048819.4341577112
411,1038433.2739023947
412,1039545.6309937411
413,1047004.5708671833
414,1065192.9105984601
415,1064596.73166146
416,1060374.8499761058
417,1096985.3649632905
418,1104225.056368352
419,1116398.2853769865
420,1116708.5503388036
421,1089599.0405519265
422,1069302.0351344137
423,1101081.9590077612
424,1112773.7442571942
425,1090005.7665005499
426,1076835.9361964327
427,1102203.0438387522
428,1117622.0645947063
429,1133483.3256356304
430,1145324.4544519337
431,1136696.8425928424
432,1151585.6214182912
433,1134899.3418357337
434,1088831.488236545
435,1089536.9562256662
436,1099213.871710036
437,1124431.8202294444
438,1116196.2487628523
439,1103190.3901945762
440,1086278.2432747802
441,1061604.5405685317
442,1037690.1324786588
443,1068801.3608910087
444,1089378.9157211962
445,1101739.7688420806
446,1123284.7887903694
447,1131678.9122483917
448,1145325.7943419097
449,1136309.9548239245
450,1154277.0645188459
451,1152310.4367474732
452,1134979.754413692
453,1145652.8153159362
454,1134992.5925445945
455,1152126.6506916035
456,1164340.6464574125
457,1161976.8307178547
458,1158691.6528080045
459,1183759.4872785117
460,1179573.7048080647
461,1171956.785744502
462,1142470.3440377575
463,1142848.7897187422
464,1149355.3767737565
465,1144380.0584756788
466,1146850.8004178205
467,1160761.5777274482
468,1142407.2498949303
469,1147713.2741422704
470,1165859.1023331503
471,1161366.2061691056
472,1161693.1457499366
473,1152152.8065003317
474,1129813.4802123553
475,1122395.3340829306
476,1106325.6201081364
477,1101776.6803233253
478,1086538.0323157639
479,1080246.9539951377
480,1104670.5811385415
481,1115096.8729195269
482,1149532.0379701743
483,1160518.5952125234
484,1163204.9766448718
485,1167310.9630392997
486,1170223.6778861755
487,1172879.590042866
488,1171924.4069110202
489,1172227.774237071
490,1162890.2311588835
491,1171690.866118498
492,1160925.0554957776
493,1166074.3114255883
494,1175503.7707983924
495,1171959.3582067867
496,1185205.9883595114
497,1188435.9861084032
498,1193839.631055003
499,1204663.8744991792
500,1213738.8362422106
501,1206185.9681247552
502,1206187.477228688
503,1205842.471085552
504,1224270.7159698734
505,1230990.105809596
506,1237594.5076691103
507,1248904.5351101786
508,1250493.8335699795
509,1255452.7900006687
510,1250136.9346124486
511,1255207.3049618315
512,1250209.1260735393
513,1263794.8185196272
514,1264187.72444674
515,1258589.9970653364
516,1269721.8003041698
517,1278813.3293862045
518,1268680.6650332215
519,1271939.4276852047
520,1274807.1901625672
521,1268982.455977793
522,1265652.06642351
523,1280652.4627803643
524,1289838.9351151544
525,1284002.9559543123
526,1285798.1553355306
527,1278927.098891123
528,1285221.0188411486
529,1293686.5464600532
530,1308528.7075718998
531,1305145.9505789168
532,1318073.4058625218
533,1316715.3303476465
534,1321633.0678084176
535,1323289.6442809969
536,1333020.789125097
537,1340305.9376838682
538,1340663.1986351593
539,1335757.7211248484
540,1341973.1134622681
541,1342386.6325734786
542,1350769.4090220178
543,1357980.6260718892
544,1362360.1097252974
545,1363468.7870326708
546,1354448.722944529
547,1341116.4585610009
548,1343919.0375053098
549,1357866.0855210342
550,1365422.340183689
551,1363413.519577537
552,1377003.2793063887
553,1395247.0568875393
554,1397865.8686993232
555,1395554.4090509117
556,1398114.412640217
557,1392233.665410643
558,1390898.1003211879
559,1382747.3837459537
560,1382490.331077338
561,1398952.3113608798
562,1413897.2529686217
563,1414302.289133282
564,1415027.20950845
565,1430595.5813249426
566,1433749.520800111
567,1437501.057918097
568,1423008.6348209134
569,1423425.1976720702
570,1416387.789881319
571,1409546.323764408
572,1404276.9213672362
573,1408010.29621975
574,1403673.9670994803
575,1394575.7010510515
576,1402870.6177802882
577,1406041.0753617862
578,1405384.0857094699
579,1419920.1511723504
580,1406585.357748898
581,1403808.6935711415
582,1428601.965099207
583,1421895.2051906479
584,1428177.2493125664
585,1412187.637426137
586,1413560.992004199
587,1408856.0319065058
588,1400952.399090419
589,1378047.7091872587
590,1366461.6548196904
591,1362581.8488147072
592,1361395.5463644448
593,1364840.5107086953
594,1366965.579118526
595,1354624.4616551017
596,1347146.3439822826
597,1338594.6121901288
598,1334843.9814259629
599,1320929.6070196303
600,1327194.0241783771
601,1342645.563279079
602,1323405.4094355407
603,1328357.168950648
604,1330845.3973559954
605,1338650.4527025593
606,1336556.9623971886
607,1333598.4068392508
608,1312521.6036858386
609,1303150.2850525596
610,1308258.4051701133
611,1332240.533359574
612,1348776.7734208182
613,1345873.4718555207
614,1352900.787943787
615,1343181.1372920603
616,1353149.4858011652
617,1357364.6950417275
618,1373931.5459815923
619,1375997.560638755
620,1395125.8096499213
621,1396409.7857106475
622,1387831.379686678
623,1380764.81595121
624,1362744.7198121788
625,1362972.954101179
626,1375835.369072082
627,1353629.0393044716
628,1382303.5079578925
629,1379897.1157474364
630,1372913.144441081
631,1373395.988690919
632,1364387.1388032571
633,1365255.4425014528
634,1363040.3869399831
635,1347268.700279364
636,1335233.9563820614
637,1345008.7471594424
638,1350612.9222917138
639,1362878.8622184023
640,1374057.732781724
641,1384995.559322011
642,1381827.1600333648
643,1350971.7102540638
644,1346209.9753657198
645,1319767.428476131
646,1329429.7872535398
647,1338500.4761480247
648,1351614.915144834
649,1356601.4360586174
650,1348381.1521558429
651,1341525.3578760598
652,1360192.732092382
653,1369501.1815684359
654,1370876.2689581926
655,1373436.8003369137
656,1379462.9604262824
657,1375633.2833715016
658,1374091.4141326903
659,1379557.4670086196
660,1380482.4149732683
661,1397391.9845626955
662,1403157.1769899242
663,1405880.5355893977
664,1410819.2557978216
665,1404962.4406935328
666,1404956.3573128534
667,1405659.8838327862
668,1418356.226389377
669,1415723.8512806864
670,1416109.7835271042
671,1407732.3867404102
672,1411067.3375112035
673,1407217.3658831527
674,1408912.6375548576
675,1425273.307218271
676,1427097.8491867462
677,1415327.4108140874
678,1404104.9397716625
679,1404361.6573690667
680,1409393.4297127007
681,1423316.4661090365
682,1422826.2370834278
683,1427938.0821858682
684,1432239.2465882667
685,1428619.9384385627
686,1441733.8563407601
687,1434030.366153992
688,1433997.381491387
689,1421296.417308625
690,1422630.3809386268
691,1420841.999292949
692,1418757.9176236093
693,1420063.7326063607
694,1426477.024371644
695,1432470.110869286
696,1432202.808414789
697,1421843.369809466
698,1411621.8135303892
699,1405853.9860931004
700,1404079.84279908
701,1398072.1529920597
702,1407354.9968350874
703,1419372.0756630013
704,1416777.7754015306
705,1411514.0518847436
706,1392052.5992559544
707,1384885.1471052037
708,1374464.0516560776
709,1376432.9084397
710,1374815.5726993626
711,1369223.3297293542
712,1369863.095786793
713,1370925.421248555
714,1374061.766426381
715,1363317.0575328118
716,1371867.274932796
717,1343975.915304126
718,1328236.6253293317
719,1320076.537339758
720,1313276.6434211074
721,1289816.1115282853
722,1288154.3143951732
723,1276242.905391186
724,1269153.059872806
725,1294394.8679624617
726,1300031.784073834
727,1307717.165685406
728,1323062.138350378
729,1325240.812511481
730,1325218.9248163179
731,1318632.4557775033
732,1335300.5203030172
733,1334276.537953622
734,1337839.461415905
735,1329363.439486665
736,1327758.9268909842
737,1325146.3985716326
738,1322568.7355212683
739,1323205.9253866195
740,1341823.1213998687
741,1346220.462424748
742,1336101.0950288128
743,1318405.9248573855
744,1319855.7536196394
745,1339208.79223537
746,1343450.7900499376
747,1337656.3222605994
748,1327605.7346971664
749,1325244.6920614496
750,1321397.174418134
751,1312540.2142573658
752,1310298.4384192356
753,1308877.4297564877
754,1349272.9196175975
755,1342563.4289062538
756,1333723.6062479683
757,1324081.4454645847
758,1326136.307060021
759,1330084.2364428875
760,1338374.5612666053
761,1340814.6115796794
762,1342788.5961327874
763,1337953.3983593439
764,1343508.6882252672
765,1353412.4871456684
766,1343542.4999132399
767,1349581.1996361427
768,1357651.962643087
769,1350624.4563857433
770,1343410.8098261796
771,1347524.5432925753
772,1354783.0832605327
773,1359518.0694058565
774,1351325.5190789911
775,1353987.5994104892
776,1349481.1484186403
777,1356616.9291588264
778,1358200.7347772834
779,1351972.4587458156
780,1359870.7018347394
781,1365268.5290014434
782,1364539.0746631578
783,1361666.6231095204
784,1358611.5879938933
785,1365140.1660353674
786,1358099.6346807797
787,1360552.2905529172
788,1341327.0738943
789,1339581.390403145
790,1334240.8136343365
791,1322281.2322841892
792,1332268.4596719784
793,1340156.062106811
794,1329237.803794353
795,1330086.9039355996
796,1348054.9716416402
797,1349712.264357315
798,1356297.6795472053
799,1357384.5714525897
800,1354178.3800626122
801,1353363.1471255082
802,1351490.0776127207
803,1354704.4923900124
804,1357479.8092902296
805,1363009.5935860474
806,1366881.9484676055
807,1372585.359196592
808,1365084.9123861
809,1367072.3167509753
810,1369650.933359983
811,1376209.8214365896
812,1378694.1821425206
813,1384842.6859801782
814,1387329.1845861003
815,1414802.2280994162
816,1413307.399755752
817,1407761.5486005514
818,1398554.029058819
819,1399240.388403897
820,1415489.3076864788
821,1438998.2753104903
822,1440069.0098257745
823,1442708.1817467466
824,1435552.2677555562
825,1437308.4532944702
826,1430566.8503066853
827,1410057.7393265709
828,1425767.1008946737
829,1436733.6712214106
830,1439480.7624283386
831,1445181.1688197984
832,1451398.0921170036
833,1437044.4449703929
834,1464180.9188310292
835,1462518.8424405602
836,1460656.605453782
837,1460068.5532777824
838,1468688.0610322342
839,1471763.7007756578
840,1475568.5899802148
841,1471396.8661303928
842,1469845.0661815035
843,1469375.752704186
844,1478624.7474997882
845,1483116.329450029
846,1481028.305061759
847,1494102.4579561825
848,1504818.4344380535
849,1505354.679210549
850,1503695.3177946454
851,1514563.0321229505
852,1498526.815467724
853,1493501.4204143796
854,1515673.2472110915
855,1504666.512458877
856,1512672.7113106272
857,1504945.4985877234
858,1496960.0167698574
859,1504003.9268850517
860,1493120.025388331
861,1488207.9792071704
862,1507018.471206879
863,1515354.8978306605
864,1506552.7969973418
865,1514309.326917959
866,1509262.5441459627
867,1514502.020666214
868,1524573.735701041
869,1531194.23864704
870,1531176.687711119
871,1497889.4174948304
872,1487402.6946298226
873,1468621.8960473635
874,1474764.0339974582
875,1481528.1629147457
876,1496395.5391940412
877,1493114.1477963154
878,1495922.9462856394
879,1482585.342364028
880,1481188.328317905
881,1488929.66854595
882,1500637.819289952
883,1510194.0118414923
884,1517048.3226702914
885,1536830.718131776
886,1538782.3019001358
887,1543611.2865895664
888,1544813.0975769903
889,1541755.3958449736
890,1548474.1369778882
891,1509989.5705206932
892,1518518.7378209727
893,1521199.2285428934
894,1531343.5205827537
895,1514604.4724505
896,1516422.0889009838
897,1529043.0633380283
898,1546280.830502274
899,1540210.2333880013
900,1536938.9172363183
901,1534224.4157838468
902,1541965.294090001
903,1539174.6649984107
904,1540309.4680748198
905,1547471.237052988
906,1544222.9116736725
907,1544667.3196147073
908,1553190.4811759123
909,1560901.8641972945
910,1530061.051144429
911,1525799.655253388
912,1527855.8794365409
913,1532129.5287628411
914,1526940.026980575
915,1529989.1886428297
916,1557158.2111385555
917,1555998.0783594793
918,1534235.2560901113
919,1530956.968698662
920,1534458.677664857
921,1531818.4373229248
922,1515647.2241643248
923,1519485.0242703988
924,1522221.2507459917
925,1520997.845407379
926,1530892.8310564812
927,1540164.8408583784
928,1541548.053868104
929,1541413.5188478532
930,1540894.2750267193
931,1546945.6496478943
932,1545034.987542143
933,1546807.2914381274
934,1548519.0880403307
935,1541446.477522499
936,1541260.0612900497
937,1541593.06903866
938,1539584.689500549
939,1538026.5407885003
940,1537924.181798771
941,1529872.0454264753
942,1542418.5821525517
943,1547050.6088120304
944,1548288.8491552186
945,1546437.7914863182
946,1542264.9638249932
947,1529412.6207741888
948,1522804.0219616839
949,1543865.963098623
950,1557509.3608875845
951,1566649.2155616346
952,1580372.662809311
953,1588425.7503187156
954,1581327.3916122883
955,1580594.5205444258
956,1584417.7508796498
957,1587571.44921061
958,1576266.1849417412
959,1573602.29805976
960,1596669.8248986541
961,1590746.132381717
962,1600873.929289734
963,1603312.8429241765
964,1599507.7350134894
965,1599612.4078839375
966,1609542.2148203498
967,1614760.0358205438
968,1635922.7743335129
969,1637636.8084462136
970,1633210.3355310445
971,1640409.0640963952
972,1641533.4308424124
973,1647521.7092836148
974,1652207.458634136
975,1654252.8897391662
976,1648990.0870065666
977,1639108.940377315
978,1643688.3929847595
979,1652459.07538187
980,1654520.7026028659
981,1666820.3158318223
982,1663387.851100256
983,1666683.1531633358
984,1676994.90378224
985,1678537.8775247524
986,1670309.2709364449
987,1671361.0570912606
988,1667148.2599411504
989,1673928.3035189135
990,1682735.8055984084
991,1677692.2743481905
992,1657164.5357237414
993,1637021.255576032
994,1622350.2083469003
995,1622308.567264276
996,1617937.1874502632
997,1613119.577538404
998,1626946.3965823392
999,1632814.4947888004
1000,1643718.7782279628
1001,1648081.2745383717
1002,1656759.8630074519
1003,1661896.8328506127
1004,1654314.9736492084
1005,1662526.5796580785
1006,1654037.8013957003
1007,1650051.2554997697
1008,1642947.485187145
1009,1650990.3580759515
1010,1643290.0520509088
1011,1640124.3232061272
1012,1637673.929117886
1013,1628763.2604970722
1014,1629606.1473379533
1015,1657380.3688743203
1016,1658908.8672764848
1017,1645218.5448203054
1018,1647117.851474676
1019,1648330.466788314
1020,1638955.4087872482
1021,1638353.4712490956
1022,1617855.3490995467
1023,1604523.8886523552
1024,1601863.6979906803
1025,1610013.256001447
1026,1612531.4397655965
1027,1623002.8320573538
1028,1615343.1797699488
1029,1604612.8742074375
1030,1603301.5459346245
1031,1617157.129035954
1032,1626877.5220771008
1033,1643506.27855125
1034,1652195.4163769002
1035,1649549.4085305857
1036,1664301.0405420319
1037,1675083.1407288853
1038,1665366.5020432412
1039,1659352.411368946
1040,1665670.4115876593
1041,1670037.217694721
1042,1667216.52748794
1043,1663817.1571828949
1044,1671566.2067999272
1045,1685144.339352339
1046,1675185.497117603
1047,1699531.3463011412
1048,1702456.900205499
1049,1699481.8434406784
1050,1692139.793371373
1051,1690438.5746393364
1052,1696187.729901237
1053,1692052.8086337843
1054,1678381.595618721
1055,1660525.6501835354
1056,1669558.5916003215
1057,1690888.1013255704
1058,1703324.4219855831
1059,1720641.0362587646
1060,1736092.567834063
1061,1724761.084045501
1062,1735876.3498873904
1063,1739876.2575681556
1064,1730251.721884634
1065,1737605.9046688294
1066,1747667.1885897857
1067,1755708.264287462
1068,1756780.45645493
1069,1758964.211970163
1070,1752161.0848849174
1071,1721816.556522674
1072,1708861.6012019734
1073,1717854.8736059847
1074,1713271.1531318552
1075,1683024.467190517
1076,1673420.1306589139
1077,1676789.5497873053
1078,1688250.330563105
1079,1676387.4424771653
1080,1690602.2377868367
1081,1697834.8863886858
1082,1692531.029586001
1083,1704196.734537184
1084,1710990.9004952775
1085,1741579.555508715
1086,1743808.049770999
1087,1735861.2643029634
1088,1723784.6423652319
1089,1715086.1062475275
1090,1695766.5162371558
1091,1688451.731208854
1092,1680275.6647906553
1093,1690337.2389186698
1094,1684015.3290567629
1095,1696807.1724800784
1096,1702941.3771453374
1097,1699876.2623252368
1098,1698749.4404461377
1099,1694395.626016504
1100,1705569.759427984
1101,1705187.9096366526
1102,1715463.8988167422
1103,1723449.2636891434
1104,1725574.8761757638
1105,1735461.6522627731
1106,1736291.2443175253
1107,1738919.1502243378
1108,1748338.406333944
1109,1751110.4308334654
1110,1748578.804546981
1111,1748269.633694781
1112,1759284.399340362
1113,1767746.1881524727
1114,1760736.4125353405
1115,1763250.9858740096
1116,1764315.6353608393
1117,1754881.3750346603
1118,1758609.717901356
1119,1759521.3636750034
1120,1755054.511981691
1121,1760673.7627286355
1122,1769111.3176266328
1123,1777250.7069891894
1124,1776404.0205755557
1125,1773666.497474053
1126,1772096.7983857763
1127,1776673.136497256
1128,1780361.57225458
1129,1789645.1091653674
1130,1795230.4865381385
1131,1797416.7631593023
1132,1808405.481299248
1133,1812704.9508816686
1134,1805212.5421055148
1135,1804115.3369215399
1136,1792794.6863407465
1137,1805001.4378677653
1138,1823976.721488635
1139,1827559.6905922513
1140,1848745.1540986975
1141,1871810.591271269
1142,1858791.861374854
1143,1859354.3822162128
1144,1870963.345800987
1145,1876856.3516990892
1146,1871439.8309094447
1147,1861087.2638210827
1148,1860055.7990357082
1149,1857848.5430121508
1150,1833033.8239374943
1151,1809416.2503812208
1152,1797701.9501863657
1153,1800946.0645559223
1154,1791267.2830130702
1155,1780577.143039553
1156,1777900.849616642
1157,1772214.4885045092
1158,1787035.4303873503
1159,1785257.5945907256
1160,1800213.080925663
1161,1807619.0255380124
1162,1817681.7789254542
1163,1829085.9506521737
1164,1840666.6524804526
1165,1843491.7080795034
1166,1846994.357105596
1167,1851131.8025767528
1168,1857194.7278244079
1169,1858740.4459804362
1170,1867020.2929425596
1171,1869346.6496051226
1172,1875280.9639204189
1173,1874161.3817743587
1174,1867087.464979211
1175,1866866.0516490072
1176,1872012.122793949
1177,1884588.1912919625
1178,1887280.1018681799
1179,1886034.6879266428
1180,1889512.9220139761
1181,1894059.6518393098
1182,1892119.40557851
1183,1895140.98937404
1184,1905150.5897975503
1185,1916290.7789119284
1186,1922332.1021208991
1187,1914845.865325291
1188,1900298.909918536
1189,1909982.746390721
1190,1895055.1678653467
