,0
0,5263.6806000499055
1,-8200.039832700742
2,477.6283030421473
3,4245.42969862977
4,-6548.906174741918
5,-346.5743545074947
6,-4372.5149919986725
7,4395.219141389709
8,2646.5449364662636
9,3294.7914880611934
10,3457.022405640688
11,7739.372798330383
12,13744.474338794127
13,13133.927839675685
14,1630.9995718877763
15,740.5773842087947
16,-331.5609588443767
17,-966.2772030811757
18,-7396.124233778333
19,646.1453545023687
20,1423.326570493402
21,4669.3581096606795
22,3020.6743474015966
23,-314.6224224581383
24,-14601.937589705689
25,1238.601859449409
26,-1605.9537353457417
27,-3751.7641825843602
28,-9052.678416921757
29,-12086.155287285801
30,-2477.785248966189
31,9015.993126747431
32,19092.921295847744
33,3322.9373447983526
34,5974.597597659798
35,13892.563369059237
36,3363.634699004935
37,-4089.732627669582
38,-3538.166348794708
39,2973.152663038112
40,16788.38507643598
41,2785.91115626134
42,-5969.690660855733
43,6875.856857127976
44,8212.607972833794
45,-1679.1321327646729
46,-13450.220520928968
47,8247.006623625988
48,11905.502071598079
49,2134.9276198742446
50,6484.5987174334
51,6878.4527573303785
52,8313.129458557582
53,815.2497575045563
54,15471.703232304659
55,-5274.1242644512095
56,2277.190633032471
57,-3105.3270166860893
58,1615.7669121136423
59,-8505.261083547026
60,2968.3237903751433
61,5555.441675766604
