,0
0,1355534.8210634599
1,1367188.6521931447
2,1363471.3893320065
3,1375659.481276192
4,1372976.2053582352
5,1367545.7501463324
6,1375386.4798559712
7,1373466.683665246
8,1379608.6654216684
9,1357967.641957899
10,1339961.1058185927
11,1335498.0392836141
12,1332796.0627517356
13,1331535.1327439044
14,1340136.933702035
15,1353173.2772831973
16,1364772.0199297771
17,1360441.0130187818
18,1348399.380846079
19,1337717.6338697672
20,1342376.5978737564
21,1335401.4642630415
22,1357117.514420434
23,1366609.0074343493
24,1365208.157714099
25,1356626.1679078946
26,1365532.985197625
27,1373229.7974073226
28,1384782.778616452
29,1392071.6369126732
30,1403087.0234028653
31,1404326.041815289
32,1391626.5562755968
33,1405711.4191864037
34,1408999.4913659764
35,1411690.776445453
36,1407394.3718766007
37,1415635.1173711116
38,1418549.8380144723
39,1440114.0041044205
40,1439253.2004551245
41,1437066.2026994328
42,1434296.931661002
43,1435528.9358230268
44,1434353.9317678956
45,1433368.694820611
46,1432166.9193436024
47,1432002.3510867395
48,1426797.4939186228
49,1432958.4374074072
50,1436457.3001263805
51,1430940.1594976129
52,1421826.0229742383
53,1407140.5043178366
54,1389915.631685238
55,1389755.777172694
56,1384920.9307089576
57,1366346.7855367458
58,1376592.3960880297
59,1377470.437860623
60,1383905.0578148572
61,1381493.0007813491
62,1378876.7031554207
