,0
0,-908.0920908488333
1,19993.63478565775
2,18909.273944116198
3,23386.265589090995
4,11400.223363277502
5,-7064.491341881454
6,-3705.3246128815226
7,-14939.990450614132
8,5152.609475478064
9,-10820.599374715239
10,3516.331256558653
11,-5565.293051819783
12,6895.07155605359
13,3280.404976069927
14,8426.755304874387
15,-13219.019842650276
16,-15002.24940248765
17,-12267.791187312454
18,-42515.53570086276
19,-58559.5919552031
20,9036.194964140188
21,-8103.648750422988
22,38237.52478120569
23,5898.198383062612
24,-23907.030288909562
25,8882.237674963195
26,-19405.551344899926
27,-25300.4093455635
28,23133.157173109706
29,24581.497768460307
30,-6147.514385482296
31,9187.814358158037
32,-10082.902428862639
33,-35696.928677872755
34,-6236.641970703378
35,-2992.894465561025
36,-12645.102880002465
37,43552.78525506146
38,14709.26625848515
39,-21314.050711618736
40,10224.171897024848
41,31913.43252215907
42,7757.551533967722
43,-3642.0039336974733
44,-15983.930896919686
45,10877.706141889095
46,21706.370834498666
47,-5667.279437488876
48,-9733.405201003421
49,-5856.7835490247235
50,-6796.437630774919
51,15067.85503635928
52,-5393.749482679181
53,-20805.048228003085
54,-4965.632861734834
55,-11871.975582770538
56,-5929.636433272157
57,-7158.88951524673
58,2103.040939178318
59,882.9965063421987
60,-36324.73104284122
61,-13510.8271712868
