,0
0,12844.128308136482
1,-17404.386171262246
2,12833.369262909051
3,2531.8249726220965
4,40999.99086833
5,-13967.13249801984
6,41802.91399782058
7,-5223.452151359525
8,17471.110125186853
9,-3399.078692276031
10,2251.3241155818105
11,9427.896813494153
12,-10572.368479057215
13,7122.480972495396
14,16017.165443439502
15,34070.35113238823
16,6782.326234940905
17,2766.3157204939052
18,109.17862315755337
19,16080.5652422891
20,7479.753414274193
21,-9177.828087490983
22,-6089.879278318025
23,20421.557737908326
24,1253.4335386245511
25,-387.2608686373569
26,9676.545371611137
27,-3897.35695532104
28,-10406.670900451485
29,32629.166231802665
30,18045.03271607682
31,5877.630274997093
32,-11417.54349419754
33,-3584.2342774639837
34,636.8148877727799
35,20332.956440332346
36,11010.336681686342
37,1590.5061231828295
38,-666.372010470368
39,-10105.97286216449
40,-42146.661443156656
41,17919.51586702047
42,-1120.6737938146107
43,18639.560233991593
44,-2885.5041392035782
45,-4421.948514158372
46,5389.3017995478585
47,13587.773300086614
48,22480.02337388834
49,33965.83789720712
50,-1062.024806754198
51,2639.2842588089406
52,11036.454156339169
53,18966.448657308705
54,4544.605112984311
55,1169.6860139495693
56,10093.409411832225
57,12400.643238052726
58,-13697.915887224954
59,-6104.4281209893525
60,26465.878957137465
61,-15159.144301057793
