,0,0,0
701,1367876.641,1615312.427,1398072.153
702,1372020.013,1624763.557,1407354.997
703,1390367.089,1645785.183,1419372.076
704,1388611.753,1652720.977,1416777.775
705,1376583.51,1645867.661,1411514.052
706,1362137.057,1622030.241,1392052.599
707,1349720.507,1610170.051,1384885.147
708,1340754.461,1594661.378,1374464.052
709,1340160.841,1596665.248,1376432.908
710,1322088.422,1595821.681,1374815.573
711,1315513.632,1587934.639,1369223.33
712,1308932.01,1584773.899,1369863.096
713,1301884.999,1584820.575,1370925.421
714,1316520.479,1585108.662,1374061.766
715,1304154.532,1575069.062,1363317.058
716,1317414.877,1586833.047,1371867.275
717,1302985.462,1553988.512,1343975.915
718,1279298.835,1534710.325,1328236.625
719,1266951.562,1529368.024,1320076.537
720,1264946.123,1528238.803,1313276.643
721,1258629.55,1507896.947,1289816.112
722,1272836.198,1499232.414,1288154.314
723,1262253.932,1480342.963,1276242.905
724,1266926.108,1470847.846,1269153.06
725,1308071.202,1513382.635,1294394.868
726,1312564.776,1525185.442,1300031.784
727,1338723.661,1531223.401,1307717.166
728,1356502.181,1546623.92,1323062.138
729,1367673.5,1556289.246,1325240.813
730,1368648.733,1555792.74,1325218.925
731,1361926.283,1550297.358,1318632.456
732,1383273.583,1570176.02,1335300.52
733,1375519.616,1567386.562,1334276.538
734,1382022.503,1575472.829,1337839.461
735,1371660.642,1560850.344,1329363.439
736,1363651.197,1548330.703,1327758.927
737,1366597.445,1540698.575,1325146.399
738,1368878.823,1539275.493,1322568.736
739,1368217.749,1532884.145,1323205.925
740,1392674.184,1554275.734,1341823.121
741,1404223.122,1551892.225,1346220.462
742,1397048.929,1538325.489,1336101.095
743,1388089.081,1511663.774,1318405.925
744,1392604.022,1513836.306,1319855.754
745,1413778.036,1539942.175,1339208.792
746,1421152.64,1544071.69,1343450.79
747,1408822.232,1535915.865,1337656.322
748,1405993.046,1524868.718,1327605.735
749,1411425.494,1525024.332,1325244.692
750,1403790.532,1518605.783,1321397.174
751,1388311.445,1507944.368,1312540.214
752,1385039.637,1507539.288,1310298.438
753,1389886.073,1512882.732,1308877.43
754,1433271.117,1568727.585,1349272.92
755,1437334.412,1571764.459,1342563.429
756,1433944.82,1558342.118,1333723.606
757,1423433.953,1550852.699,1324081.445
758,1428108.835,1558205.448,1326136.307
759,1435663.623,1563979.674,1330084.236
760,1440938.883,1569510.995,1338374.561
761,1445240.976,1570104.459,1340814.612
762,1449036.101,1558974.471,1342788.596
763,1442807.481,1546117.867,1337953.398
764,1443380.935,1555008.709,1343508.688
765,1448496.821,1566868.073,1353412.487
766,1436060.943,1548828.432,1343542.5
767,1430808.058,1554831.369,1349581.2
768,1436448.948,1564785.162,1357651.963
769,1432463.222,1536087.295,1350624.456
770,1439874.432,1522017.806,1343410.81
771,1451862.231,1523715.353,1347524.543
772,1440896.297,1536094.076,1354783.083
773,1439474.121,1544749.689,1359518.069
774,1435166.225,1539692.246,1351325.519
775,1442291.744,1542530.31,1353987.599
776,1436458.46,1530262.514,1349481.148
777,1437197.444,1532818.297,1356616.929
778,1439444.434,1540780.455,1358200.735
779,1436837.598,1533584.501,1351972.459
780,1441024.724,1540330.818,1359870.702
781,1445766.21,1548966.704,1365268.529
782,1445920.692,1547912.913,1364539.075
783,1441046.089,1539915.113,1361666.623
784,1441113.654,1537828.53,1358611.588
785,1448926.227,1544986.31,1365140.166
786,1453115.639,1545799.931,1358099.635
787,1448601.984,1542608.612,1360552.291
788,1425072.978,1525141.55,1341327.074
789,1425192.335,1530071.543,1339581.39
790,1417186.926,1525898.106,1334240.814
791,1401469.544,1515464.548,1322281.232
792,1407479.798,1527366.668,1332268.46
793,1422214.302,1534804.093,1340156.062
794,1440387.918,1517956.747,1329237.804
795,1459172.852,1516324.549,1330086.904
796,1472167.914,1539329.755,1348054.972
797,1486726.026,1539225.095,1349712.264
798,1490183.132,1541619.037,1356297.68
799,1488467,1545009.423,1357384.571
800,1492742.704,1542137.168,1354178.38
801,1472940.149,1538057.653,1353363.147
802,1467182.119,1533130.216,1351490.078
803,1470823.806,1539153.487,1354704.492
804,1465252.735,1543465.978,1357479.809
805,1462280.585,1549394.373,1363009.594
806,1451226.558,1556036.749,1366881.948
807,1456613.245,1562885.19,1372585.359
808,1441997.818,1560657.436,1365084.912
809,1469759.348,1565750.431,1367072.317
810,1471480.963,1577006.15,1369650.933
811,1467138.034,1585664.88,1376209.821
812,1465552.839,1582451.401,1378694.182
813,1475237.016,1586500.81,1384842.686
814,1473302.038,1576863.769,1387329.185
815,1472840.768,1582907.476,1414802.228
816,1461246.979,1581836.604,1413307.4
817,1443633.769,1577402.917,1407761.549
818,1418185.367,1564925.52,1398554.029
819,1430370.502,1566762.894,1399240.388
820,1436837.74,1579878.994,1415489.308
821,1458780.388,1606088.939,1438998.275
822,1468966.423,1614248.701,1440069.01
823,1469726.191,1615416.633,1442708.182
824,1465474.354,1604689.904,1435552.268
825,1462715.711,1607618.571,1437308.453
826,1455057.618,1593555.164,1430566.85
827,1438615.944,1581392.398,1410057.739
828,1422265.384,1593406.644,1425767.101
829,1430915.5,1608657.314,1436733.671
830,1447109.215,1614311.212,1439480.762
831,1441095.397,1623125.989,1445181.169
832,1439054.719,1629612.149,1451398.092
833,1433354.53,1607832.042,1437044.445
834,1448718.409,1641373.798,1464180.919
835,1454417.365,1640007.284,1462518.842
836,1457286.066,1633475.088,1460656.605
837,1457975.861,1647717.613,1460068.553
838,1474024.942,1664546.56,1468688.061
839,1476372.011,1666764.708,1471763.701
840,1472265.577,1670301.682,1475568.59
841,1470333.738,1660340.566,1471396.866
842,1479665.34,1653630.246,1469845.066
843,1490501.199,1648033.597,1469375.753
844,1503085.737,1659867.843,1478624.747
845,1512046.946,1668059.442,1483116.329
846,1508809.262,1660951.202,1481028.305
847,1563036.177,1659389.736,1494102.458
848,1565165.8,1668186.105,1504818.434
849,1573790.435,1669065.678,1505354.679
850,1566241.64,1663899.108,1503695.318
851,1568392.107,1687453.792,1514563.032
852,1531640.613,1663602.01,1498526.815
853,1507007.029,1660401.297,1493501.42
854,1518786.551,1680913.824,1515673.247
855,1497995.221,1659655.687,1504666.512
856,1515282.834,1663890.23,1512672.711
857,1511168.845,1654607.177,1504945.499
858,1488477.917,1643890.657,1496960.017
859,1465899.919,1654266.39,1504003.927
860,1455926.972,1641808.995,1493120.025
861,1446613.422,1638942.03,1488207.979
862,1470235.591,1659520.822,1507018.471
863,1476557.15,1667408.022,1515354.898
864,1450552.459,1653955.595,1506552.797
865,1450830.407,1661246.711,1514309.327
866,1442578.567,1658335.161,1509262.544
867,1458252.139,1664167.415,1514502.021
868,1461959.708,1671144.385,1524573.736
869,1469183.59,1675467.002,1531194.239
870,1465166.873,1671876.397,1531176.688
871,1439961.246,1638735.633,1497889.417
872,1437461.715,1626305.832,1487402.695
873,1413576.73,1594613.211,1468621.896
874,1425664.26,1601646.489,1474764.034
875,1433375.608,1609917.491,1481528.163
876,1451060.264,1621567.488,1496395.539
877,1440567.997,1617377.234,1493114.148
878,1448766.922,1623345.92,1495922.946
879,1442062.071,1616226.537,1482585.342
880,1446890.677,1616124.957,1481188.328
881,1457254.592,1628749.37,1488929.669
882,1463483.226,1637140.903,1500637.819
883,1464999.431,1640121.762,1510194.012
884,1482518.458,1645510.079,1517048.323
885,1514672.413,1667400.334,1536830.718
886,1527023.991,1669661.532,1538782.302
887,1526460.944,1678222.304,1543611.287
888,1523582.198,1681324.848,1544813.098
889,1530203.721,1679993.852,1541755.396
890,1534107.123,1676130.499,1548474.137
891,1531660.874,1635622.169,1509989.571
892,1532772.329,1642693.32,1518518.738
893,1536301.05,1644118.412,1521199.229
894,1544564.405,1656288.539,1531343.521
895,1535590.527,1646656.075,1514604.472
896,1535123.802,1649635.54,1516422.089
897,1544292.166,1666179.489,1529043.063
898,1570272.324,1686611.898,1546280.831
899,1566442.44,1663220.412,1540210.233
900,1582013.436,1651354.747,1536938.917
901,1595298.393,1659498.187,1534224.416
902,1609238.549,1669490.353,1541965.294
903,1604617.594,1666294.666,1539174.665
904,1596235.274,1664057.706,1540309.468
905,1601163.336,1667529.535,1547471.237
906,1596415.363,1663926.475,1544222.912
907,1601173.64,1667355.955,1544667.32
908,1606549.941,1683242.052,1553190.481
909,1604428.783,1699160.223,1560901.864
910,1556385.211,1672829.689,1530061.051
911,1557256.418,1667915.938,1525799.655
912,1560502.127,1671403.719,1527855.879
913,1558986.467,1674231.264,1532129.529
914,1556035.808,1672466.55,1526940.027
915,1551468.436,1674617.074,1529989.189
916,1545511.389,1699218.489,1557158.211
917,1545898.323,1696905.214,1555998.078
918,1522243.278,1671285.468,1534235.256
919,1521631.338,1668748.012,1530956.969
920,1529124.473,1674933.179,1534458.678
921,1592776.642,1669128.383,1531818.437
922,1612893.693,1656923.718,1515647.224
923,1609159.813,1660532.059,1519485.024
924,1608766.185,1657819.752,1522221.251
925,1604106.423,1656144.477,1520997.845
926,1614441.586,1668195.453,1530892.831
927,1632727.676,1678612.403,1540164.841
928,1631584.047,1667453.235,1541548.054
929,1635981.456,1667871.023,1541413.519
930,1627460.623,1667256.676,1540894.275
931,1630611.853,1667803.838,1546945.65
932,1633236.629,1667675.22,1545034.988
933,1657011.253,1683761.04,1546807.291
934,1690767.441,1698966.891,1548519.088
935,1688177.354,1697677.831,1541446.478
936,1681208.674,1707565.862,1541260.061
937,1674169.132,1700098.643,1541593.069
938,1677583.34,1690846.622,1539584.69
939,1684130.102,1690594.575,1538026.541
940,1679008.542,1696483.408,1537924.182
941,1656888.842,1687752.715,1529872.045
942,1671027.806,1699245.973,1542418.582
943,1671326.213,1707296.692,1547050.609
944,1669199.468,1705112.196,1548288.849
945,1667011.681,1700635.623,1546437.791
946,1664834.368,1698167.776,1542264.964
947,1641903.19,1682599.088,1529412.621
948,1613207.856,1672429.381,1522804.022
949,1646156.459,1695639.383,1543865.963
950,1660901.096,1707988.332,1557509.361
951,1655105.062,1720445.276,1566649.216
952,1667199.272,1737282.405,1580372.663
953,1679292.195,1748755.122,1588425.75
954,1687304.087,1764466.56,1581327.392
955,1713190.362,1781376.58,1580594.521
956,1742399.396,1798562.347,1584417.751
957,1724781.079,1800199.918,1587571.449
958,1711794.129,1794534.146,1576266.185
959,1718664.178,1800267.079,1573602.298
960,1724575.951,1821574.894,1596669.825
961,1713402.355,1818180.466,1590746.132
962,1721893.394,1829874.301,1600873.929
963,1721351.494,1824950.583,1603312.843
964,1711716.358,1814392.351,1599507.735
965,1723738.289,1817186.722,1599612.408
966,1737294.693,1827208.877,1609542.215
967,1748699.618,1831655.031,1614760.036
968,1753162.159,1843798.618,1635922.774
969,1757184.143,1840348.702,1637636.808
970,1746571.355,1835736.143,1633210.336
971,1761586.532,1843378.788,1640409.064
972,1779211.835,1845858.438,1641533.431
973,1789531.761,1851925.842,1647521.709
974,1758031.517,1873187.046,1652207.459
975,1766622.744,1874373.073,1654252.89
976,1759178.769,1866331.607,1648990.087
977,1717308.3,1852666.987,1639108.94
978,1718323.8,1853637.506,1643688.393
979,1719258.529,1859732.895,1652459.075
980,1731241.814,1865148.802,1654520.703
981,1715269.118,1879207.518,1666820.316
982,1709224.334,1877523.762,1663387.851
983,1709417.336,1885491.721,1666683.153
984,1707466.871,1900561.069,1676994.904
985,1706577.503,1907498.512,1678537.878
986,1698644.06,1897826.056,1670309.271
987,1704894.585,1898894.09,1671361.057
988,1713918.889,1899222.9,1667148.26
989,1729888.395,1900517.504,1673928.304
990,1730966.074,1907926.013,1682735.806
991,1734583.448,1899061.6,1677692.274
992,1698466.556,1886366.815,1657164.536
993,1666813.185,1867912.865,1637021.256
994,1665572.966,1854841.509,1622350.208
995,1661993.708,1859252.747,1622308.567
996,1677391.49,1852797.175,1617937.187
997,1687583.506,1842934.284,1613119.578
998,1705290.242,1860745.371,1626946.397
999,1707655.67,1860573.655,1632814.495
1000,1724662.473,1872951.607,1643718.778
1001,1734624.429,1877596.977,1648081.275
1002,1741189.958,1884030.239,1656759.863
1003,1742180.453,1887513.316,1661896.833
1004,1741813.16,1876263.867,1654314.974
1005,1753636.408,1884231.54,1662526.58
1006,1741848.378,1874172.46,1654037.801
1007,1739737.734,1867583.685,1650051.255
1008,1735071.65,1859671.982,1642947.485
1009,1740011.875,1863202.808,1650990.358
1010,1753472.333,1856726.667,1643290.052
1011,1754967.792,1855690.67,1640124.323
1012,1753010.316,1849583.716,1637673.929
1013,1757607.939,1843907.169,1628763.26
1014,1756348.203,1848038.559,1629606.147
1015,1795485.318,1881886.278,1657380.369
1016,1802800.364,1887736.276,1658908.867
1017,1796042.624,1879102.167,1645218.545
1018,1809907.789,1884620.65,1647117.851
1019,1820939.248,1886943.951,1648330.467
1020,1794322.634,1876658.395,1638955.409
1021,1775418.287,1871002.141,1638353.471
1022,1750015.955,1845829.573,1617855.349
1023,1745614.765,1817606.633,1604523.889
1024,1739582.943,1809886.76,1601863.698
1025,1766502.444,1820326.901,1610013.256
1026,1769086.816,1818546.974,1612531.44
1027,1760614.737,1839066.886,1623002.832
1028,1765488.53,1838853.62,1615343.18
1029,1773204.578,1827088.865,1604612.874
1030,1795871.584,1823924.182,1603301.546
1031,1808104.765,1843392.88,1617157.129
1032,1807778.854,1860143.436,1626877.522
1033,1821563.216,1884304.066,1643506.279
1034,1825646.182,1895001.904,1652195.416
1035,1823070.706,1895447.138,1649549.409
1036,1844435.842,1905337.111,1664301.041
1037,1849617.704,1914195.736,1675083.141
1038,1846842.044,1898775.643,1665366.502
1039,1831473.919,1886711.019,1659352.411
1040,1850142.454,1891967.365,1665670.412
1041,1841377.09,1891286.324,1670037.218
1042,1846983.793,1889056.695,1667216.527
1043,1845309.658,1885144.429,1663817.157
1044,1862904.011,1892575.31,1671566.207
1045,1854204.144,1904115.57,1685144.339
1046,1805323.452,1890099.532,1675185.497
1047,1843186.381,1918465.448,1699531.346
1048,1853909.724,1923893.047,1702456.9
1049,1850943.459,1921111.106,1699481.843
1050,1830471.797,1911787.684,1692139.793
1051,1812448.815,1912316.758,1690438.575
1052,1823746.005,1918954.173,1696187.73
1053,1815258.503,1914980.671,1692052.809
1054,1805918.082,1892137.189,1678381.596
1055,1771876.893,1871543.631,1660525.65
1056,1777873.646,1883972.49,1669558.592
1057,1786213.432,1906086.094,1690888.101
1058,1790441.795,1911231.6,1703324.422
1059,1787138.333,1920037.191,1720641.036
1060,1778618.607,1930393.257,1736092.568
1061,1751516.418,1923069.688,1724761.084
1062,1760000.566,1933074.725,1735876.35
1063,1762640.455,1934845.328,1739876.258
1064,1743850.069,1924052.681,1730251.722
1065,1757519.58,1926555.443,1737605.905
1066,1766054.042,1934634.142,1747667.189
1067,1791873.345,1941616.699,1755708.264
1068,1800254.11,1946431.127,1756780.456
1069,1784551.923,1945969.993,1758964.212
1070,1758418.848,1934167.615,1752161.085
1071,1725192.054,1889984.572,1721816.557
1072,1723824.337,1874439.541,1708861.601
1073,1753216.833,1881484.012,1717854.874
1074,1744376.157,1879628.294,1713271.153
1075,1703140.54,1841171.161,1683024.467
1076,1703618.817,1832016.666,1673420.131
1077,1707770.431,1834971.538,1676789.55
1078,1728479.365,1852314.49,1688250.331
1079,1741737.572,1860056.041,1676387.442
1080,1754735.731,1876206.63,1690602.238
1081,1770783.974,1887612.877,1697834.886
1082,1758557.299,1881128.259,1692531.03
1083,1757260.219,1904048.067,1704196.735
1084,1733972.373,1910678.827,1710990.9
1085,1715404.366,1961042.455,1741579.556
1086,1707744.082,1968900.533,1743808.05
1087,1718945.255,1961183.411,1735861.264
1088,1739113.399,1948978.24,1723784.642
1089,1731062.379,1936988.515,1715086.106
1090,1729546.835,1915048.185,1695766.516
1091,1722897.677,1905502.653,1688451.731
1092,1686437.876,1884933.957,1680275.665
1093,1696633.131,1891437.411,1690337.239
1094,1683997.79,1880503.775,1684015.329
1095,1720556.931,1896879.292,1696807.172
1096,1732404.077,1903973.594,1702941.377
1097,1717506.999,1901919.663,1699876.262
1098,1727497.368,1893135.419,1698749.44
1099,1724924.762,1894391.063,1694395.626
1100,1750000.965,1911447.507,1705569.759
1101,1755529.135,1909705.356,1705187.91
1102,1737624.399,1919500.141,1715463.899
1103,1751514.313,1926294.775,1723449.264
1104,1765161.537,1927136.046,1725574.876
1105,1789100.18,1943186.848,1735461.652
1106,1792127.066,1946752.043,1736291.244
1107,1795160.155,1951889.581,1738919.15
1108,1795722.87,1961103.783,1748338.406
1109,1772787.912,1958134.806,1751110.431
1110,1763632.699,1956226.297,1748578.805
1111,1756399.596,1957809.55,1748269.634
1112,1763874.516,1970282.92,1759284.399
1113,1778362.451,1978839.036,1767746.188
1114,1772718.401,1971025.741,1760736.413
1115,1787551.686,1980334.876,1763250.986
1116,1794380.46,1979882.941,1764315.635
1117,1788097.938,1968501.386,1754881.375
1118,1785176.159,1966428.291,1758609.718
1119,1788066.534,1970778.788,1759521.364
1120,1817269.091,1970189.977,1755054.512
1121,1834492.294,1970451.418,1760673.763
1122,1844371.326,1973526.753,1769111.318
1123,1840820.784,1978267.702,1777250.707
1124,1836102.753,1971082.682,1776404.021
1125,1834712.524,1963825.347,1773666.497
1126,1827783.013,1961350.505,1772096.798
1127,1835368.708,1965750.711,1776673.136
1128,1841622.514,1974047.002,1780361.572
1129,1855198.746,1988468.65,1789645.109
1130,1873848.997,1999325.454,1795230.487
1131,1880243.281,2005612.068,1797416.763
1132,1878383.665,2014152.271,1808405.481
1133,1876357.744,2026279.269,1812704.951
1134,1847394.121,2019651.512,1805212.542
1135,1838524.475,2013986.821,1804115.337
1136,1824279.052,1999064.646,1792794.686
1137,1831795.586,2012073.496,1805001.438
1138,1842609.022,2032174.079,1823976.721
1139,1836387.754,2036662.5,1827559.691
1140,1842507.011,2055813.752,1848745.154
1141,1827639.155,2065493.611,1871810.591
1142,1827566.83,2050765.41,1858791.861
1143,1822507.541,2053048.004,1859354.382
1144,1835336.605,2059408.376,1870963.346
1145,1833561.727,2073449.839,1876856.352
1146,1846646.856,2070475.346,1871439.831
1147,1849834.206,2060737.794,1861087.264
1148,1850316.777,2059168.079,1860055.799
1149,1853314.514,2061423.718,1857848.543
1150,1859264.794,2033488.97,1833033.824
1151,1834364.492,2009679.005,1809416.25
1152,1808248.726,1996493.637,1797701.95
1153,1816018.607,1997360.442,1800946.065
1154,1813479.937,1983507.027,1791267.283
1155,1805956.428,1971820.329,1780577.143
1156,1800822.251,1973598.902,1777900.85
1157,1796389.202,1966287.377,1772214.489
1158,1819046.344,1984495.857,1787035.43
1159,1801907.74,1985139.287,1785257.595
1160,1799473.462,1997595.093,1800213.081
1161,1797662.612,2010258.772,1807619.026
1162,1800223.363,2022052.71,1817681.779
1163,1817584.928,2037398.552,1829085.951
1164,1831845.621,2050574.053,1840666.652
1165,1836382.776,2055045.092,1843491.708
1166,1844880.218,2054341.511,1846994.357
1167,1894118.522,2059862.319,1851131.803
1168,1895243.185,2068430.512,1857194.728
1169,1895098.786,2067808.361,1858740.446
1170,1909212.574,2076327.918,1867020.293
1171,1890135.393,2079502.926,1869346.65
1172,1896954.218,2082235.218,1875280.964
1173,1907395.066,2084159.936,1874161.382
1174,1904355.383,2067725.719,1867087.465
1175,1896682.536,2057724.35,1866866.052
1176,1898417.896,2062811.918,1872012.123
1177,1914172.934,2073107.473,1884588.191
1178,1910632.469,2075998.782,1887280.102
1179,1911782.057,2077747.649,1886034.688
1180,1925869.338,2089290.991,1889512.922
1181,1921745.88,2097317.306,1894059.652
1182,1896684.458,2101984.656,1892119.406
1183,1889162.311,2097262.298,1895140.989
1184,1896469.287,2113054.12,1905150.59
1185,1902174.134,2127059.359,1916290.779
1186,1909560.251,2129313.37,1922332.102
1187,1890952.681,2119222.725,1914845.865
1188,1882992.62,2107427.487,1900298.91
1189,1886476.244,2120247.157,1909982.746
1190,1869328.736,2096423.057,1895055.168
1191,1883537.519,2083468.861,1882212.805
1192,1888415.117,2080684.416,1881554.286
1193,1905683.44,2094359.893,1890265.587
1194,1890922.02,2069315.625,1871076.059
1195,1882451.573,2057439.49,1857986.075
1196,1910124.703,2064393.938,1867687.615
1197,1915610.572,2070854.228,1873249.697
1198,1893584.417,2053800.428,1854346.268
1199,1879562.053,2061206.97,1861681.834
1200,1899903.177,2080969.36,1873762.137
1201,1863409.193,2065198.266,1852908.713
1202,1816456.351,2040314.015,1826681.643
1203,1801939.643,2023709.284,1813101.544
1204,1770012.867,1973650.442,1769013.587
1205,1775795.891,1963784.682,1776948.198
1206,1821755.25,1984602.252,1801492.556
1207,1822276.408,1993444.322,1806940.005
1208,1861915.629,2041054.209,1846910.693
1209,1868633.728,2050357.418,1854936.453
1210,1893419.616,2074492.212,1872264.505
1211,1908805.889,2097777.391,1893351.092
1212,1914541.312,2099444.285,1896597.161
1213,1946780.506,2109187.067,1903131.6
1214,1954944.784,2126294.421,1922051.89
1215,1959193.897,2134560.93,1920727.626
1216,2008121.704,2159785.672,1946348.904
1217,2016495.743,2175433.387,1957915.403
1218,2013406.026,2177532.038,1962987.379
1219,2012858.241,2183933.171,1968790.643
1220,2013106.209,2187851.258,1978992.06
1221,2031105.174,2191265.173,1974464.748
1222,2026855.557,2197084.075,1977420.884
1223,2034069.839,2202278.356,1984779.215
1224,2031921.586,2214509.337,1989616.895
1225,2045339.798,2236043.383,2008024.554
1226,2050104.032,2241597.864,2015162.069
1227,2062023.327,2249397.448,2018031.272
1228,2063669.528,2250975.58,2027174.553
1229,2044808.736,2240980.779,2016618.465
1230,2018597.843,2246678.157,2015504.245
1231,2027288.729,2258131.201,2026467.414
1232,2018476.647,2254214.604,2019004.693
1233,2037755.908,2262420.794,2026156.465
1234,2048723.691,2272873.46,2036369.316
1235,2060380.616,2291724.833,2053864.063
1236,2050516.223,2267087.911,2044080.273
1237,2051411.03,2271537.43,2052499.26
1238,2054541.644,2279383.635,2058430.138
1239,2055792.211,2289640.376,2064884.718
1240,2054440.543,2292164.267,2067759.896
1241,2024286.298,2271226.936,2051849.137
1242,1978791.644,2249778.062,2035098.186
1243,1998506.322,2262356.367,2039435.406
1244,1999961.724,2268329.422,2044487.037
1245,1973539.26,2222540.205,2015300.991
1246,1965975.82,2202054.368,2000418.377
1247,1947027.16,2185813.342,1978283.805
1248,1957708.815,2179516.532,1974955.056
1249,2031394.978,2241627.777,2032628.266
1250,2049110.072,2259256.047,2054870.88
1251,2058663.371,2265000.659,2060715.309
1252,2067772.058,2262528.172,2065119.957
1253,2071046.639,2258548.482,2061981.01
1254,2073593.305,2263393.717,2061337.115
1255,2077299.035,2261108.331,2055064.806
1256,2064327.801,2245144.442,2045514.843
1257,2053318.83,2233971.266,2035957.468
1258,2034957.073,2220590.974,2025189.568
1259,2000956.931,2189869.741,1997337.927
1260,1988617.614,2186106.178,1993952.645
1261,1991141.27,2200752.129,2000724.347
1262,2029926.946,2256378.911,2053763.351
1263,2042627.237,2270538.996,2064931.019
1264,2037345.492,2263517.083,2058167.196
1265,2046904.716,2263152.228,2062364.236
1266,2010656.428,2233608.323,2032932.637
1267,1996958.338,2227339.134,2035765.119
1268,1978526.237,2212166.649,2029792.3
1269,2005194.439,2234373.884,2048175.919
1270,2025656.992,2250167.716,2061939.124
1271,2027811.841,2253454.209,2080577.048
1272,2052807.004,2276545.08,2102723.16
1273,2057463.116,2273935.749,2088733.916
1274,2020861.343,2214625.929,2027943.674
1275,2026039.663,2234556.981,2026229.505
1276,2013783.017,2216933.736,2004589.533
1277,2010948.546,2211592.242,1994220.029
1278,1987578.505,2199300.607,1979142.442
1279,2024179.454,2225969.129,2004761.276
1280,2040381.455,2242024.929,2017047.062
1281,2053868.956,2275098.209,2045126.155
1282,2061572.669,2279898.322,2049065.746
1283,2045723.091,2279265.277,2041890.404
1284,2065613.104,2313367.916,2067643.478
1285,2077128.221,2343174.014,2086097.547
1286,2139287.081,2377172.346,2117747.264
1287,2166483.12,2388949.186,2127220.126
1288,2169010.583,2398024.007,2130694.997
1289,2175874.27,2392097.172,2128417.892
1290,2176413.518,2389661.025,2125336.941
1291,2188314.995,2395290.449,2135142.078
1292,2195803.331,2415996.681,2158815.656
1293,2189263.926,2423513.048,2167479.017
1294,2188430.618,2407969.344,2155670.823
1295,2287741.447,2406616.138,2155628.675
1296,2283586.868,2407646.005,2153314.483
1297,2262793.322,2404874.741,2154055.388
1298,2260341.948,2402680.519,2149364.193
1299,2225712.339,2394875.978,2137551.48
1300,2221173.421,2385328.916,2141233.555
1301,2208776.599,2370448.194,2123060.614
1302,2204805.685,2362080.953,2118305.827
1303,2186264.386,2345169.002,2105050.776
1304,2167832.159,2326558.442,2092317.817
1305,2170201.034,2316694.687,2083626.522
1306,2167611.903,2317272.372,2080899.695
1307,2188829.986,2333255.983,2104812.103
1308,2206113.342,2347806.956,2110627.059
1309,2224060.195,2363979.383,2125501.138
1310,2242044,2374609.674,2140811.856
1311,2251204.675,2367639.07,2140791.21
1312,2248837.941,2394144.783,2156456.252
1313,2238059.66,2388801.047,2148738.382
1314,2205581.977,2360856.274,2124438.304
1315,2171123.942,2327420.56,2088082.317
1316,2183004.38,2333083.229,2097550.624
1317,2211121.879,2357375.03,2131165.645
1318,2216242.372,2355507.035,2118584.321
1319,2187049.175,2329957.672,2096164.899
1320,2193404.183,2332729.017,2094614.182
1321,2201634.854,2349272.719,2103838.169
1322,2234775.48,2369756.251,2124651.984
1323,2227649.965,2355238.845,2115551.017
1324,2221254.721,2358137.527,2118100.948
1325,2228555.661,2378504.508,2134691.764
1326,2238817.763,2391026.093,2148367.884
1327,2219541.654,2379246.714,2137737.763
1328,2233674.822,2388441.723,2145663.846
1329,2236986.754,2384832.154,2153928.16
1330,2210814.958,2361721.37,2129440.824
1331,2226426.41,2387269.419,2149345.225
1332,2248319.322,2397985.446,2158859.864
1333,2244291.916,2394732.879,2153083.56
1334,2258149.446,2415631.095,2162521.631
1335,2267932.459,2466336.573,2216893.332
1336,2275214.814,2483035.633,2224658.564
1337,2260478.329,2479453.413,2221042.407
1338,2311275.638,2460884.45,2209950.329
1339,2298380.168,2432416.402,2189301.89
1340,2315402.779,2437093.805,2189647.575
1341,2308524.13,2454794.431,2204465.919
1342,2320923.985,2427605.461,2183235.306
1343,2312895.811,2384403.536,2152585.912
1344,2313438.116,2380807.3,2151079.239
1345,2313129.006,2419100.675,2185931.139
1346,2307350.387,2419437.095,2185650.327
1347,2287204.525,2399896.185,2166368.976
1348,2299358.026,2409514.518,2180261.411
1349,2315652.027,2431166.453,2201469.007
1350,2329458.985,2442111.84,2213346.683
1351,2331622.936,2440104.253,2211236.221
1352,2330549.502,2444110.179,2214823.313
1353,2309512.252,2452131.521,2222392.726
1354,2350461.783,2451877.99,2217904.244
1355,2359555.406,2459944.176,2217320.771
1356,2339491.693,2440259.358,2197184.564
1357,2344447.949,2451355.819,2210385.435
1358,2338258.396,2463570.25,2221336.239
1359,2328738.523,2458694.7,2219314.391
1360,2335739.638,2461040.694,2220693.249
1361,2329486.895,2447201.866,2206254.262
1362,2334428.035,2452737.732,2209279.003
1363,2319976.719,2437119.266,2191080.033
1364,2310607.137,2419711.609,2173699.315
1365,2298165.552,2409180.332,2169499.919
1366,2282857.309,2395944.504,2158301.228
1367,2307812.022,2421418.14,2181167.565
1368,2327366.553,2434721.613,2196198.862
1369,2299310.259,2415492.07,2179117.192
1370,2286499.011,2388571.037,2158302.154
1371,2307299.076,2397137.499,2173098.56
1372,2337162.881,2399641.856,2176278.61
1373,2357985.46,2419271.288,2193777.595
1374,2359009.661,2415529.103,2191444.673
1375,2354870.447,2420443.141,2195859.067
1376,2343547.408,2414638.219,2191793.923
1377,2334937.226,2420156.025,2189739.434
1378,2330931.47,2411041.84,2183760.988
1379,2316798.363,2400353.307,2181780.944
1380,2273365.719,2370543.171,2153693.657
