,0
0,1000000.0
1,1000161.4720951719
2,1000205.3975723409
3,1000282.4617788071
4,1000235.4178849314
5,1000446.0692680132
6,999674.1237817309
7,999967.7063524891
8,1000682.1127431684
9,999878.4503241596
10,999602.5617215548
11,999368.981265834
12,997079.7980652405
13,993535.1388433292
14,992225.435846098
15,991306.769931337
16,991295.4440097157
17,992610.6314240802
18,992127.9103587451
19,991435.3341662725
20,993701.3007654296
21,994936.3694629922
22,990026.5547735889
23,985455.2690157748
24,985190.4502962532
25,987658.0694010512
26,988740.462544188
27,988715.7480071645
28,988344.7929530689
29,992299.3399388415
30,996155.7504334433
31,997200.5869284008
32,997117.7735109709
33,997843.524245196
34,995905.535219955
35,995834.6329799027
36,991840.8888293309
37,997800.65658979
38,999948.4142330623
39,1000884.9062762812
40,1000770.081909992
41,1002682.5122817768
42,1007336.5026286053
43,1009672.3972006447
44,1008537.3829969966
45,1012217.5759953259
46,1009164.988160028
47,1011040.8594786319
48,1009958.5703877755
49,1011396.5424552261
50,1015403.2252112348
51,1014724.6814900507
52,1016580.4210407101
53,1016679.0756372898
54,1022057.2405736313
55,1023926.0259189154
56,1028265.3359490468
57,1026143.8248117398
58,1024960.0166021329
59,1024725.8742928421
60,1025049.171121529
61,1030857.8160540235
62,1031007.7841435552
63,1031864.0040960829
64,1031602.5696776304
65,1028765.1885209563
66,1032845.2683630483
67,1036527.5929280171
68,1037545.5363583295
69,1046923.8191707465
70,1050009.5879669595
71,1040203.6856254025
72,1032331.9287924422
73,1039159.6731287889
74,1037867.1448561867
75,1026428.2788563991
76,1028484.9700122126
77,1026958.0156890615
78,1014596.1473332086
79,1012254.6674767073
80,1024048.7810171666
81,1015412.2618705041
82,1017914.2520137365
83,1010480.2825405933
84,1006186.5253936489
85,971989.1313646791
86,972670.5612439786
87,1004512.0151026817
88,1001285.7863225061
89,999213.4913972493
90,998368.5893927
91,975374.4871204769
92,970056.557330773
93,969729.1200607909
94,957689.5731111416
95,937166.516346778
96,930935.5820485803
97,946295.9956055526
98,923762.4162698744
99,936579.0041155994
100,942093.5948137532
101,940348.9018667816
102,934954.2183641747
103,939507.2026450003
104,947586.4702568902
105,923460.7360192868
106,913750.5260115411
107,909761.4677150224
108,915020.7441575469
109,921527.9941707966
110,918056.6943717413
111,923305.7493924103
112,924801.6504429305
113,935348.2803654259
114,937130.3629855269
115,942529.1769330967
116,948756.6751698734
117,946031.6755128456
118,937199.5179139532
119,933406.7294564598
120,937160.4718127052
121,938112.1178998887
122,916129.0724966039
123,911015.100113468
124,895999.3612844659
125,898455.7783086095
126,903005.7475774789
127,919610.0478677534
128,937922.6309572993
129,939026.9800682288
130,943740.0322576532
131,958515.5064344581
132,956069.8853012546
133,955263.9524424896
134,946083.9578077807
135,933970.6313864123
136,930313.8114648582
137,936771.3804073625
138,933389.5526705482
139,938122.6436764584
140,947380.3368956716
141,959797.9626920151
142,954993.2082374437
143,952824.7183903041
144,948489.6385270965
145,968515.7527964311
146,972084.3169134789
147,974298.4891243158
148,975366.7708078879
149,966666.1103443016
150,967966.0044799166
151,956844.3265729899
152,936280.8638276674
153,925304.3844298408
154,926522.9645599717
155,920460.6164088162
156,931485.1371103872
157,934313.2571112547
158,925550.7747544745
159,923934.6077071507
160,927692.8558906795
161,911478.9827112439
162,906315.381605596
163,907990.9599434019
164,904097.6986936821
165,908149.2952681286
166,904495.5807426824
167,925927.3736324535
168,938748.0026972219
169,953817.5503127361
170,950876.6043373233
171,955068.8860109035
172,969419.0681982865
173,972222.8012540888
174,986186.3459020912
175,985369.1922415025
176,984968.548877148
177,987627.1221228733
178,988741.2673343816
179,995760.6940451305
180,1001487.4355242547
181,993967.8561547056
182,979139.1237554941
183,985497.0725464276
184,982893.0964025031
185,975782.8990288761
186,970367.9099825472
187,969726.7781651597
188,970472.9691556781
189,972441.3805930379
190,983786.8183839013
191,985933.7033594837
192,987401.219967795
193,985983.9545122725
194,988667.4125023194
195,991049.1663440577
196,1000305.1528223878
197,984836.951274912
198,976979.7841025869
199,976370.0292807388
200,972708.04120551
201,975257.4569001116
202,972839.7712077518
203,975410.8144029435
204,981986.8815948956
205,974824.1399734699
206,978420.321171138
207,985203.9270554802
208,982431.2420057744
209,982508.6869241312
210,981091.462387932
211,983522.8876974215
212,1007561.3255133908
213,1024566.8768083277
214,1025801.591848531
215,1019338.6715697908
216,1017418.6809972121
217,1015613.955902664
218,1014970.0251932883
219,1020157.7330016099
220,1003024.1511682434
221,999459.6428929486
222,1011170.9051597653
223,1019460.1258777465
224,1012055.6648397389
225,1001090.8538904507
226,1006569.0537512547
227,1002162.9232848213
228,996218.6430258261
229,992686.1819931107
230,1005393.9253395275
231,1018470.6696802048
232,1022055.8890031546
233,1027887.1476369544
234,1034333.7381770853
235,1030612.7597976585
236,1041946.5412617974
237,1043203.4652422428
238,1047954.6533160007
239,1040764.3606004049
240,1033595.6266955889
241,1029502.5626861006
242,1024082.3767790549
243,1025082.4108037904
244,1035588.4139922732
245,1049666.633341242
246,1050646.578286608
247,1050506.7685056713
248,1056046.338233101
249,1055388.3640978835
250,1050298.627972947
251,1047658.4920612219
252,1071041.8996813295
253,1078931.379013449
254,1093739.7351052721
255,1098273.991360523
256,1084345.7955485606
257,1079643.0018461205
258,1085251.5045242007
259,1095742.8836127943
260,1096234.3316522136
261,1104299.9075899916
262,1098987.0581725987
263,1090668.64320918
264,1083176.0231326146
265,1096961.8770946658
266,1092246.3661302056
267,1081533.0239499107
268,1087207.1726186418
269,1085165.4624690337
270,1085088.9515998224
271,1076101.9068001767
272,1090036.5410823957
273,1098445.3550162714
274,1096419.5347497682
275,1092503.6895216617
276,1101109.0270358375
277,1105342.4497454315
278,1109247.0495520446
279,1110164.2098386122
280,1124343.3711921992
281,1133244.703156409
282,1136934.6379647257
283,1146092.0571354337
284,1146169.1784384623
285,1147326.5050154359
286,1124743.2134170488
287,1113398.209165251
288,1105780.8744040355
289,1124213.9809908634
290,1127398.3309835442
291,1118725.3630987708
292,1109164.9277611403
293,1120289.1217963689
294,1113747.7490695955
295,1103830.1372562659
296,1112990.4598675375
297,1118302.7074892998
298,1101381.9382238528
299,1099660.7567300124
300,1090619.5922418728
301,1072525.6740942828
302,1068347.7864043177
303,1064306.3220284916
304,1082480.9276249723
305,1090620.503850981
306,1088482.1345347103
307,1082189.7589710958
308,1096344.2266886663
309,1106677.4551550762
310,1108510.649963948
311,1102120.0339027443
312,1118174.4222460818
313,1113362.311178438
314,1119736.292760736
315,1115231.7632885005
316,1114392.0530639868
317,1122674.6661165121
318,1122602.0722876107
319,1120645.369378914
320,1119941.9193868604
321,1111584.6765719266
322,1113581.285841676
323,1094734.5831407811
324,1094126.9904800707
325,1077016.3448241926
326,1086955.5848677102
327,1107156.1387086501
328,1111451.5085228237
329,1111289.2132434938
330,1117189.1718940046
331,1120399.2751130883
332,1128853.6671117737
333,1132989.130131309
334,1133869.918144326
335,1128519.7927250876
336,1125003.2890493535
337,1119387.7379396716
338,1121195.09667438
339,1114450.5684094855
340,1125605.189209105
341,1111402.9453580533
342,1100862.8885025575
343,1099168.479073836
344,1085929.9673413194
345,1084679.0958302005
346,1095929.9115578323
347,1103304.9384148861
348,1106069.3763856853
349,1089409.8106833939
350,1091872.5197142751
351,1094817.6311335282
352,1091911.4208485459
353,1103524.6644956053
354,1109796.5685096807
355,1094401.1701884295
356,1077939.3983061404
357,1071553.6163382758
358,1059438.0662606272
359,1060365.2560788863
360,1052553.9225342253
361,1058303.152521058
362,1054359.9861329098
363,1056778.8684022543
364,1068658.9029477783
365,1050718.5395089318
366,1037700.4934252627
367,1048892.752908303
368,1042584.3690878733
369,1052552.5858205606
370,1056620.3649281082
371,1034485.8484677857
372,1035172.949967934
373,1035537.7805994039
374,1040067.3807093198
375,1048420.0315415037
