,0
0,1690670.8362613588
1,1701740.2120666066
2,1719318.2066074011
3,1722274.5459175718
4,1712173.884425728
5,1712796.1348909969
6,1709063.9073372823
7,1723981.657786458
8,1721886.8048975067
9,1699863.180103883
10,1685420.9221753217
11,1691823.009140222
12,1687754.1487366094
13,1709339.0617316486
14,1709782.22340914
15,1718088.9022985413
16,1735371.886163396
17,1722902.27158135
18,1733320.9226419725
19,1717399.2218042647
20,1733000.0112074416
21,1741314.0024252844
22,1753698.6998111117
23,1771323.727459155
24,1734256.1586364396
25,1723242.008248313
26,1727511.5243165756
27,1747981.9132562838
28,1750025.7365106838
29,1743621.7561910313
30,1705859.165001485
31,1721875.5820684526
32,1736475.4720565456
33,1744723.6454244242
34,1751440.945247387
35,1745440.7149091256
36,1750865.8876526598
37,1752013.778177816
38,1768987.462927143
39,1772006.0583891603
40,1765279.9717806703
41,1770997.8359190347
42,1776309.2376840918
43,1769756.9655283496
44,1765819.738499
45,1763374.9738781375
46,1751949.147232241
47,1748067.5153441706
48,1741857.606496013
49,1737519.0466592608
50,1718278.6517595798
51,1687604.6139881401
52,1698571.812199217
53,1705864.729017137
54,1719245.0626550172
55,1729253.689143757
56,1736128.398566559
57,1729182.373136766
58,1732808.8396344057
59,1734118.3823485104
60,1748558.847403529
61,1751862.4412465948
62,1746544.5306903948
