,0
0,1230905.3014448702
1,1242428.1576279649
2,1254928.4424683517
3,1270895.119951331
4,1267550.057433118
5,1279203.7391990488
6,1278861.3027122773
7,1277208.9631434393
8,1287087.2409845416
9,1294430.751410826
10,1293348.4072911136
11,1289445.0370457408
12,1288588.3767327892
13,1290912.096983765
14,1276695.0075093268
15,1290079.9589404736
16,1297509.9985885676
17,1300793.433819998
18,1283288.7546890916
19,1289627.846563262
20,1275545.5171527057
21,1286155.7919713368
22,1302167.1135021027
23,1299259.5373189496
24,1320542.0942530246
25,1327284.405151604
26,1333994.475366074
27,1340889.0085877427
28,1332804.0606087619
29,1334064.5365876995
30,1335039.6529133276
31,1326750.081497359
32,1330710.8843051398
33,1337056.8943084336
34,1321552.0225604447
35,1314038.1290677174
36,1301249.7972110934
37,1275652.968955406
38,1287194.8718205872
39,1284910.0560497635
40,1292358.857902488
41,1295339.0830332213
42,1287128.6212145758
43,1296711.6197261568
44,1318341.16057923
45,1319304.8890070196
46,1327749.2507142706
47,1327222.953860405
48,1328144.1618536229
49,1331161.4160195142
50,1318679.4528466512
51,1313120.0539989397
52,1306705.0529535117
53,1313221.244091132
54,1301426.3847559385
55,1309673.644695396
56,1287847.5838846944
57,1285451.665090441
58,1297123.6569853183
59,1292818.9910343918
60,1303703.7576599515
61,1287747.1791168158
62,1295342.75469981
