,0
0,1104329.2305512174
1,1126993.8373391158
2,1129420.8423568187
3,1126727.064074981
4,1126793.592223497
5,1125129.1095573201
6,1136028.533976374
7,1139814.642833807
8,1141020.6092795571
9,1136097.9946161353
10,1135746.3378540257
11,1132686.6071167223
12,1141599.5545649442
13,1139629.2379688697
14,1142647.2661075038
15,1150896.5414796802
16,1153206.975445155
17,1140814.0271007125
18,1131054.6392119068
19,1133509.5690694845
20,1130467.4370507824
21,1139181.8070886855
22,1155375.8680550272
23,1153938.7534954043
24,1151653.2509514072
25,1146307.644883742
26,1157459.7536192948
27,1160550.172281603
28,1162386.6668031202
29,1160025.3584983035
30,1167164.0208963447
31,1157590.4437875638
32,1149506.1047261308
33,1161744.9805506456
34,1161213.694708965
35,1165597.448912663
36,1155845.6501961756
37,1160197.9525020819
38,1163420.0575581854
39,1182313.973530802
40,1181603.8049824222
41,1175427.576186482
42,1173907.2119391304
43,1178294.355601942
44,1167750.091582623
45,1161218.3730397164
46,1168459.9327301772
47,1162178.7083061147
48,1149849.1155091645
49,1153872.7263110192
50,1154164.964218298
51,1152634.1846147876
52,1147934.6312260774
53,1143968.9978862132
54,1140061.7692802502
55,1141957.663318979
56,1139042.6295353444
57,1128794.3349042896
58,1134227.3886774697
59,1139875.2966813538
60,1142323.618003558
61,1142063.4352153388
62,1138984.9151646637
