,0
0,1423996.8457982147
1,1464689.5379955224
2,1442401.694447976
3,1446794.8774480952
4,1461744.1211170272
5,1493488.7014977157
6,1489720.16332239
7,1515130.2763850135
8,1513431.1043124092
9,1520800.5732432825
10,1518954.7841856866
11,1538074.1474738973
12,1549382.2991647907
13,1551457.9913808294
14,1554617.7283230037
15,1563492.3949609238
16,1578033.056455943
17,1574949.5622962918
18,1563887.8007582882
19,1558536.567922513
20,1588235.9641868863
21,1609157.757227011
22,1610212.727126946
23,1607264.4458316131
24,1623453.6466277577
25,1621880.3231325147
26,1623152.9787947193
27,1627524.553620739
28,1620913.770999705
29,1624934.7182105873
30,1629519.6531016494
31,1634754.2029441495
32,1642937.6922196788
33,1633509.8531011678
34,1633398.548583718
35,1637267.1930013604
36,1646962.0529452395
37,1647660.9007482054
38,1656865.471826299
39,1656691.7663917718
40,1652301.8709338545
41,1620764.3664118503
42,1639725.0182124411
43,1650748.1019932611
44,1675029.3155581772
45,1669982.1111921452
46,1662805.7465718214
47,1668623.5185335313
48,1682155.3535999453
49,1696141.9954917084
50,1709195.8028739535
51,1707483.6359060549
52,1711550.7353387054
53,1705712.1000220773
54,1714899.9798329435
55,1712222.2970868251
56,1712135.497644774
57,1723358.9993470549
58,1733067.9245933918
59,1727689.3652754442
60,1724432.5181404015
61,1745196.7951333625
62,1733825.9686194947
