,0
0,1823638.1283763284
1,1818053.9478663665
2,1852328.9890319915
3,1855015.008598102
4,1846229.3257455172
5,1825831.2307763603
6,1813273.9442617486
7,1824630.0419915318
8,1851632.8402192716
9,1848697.3367567856
10,1856508.075352714
11,1867075.7218600882
12,1870765.1977431462
13,1873511.761218795
14,1887428.378118163
15,1892179.0522914813
16,1873812.5310862912
17,1871570.9498120146
18,1885639.322074335
19,1891305.8947940818
20,1885586.944098957
21,1878906.280985198
22,1879061.6533277503
23,1897802.1965940993
24,1895904.5453050204
25,1895387.430531402
26,1895422.5645689138
27,1895111.5503321742
28,1895688.2727032402
29,1896945.9656026168
30,1895178.050512684
31,1893978.6065042806
32,1893649.8533798303
33,1888601.72681412
34,1895398.2993841674
35,1892252.8406506004
36,1893832.1307751185
37,1875353.7394729236
38,1878399.5622203809
39,1873212.0957783218
40,1882050.80426906
41,1873036.8917519925
42,1873852.5923451479
43,1889187.6035272083
44,1904277.2980078985
45,1910768.120711851
46,1911010.5745550455
47,1918013.4055453888
48,1917593.9248345848
49,1911372.635497401
50,1912783.2952810072
51,1920002.9612954778
52,1895993.5664327573
53,1874069.899291068
54,1889534.8435712014
55,1898998.039611795
56,1913890.5598214625
57,1920556.07695803
58,1931947.5234391359
59,1930614.812597702
60,1933704.5096035071
61,1926707.3875068272
62,1941183.463644309
